,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Sep 05, 2019",0.355902,0.373132,0.318587,0.339167,386053,28771413
1,"Sep 04, 2019",0.367525,0.37098000000000003,0.32850100000000004,0.355781,294640,30180735
2,"Sep 03, 2019",0.319483,0.377316,0.313938,0.367444,441719,31172029
3,"Sep 02, 2019",0.30927,0.320087,0.298336,0.319492,372111,27104057
4,"Sep 01, 2019",0.3063,0.313929,0.29483899999999996,0.309151,295428,26226817
5,"Aug 31, 2019",0.327662,0.33118200000000003,0.299767,0.306271,472171,25982432
6,"Aug 30, 2019",0.323845,0.330492,0.311656,0.32764,361293,27795293
7,"Aug 29, 2019",0.341116,0.341116,0.31688099999999997,0.323845,305756,27473342
8,"Aug 28, 2019",0.358273,0.363093,0.333972,0.341183,413790,28944178
9,"Aug 27, 2019",0.368386,0.373627,0.341798,0.358134,397837,30382268
10,"Aug 26, 2019",0.35636100000000004,0.38026,0.33921100000000004,0.368329,397399,31247132
11,"Aug 25, 2019",0.343044,0.379606,0.32860900000000004,0.355657,462511,30173989
12,"Aug 24, 2019",0.36501500000000003,0.365194,0.33574899999999996,0.343044,420545,29103958
13,"Aug 23, 2019",0.365247,0.372808,0.337819,0.365006,491200,30967205
14,"Aug 22, 2019",0.36936199999999997,0.372748,0.352167,0.365247,576243,30987632
15,"Aug 21, 2019",0.355815,0.36982800000000005,0.332577,0.368825,415892,31291205
16,"Aug 20, 2019",0.355279,0.355815,0.339604,0.355815,2303715,30189277
17,"Aug 19, 2019",0.359498,0.36575100000000005,0.346999,0.355279,5274904,30143803
18,"Aug 18, 2019",0.347054,0.363687,0.337654,0.359433,1443466,30496236
19,"Aug 17, 2019",0.356352,0.357677,0.33021799999999996,0.346903,1480607,29433104
20,"Aug 16, 2019",0.379359,0.401667,0.348223,0.356227,1699105,30224199
21,"Aug 15, 2019",0.30907399999999996,0.404725,0.29788200000000004,0.388356,2799386,32950186
22,"Aug 14, 2019",0.3303,0.330435,0.301267,0.30915,1044463,26229914
23,"Aug 13, 2019",0.346796,0.350988,0.328813,0.33038,1013082,28031208
24,"Aug 12, 2019",0.350901,0.357443,0.338698,0.346777,480298,29424106
25,"Aug 11, 2019",0.343185,0.36225300000000005,0.330398,0.350511,367984,29740943
26,"Aug 10, 2019",0.358317,0.37049499999999996,0.320282,0.343225,902577,29122749
27,"Aug 09, 2019",0.355304,0.37447600000000003,0.337305,0.358317,500455,30044981
28,"Aug 08, 2019",0.387193,0.398427,0.321486,0.355643,627772,29820745
29,"Aug 07, 2019",0.348535,0.420916,0.345156,0.387193,1362050,32466240
30,"Aug 06, 2019",0.258427,0.386871,0.25255,0.347673,1796392,29154190
31,"Aug 05, 2019",0.25629,0.738237,0.252546,0.258411,467791,21669147
32,"Aug 04, 2019",0.27959,0.27969,0.249823,0.256335,572660,21495045
33,"Aug 03, 2019",0.280065,0.295968,0.24957,0.279621,505641,23447646
34,"Aug 02, 2019",0.290666,0.305708,0.273715,0.280069,378179,23485263
35,"Aug 01, 2019",0.302262,0.30298800000000004,0.259872,0.29063,416755,24370835
36,"Jul 31, 2019",0.309669,0.314934,0.27397,0.302543,449754,25369842
37,"Jul 30, 2019",0.311988,0.327755,0.280923,0.30992800000000004,421603,25989093
38,"Jul 29, 2019",0.32568400000000003,0.35541300000000003,0.288954,0.311942,366530,26157974
39,"Jul 28, 2019",0.32722399999999996,0.336108,0.302551,0.32565900000000003,533659,27309938
40,"Jul 27, 2019",0.35622,0.383031,0.321841,0.32722399999999996,139825,27441156
41,"Jul 26, 2019",0.363637,0.377916,0.34883400000000003,0.35622,421944,29872819
42,"Jul 25, 2019",0.381704,0.392442,0.361906,0.363637,534240,30494845
43,"Jul 24, 2019",0.377723,0.385089,0.36983299999999997,0.382143,322530,32046714
44,"Jul 23, 2019",0.394086,0.41745600000000005,0.3665,0.377723,405669,31676092
45,"Jul 22, 2019",0.417663,0.43863199999999997,0.379654,0.394125,464683,33051530
46,"Jul 21, 2019",0.41641999999999996,0.44997600000000004,0.394757,0.410297,608134,34412046
47,"Jul 20, 2019",0.384357,0.45862600000000003,0.377475,0.41641999999999996,757290,34925588
48,"Jul 19, 2019",0.399075,0.40460799999999997,0.37117,0.384363,445021,32236956
49,"Jul 18, 2019",0.365213,0.406017,0.34844899999999995,0.399075,574252,33470843
50,"Jul 17, 2019",0.340454,0.38956,0.320844,0.365243,633451,30633300
51,"Jul 16, 2019",0.424314,0.43657799999999997,0.30378099999999997,0.34134899999999996,793381,28629274
52,"Jul 15, 2019",0.391342,0.44360600000000006,0.36085300000000003,0.424709,1016701,35620781
53,"Jul 14, 2019",0.449932,0.45254399999999995,0.391023,0.39206199999999997,275320,32882643
54,"Jul 13, 2019",0.514741,0.514832,0.34125900000000003,0.45025299999999996,738135,37763207
55,"Jul 12, 2019",0.407961,0.557549,0.379715,0.5143909999999999,1146021,43142526
56,"Jul 11, 2019",0.403523,0.458212,0.36942800000000003,0.407841,571445,34206056
57,"Jul 10, 2019",0.4384,0.444809,0.356831,0.40370700000000004,792316,33859284
58,"Jul 09, 2019",0.461188,0.467398,0.429133,0.438363,704980,36765991
59,"Jul 08, 2019",0.38093,0.462501,0.368622,0.461244,740005,38731119
60,"Jul 07, 2019",0.361129,0.384752,0.308053,0.38049299999999997,733745,31950398
61,"Jul 06, 2019",0.27951,0.9409850000000001,0.27951,0.36072,1079620,30289987
62,"Jul 05, 2019",0.29623499999999997,0.296887,0.27050100000000005,0.27963699999999997,320278,23481395
63,"Jul 04, 2019",0.295916,0.313408,0.280501,0.296494,489247,24896917
64,"Jul 03, 2019",0.264336,0.297929,0.262411,0.295825,404551,24840706
65,"Jul 02, 2019",0.25129,0.26805100000000004,0.230798,0.264393,402953,22201332
66,"Jul 01, 2019",0.22171999999999997,0.280736,0.21163800000000002,0.251355,591172,21106530
67,"Jun 30, 2019",0.255678,0.266586,0.22171999999999997,0.22171999999999997,423720,18618038
68,"Jun 29, 2019",0.284889,0.290959,0.24723,0.255884,510897,21486810
69,"Jun 28, 2019",0.236871,0.305487,0.22975500000000001,0.284645,540647,23901973
70,"Jun 27, 2019",0.298225,0.311246,0.204794,0.23660799999999998,848189,19868209
71,"Jun 26, 2019",0.299415,0.32771300000000003,0.270383,0.298225,634937,25042235
72,"Jun 25, 2019",0.245692,0.299491,0.234882,0.299415,417647,25142160
73,"Jun 24, 2019",0.244258,0.249748,0.23399099999999998,0.245652,377537,20627670
74,"Jun 23, 2019",0.232014,0.251243,0.23198600000000003,0.244258,387080,20510630
75,"Jun 22, 2019",0.241286,0.258033,0.221527,0.232021,475578,19483037
76,"Jun 21, 2019",0.223113,0.241853,0.21584499999999998,0.240689,364749,20210899
77,"Jun 20, 2019",0.215908,0.22494099999999997,0.205905,0.22310700000000003,374565,18734507
78,"Jun 19, 2019",0.204487,0.235368,0.194961,0.21592600000000003,707248,18131500
79,"Jun 18, 2019",0.20944400000000002,0.223358,0.194885,0.204413,823363,17164760
80,"Jun 17, 2019",0.19041,0.21888600000000002,0.175307,0.210114,795539,17643501
81,"Jun 16, 2019",0.19448,0.20930100000000001,0.16496,0.190773,631778,16019380
82,"Jun 15, 2019",0.194551,0.20744,0.16448,0.19448,807129,16330657
83,"Jun 14, 2019",0.185231,0.204925,0.16224,0.196325,1150164,16485605
84,"Jun 13, 2019",0.17463399999999998,0.25753899999999996,0.16429000000000002,0.18696400000000002,1160580,15699573
85,"Jun 12, 2019",0.164759,0.20987199999999998,0.156435,0.174559,572871,14657932
86,"Jun 11, 2019",0.159663,0.165626,0.154877,0.16452999999999998,233454,13815790
87,"Jun 10, 2019",0.144231,0.164374,0.141374,0.159457,140948,13389807
88,"Jun 09, 2019",0.15495599999999998,0.15495599999999998,0.139824,0.14444,39755,12128799
89,"Jun 08, 2019",0.150626,0.15528499999999998,0.14549,0.15495599999999998,55791,13011781
90,"Jun 07, 2019",0.16233699999999998,0.163918,0.150204,0.15065599999999998,74173,12650750
91,"Jun 06, 2019",0.159795,0.162446,0.15256199999999998,0.162326,62981,13630696
92,"Jun 05, 2019",0.151451,0.164157,0.14540799999999998,0.15979300000000002,83376,13418023
93,"Jun 04, 2019",0.162295,0.16361199999999998,0.147548,0.151338,61161,12708007
94,"Jun 03, 2019",0.16774,0.185674,0.158499,0.16226500000000002,168876,13625596
95,"Jun 02, 2019",0.15498,0.167882,0.151979,0.167733,104689,14084703
96,"Jun 01, 2019",0.152556,0.163651,0.151263,0.15498,98731,13013839
97,"May 31, 2019",0.154633,0.15573499999999998,0.13637,0.152567,83576,12811236
98,"May 30, 2019",0.163996,0.173602,0.152123,0.154633,76788,12984721
99,"May 29, 2019",0.166899,0.170329,0.16283,0.163996,45551,13770912
100,"May 28, 2019",0.170977,0.172905,0.154896,0.166938,80982,14017934
101,"May 27, 2019",0.172877,0.17592,0.158404,0.1711,52578,14367429
