,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Sep 05, 2019",0.010318,0.013378,0.01009,0.012671,57313,7295980
1,"Sep 04, 2019",0.010131,0.010568000000000001,0.01006,0.010268000000000001,37706,5912474
2,"Sep 03, 2019",0.009818,0.011091,0.00976,0.010133,40931,5835026
3,"Sep 02, 2019",0.009927,0.010024,0.009144,0.009795,44095,5640395
4,"Sep 01, 2019",0.009234000000000001,0.014294,0.009071,0.00996,79588,5735458
5,"Aug 31, 2019",0.008065000000000001,0.009839,0.008027,0.009231999999999999,38421,5316091
6,"Aug 30, 2019",0.008152,0.008295,0.007979,0.008059,28708,4640819
7,"Aug 29, 2019",0.00838,0.008445000000000001,0.007816,0.008152,25358,4694166
8,"Aug 28, 2019",0.008418,0.008739,0.008018,0.008265999999999999,26906,4759920
9,"Aug 27, 2019",0.00868,0.008734,0.008313,0.008502,22055,4895734
10,"Aug 26, 2019",0.008815,0.009192,0.008453,0.008659,34740,4986219
11,"Aug 25, 2019",0.009134,0.009197,0.008659,0.008829,40027,5083836
12,"Aug 24, 2019",0.009205,0.009316,0.008849,0.009134,35168,5259429
13,"Aug 23, 2019",0.009217,0.009422,0.008909,0.009207,29254,5301565
14,"Aug 22, 2019",0.009257,0.009401000000000001,0.009033,0.009217,23187,5307572
15,"Aug 21, 2019",0.009755,0.010121,0.008822,0.009225,24926,5312144
16,"Aug 20, 2019",0.009026000000000001,0.01022,0.008661,0.009755,32303,5617069
17,"Aug 19, 2019",0.007965,0.009087999999999999,0.007909000000000001,0.009026000000000001,31573,5197141
18,"Aug 18, 2019",0.0076879999999999995,0.008617,0.007601999999999999,0.007949,20063,4577346
19,"Aug 17, 2019",0.007826000000000001,0.008409,0.007509,0.007648,24502,4403603
20,"Aug 16, 2019",0.007487000000000001,0.00796,0.007199,0.007826999999999999,20047,4506876
21,"Aug 15, 2019",0.0070290000000000005,0.007520999999999999,0.006801000000000001,0.007487000000000001,22035,4311378
22,"Aug 14, 2019",0.007753,0.0078060000000000004,0.006987999999999999,0.0070290000000000005,22501,4047444
23,"Aug 13, 2019",0.008006999999999998,0.00806,0.007594,0.0077670000000000005,30333,4472333
24,"Aug 12, 2019",0.007568000000000001,0.008064,0.007095000000000001,0.007993,27936,4602700
25,"Aug 11, 2019",0.007566,0.007692,0.007233,0.007568000000000001,21410,4357989
26,"Aug 10, 2019",0.007579000000000001,0.007992,0.007464,0.007564,21474,4355560
27,"Aug 09, 2019",0.007451999999999999,0.007611,0.007247,0.007579000000000001,19026,4363966
28,"Aug 08, 2019",0.007405,0.007483,0.007166,0.0074540000000000006,17567,4291961
29,"Aug 07, 2019",0.007187000000000001,0.007453,0.007106,0.007405,15456,4263811
30,"Aug 06, 2019",0.007144,0.007411,0.006972,0.007188,17305,4138741
31,"Aug 05, 2019",0.006736,0.007164,0.006718000000000001,0.007145,34964,4114214
32,"Aug 04, 2019",0.006887000000000001,0.006987999999999999,0.006634,0.006784999999999999,27161,3907172
33,"Aug 03, 2019",0.006846,0.007205,0.006753,0.006886,96430,3964955
34,"Aug 02, 2019",0.006881,0.007094,0.006737000000000001,0.006833,29569,3934465
35,"Aug 01, 2019",0.007031,0.007056000000000001,0.006666,0.0068920000000000006,40598,3968701
36,"Jul 31, 2019",0.0062,0.007390000000000001,0.005681,0.007033,93900,4049561
37,"Jul 30, 2019",0.005265,0.0069099999999999995,0.005181,0.0062,70371,3570304
38,"Jul 29, 2019",0.005155,0.0053219999999999995,0.005069,0.005257,29813,3026910
39,"Jul 28, 2019",0.00505,0.0052710000000000005,0.004941,0.005148,31786,2964335
40,"Jul 27, 2019",0.005497,0.005845,0.004928,0.005039,41584,2901432
41,"Jul 26, 2019",0.005379,0.006027,0.005222,0.005497,30526,3165332
42,"Jul 25, 2019",0.005054,0.005474000000000001,0.004997,0.005379,24656,3097252
43,"Jul 24, 2019",0.005444,0.005603,0.00477,0.005038,53054,2900822
44,"Jul 23, 2019",0.005569,0.0056240000000000005,0.005247,0.005444,22159,3134532
45,"Jul 22, 2019",0.005679,0.005879,0.005357,0.005561,33409,3202413
46,"Jul 21, 2019",0.006252000000000001,0.006333,0.0054670000000000005,0.005675,37921,3268072
47,"Jul 20, 2019",0.006075,0.00646,0.006038,0.006252000000000001,34757,3599921
48,"Jul 19, 2019",0.0063159999999999996,0.006362,0.005902,0.0060609999999999995,31930,3490271
49,"Jul 18, 2019",0.005907,0.006429000000000001,0.005717,0.0063159999999999996,32845,3636775
50,"Jul 17, 2019",0.00551,0.006101,0.005397,0.005933,32693,3416372
51,"Jul 16, 2019",0.006169,0.006301,0.005429,0.005533,25785,3186066
52,"Jul 15, 2019",0.0059,0.006331,0.005599,0.006214,31269,3578135
53,"Jul 14, 2019",0.00642,0.006481000000000001,0.005827000000000001,0.005907,33375,3401499
54,"Jul 13, 2019",0.006555,0.006776000000000001,0.0061719999999999995,0.006414,41557,3693535
55,"Jul 12, 2019",0.007258,0.0073939999999999995,0.006513,0.006546,36459,3769241
56,"Jul 11, 2019",0.0070090000000000005,0.0075120000000000004,0.006587999999999999,0.0072299999999999994,48083,4163368
57,"Jul 10, 2019",0.00817,0.008263,0.006797,0.006939,49902,3995567
58,"Jul 09, 2019",0.008879000000000001,0.009118000000000001,0.007809999999999999,0.008123,74343,4677252
59,"Jul 08, 2019",0.008713,0.008955,0.008379000000000001,0.008865999999999999,49443,5104962
60,"Jul 07, 2019",0.008309,0.008775,0.008166,0.008686,49360,5001608
61,"Jul 06, 2019",0.008071,0.00868,0.007927,0.008314,47080,4787125
62,"Jul 05, 2019",0.00747,0.00824,0.00705,0.008121,45139,4676371
63,"Jul 04, 2019",0.008211,0.008334000000000001,0.007369,0.007435,39443,4281466
64,"Jul 03, 2019",0.007658,0.008277,0.007592,0.008223999999999999,39680,4735713
65,"Jul 02, 2019",0.007568000000000001,0.00771,0.0070599999999999994,0.007647,37790,4403353
66,"Jul 01, 2019",0.0071189999999999995,0.0077480000000000005,0.006797,0.007548,40345,4346195
67,"Jun 30, 2019",0.008387,0.008527,0.007117,0.0071189999999999995,33210,4099266
68,"Jun 29, 2019",0.008037,0.008411,0.007486,0.008386,48897,4829032
69,"Jun 28, 2019",0.008131999999999999,0.008465,0.007734,0.008086,63280,4656129
70,"Jun 27, 2019",0.009581000000000001,0.009787,0.007691,0.008140999999999999,56367,4687962
71,"Jun 26, 2019",0.010415,0.010776,0.009245999999999999,0.009581000000000001,59617,5516872
72,"Jun 25, 2019",0.009618000000000002,0.010415,0.009616,0.010415,39843,5997020
73,"Jun 24, 2019",0.009608,0.009762999999999999,0.009418000000000001,0.009617,34086,5537693
74,"Jun 23, 2019",0.009594,0.009947,0.009287,0.009608,31473,5532473
75,"Jun 22, 2019",0.009362,0.010265,0.009304999999999999,0.009643,44245,5552678
76,"Jun 21, 2019",0.008791,0.009379,0.008791,0.009373000000000001,33005,5397040
77,"Jun 20, 2019",0.00875,0.008908,0.008559,0.00883,38218,5084256
78,"Jun 19, 2019",0.008791,0.008864,0.008631999999999999,0.008798,23725,5066178
79,"Jun 18, 2019",0.008709,0.00897,0.008424,0.00878,49035,5055986
80,"Jun 17, 2019",0.008811,0.009073000000000001,0.008587000000000001,0.008745000000000001,39450,5035609
81,"Jun 16, 2019",0.009026000000000001,0.009355,0.008701,0.008811,48819,5073437
82,"Jun 15, 2019",0.009376,0.009406999999999999,0.008767,0.009026000000000001,49083,5197076
83,"Jun 14, 2019",0.008078,0.009751000000000001,0.007986,0.009401000000000001,67581,5413145
84,"Jun 13, 2019",0.008272,0.008318,0.008061,0.008073,57050,4648797
85,"Jun 12, 2019",0.007475,0.008417000000000001,0.007409999999999999,0.00828,43644,4767794
86,"Jun 11, 2019",0.007464,0.0075439999999999995,0.007259000000000001,0.007474,32801,4303704
87,"Jun 10, 2019",0.007031999999999999,0.007504,0.006893000000000001,0.007448000000000001,34371,4288573
88,"Jun 09, 2019",0.007444,0.0076040000000000005,0.006887999999999999,0.007047,46939,4057631
89,"Jun 08, 2019",0.007633,0.007687,0.0073620000000000005,0.007444,37864,4286503
90,"Jun 07, 2019",0.007509,0.007739,0.007416,0.007628,41764,4392082
91,"Jun 06, 2019",0.007893,0.008036,0.007213,0.007499,52586,4318098
92,"Jun 05, 2019",0.007217,0.008031,0.007176,0.007873,90287,4533435
93,"Jun 04, 2019",0.007468000000000001,0.007529999999999999,0.006901000000000001,0.007217,71584,4155817
94,"Jun 03, 2019",0.00877,0.008805,0.0074659999999999995,0.007495999999999999,86451,4316576
95,"Jun 02, 2019",0.009203,0.009248000000000001,0.008519,0.008775,85867,5052981
96,"Jun 01, 2019",0.008656,0.009323,0.008609,0.009203,74860,5299538
97,"May 31, 2019",0.008511,0.008704,0.008249,0.008648000000000001,84242,4979417
98,"May 30, 2019",0.009002,0.009154,0.00825,0.008511,82993,4900896
99,"May 29, 2019",0.009268,0.00988,0.008704,0.009002,90568,5183565
100,"May 28, 2019",0.009946,0.010084000000000001,0.009222,0.009274,87765,5340082
101,"May 27, 2019",0.0092,0.010819,0.008701,0.010005,101108,5761222
102,"May 26, 2019",0.007528,0.009205,0.0074,0.009184999999999999,95987,5289201
103,"May 25, 2019",0.008472,0.008694,0.007294,0.007528,74923,4334856
104,"May 24, 2019",0.007631000000000001,0.008551000000000001,0.007539,0.008472,60722,4878426
105,"May 23, 2019",0.007470999999999999,0.007658,0.007137,0.007645,53513,4401877
106,"May 22, 2019",0.0077859999999999995,0.008023,0.007376000000000001,0.007542,48586,4343034
107,"May 21, 2019",0.007921,0.008177,0.0073950000000000005,0.0077859999999999995,49443,4483316
108,"May 20, 2019",0.008579999999999999,0.008592,0.007768000000000001,0.007909999999999999,47869,4554931
109,"May 19, 2019",0.00822,0.008844,0.00822,0.008661,56937,4987470
110,"May 18, 2019",0.009058,0.009456,0.008223999999999999,0.008402,53002,4838005
111,"May 17, 2019",0.009703,0.010017,0.008267,0.009058,51286,5215622
112,"May 16, 2019",0.008615000000000001,0.009855,0.008251999999999999,0.009706000000000001,64466,5589013
113,"May 15, 2019",0.009465000000000001,0.009651,0.007859,0.008612999999999999,83829,4959595
114,"May 14, 2019",0.010088,0.010495,0.009089,0.00944,69997,5435669
115,"May 13, 2019",0.009211,0.010927,0.009184000000000001,0.01009,80443,5810107
116,"May 12, 2019",0.010329999999999999,0.010656,0.008906,0.009211,54881,5304097
117,"May 11, 2019",0.009797,0.010838,0.009667,0.010316,59908,5940184
118,"May 10, 2019",0.010783,0.011218,0.009563,0.009783,77860,5633214
119,"May 09, 2019",0.011191,0.011347,0.010414,0.010725,89021,6175674
120,"May 08, 2019",0.011093,0.011466,0.01087,0.011201000000000001,115674,6449728
121,"May 07, 2019",0.010619,0.01152,0.010619,0.011101,110508,6392080
122,"May 06, 2019",0.011023,0.011197,0.010073,0.010662,84684,6139566
123,"May 05, 2019",0.010699,0.011089,0.009753,0.011021,70807,6346207
124,"May 04, 2019",0.011304999999999999,0.0115,0.010395,0.010698000000000001,51926,6160108
125,"May 03, 2019",0.010686,0.011536,0.010603,0.011304999999999999,69947,6509942
126,"May 02, 2019",0.010736,0.010926,0.010440000000000001,0.010686,68281,6153095
127,"May 01, 2019",0.010546,0.010791,0.010409999999999999,0.010745000000000001,66874,6187172
128,"Apr 30, 2019",0.009831,0.010593,0.009738,0.010516,62043,6055055
129,"Apr 29, 2019",0.009935,0.010341,0.009321,0.009872,55708,5684630
130,"Apr 28, 2019",0.010379000000000001,0.01063,0.009676,0.009944,60300,5725933
131,"Apr 27, 2019",0.01045,0.010535,0.010064,0.010407,57712,5992787
132,"Apr 26, 2019",0.010091,0.010531,0.009915,0.010459,52933,6022654
133,"Apr 25, 2019",0.010294,0.010862,0.010015999999999999,0.010081999999999999,30615,5805181
134,"Apr 24, 2019",0.010898,0.010927,0.010255,0.010395,41298,5985914
135,"Apr 23, 2019",0.009741,0.011290000000000001,0.009741,0.010898,33903,6275401
136,"Apr 22, 2019",0.0101,0.010228000000000001,0.00967,0.009797,20950,5641216
