,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Sep 05, 2019",0.00032,0.000328,0.00031,0.000321,980395,7310788
1,"Sep 04, 2019",0.00032599999999999996,0.00032900000000000003,0.000314,0.00032,1154741,7280731
2,"Sep 03, 2019",0.00031600000000000004,0.00033,0.000314,0.00032599999999999996,1200193,7413080
3,"Sep 02, 2019",0.000294,0.00032,0.000294,0.00031600000000000004,997104,7182325
4,"Sep 01, 2019",0.0003,0.000303,0.00028900000000000003,0.000294,905983,6681240
5,"Aug 31, 2019",0.000295,0.000304,0.00029,0.000299,952175,6808161
6,"Aug 30, 2019",0.000292,0.000298,0.00028700000000000004,0.000295,953146,6707480
7,"Aug 29, 2019",0.000296,0.000303,0.000286,0.000292,1076534,6634945
8,"Aug 28, 2019",0.000317,0.000321,0.000292,0.000297,1208284,6749315
9,"Aug 27, 2019",0.000319,0.000321,0.00031,0.000317,1324870,7206691
10,"Aug 26, 2019",0.000319,0.000334,0.00031299999999999996,0.000319,1219971,7262141
11,"Aug 25, 2019",0.000328,0.000335,0.00031099999999999997,0.00031800000000000003,1289868,7241306
12,"Aug 24, 2019",0.00033,0.000334,0.00031299999999999996,0.000328,1151089,7469080
13,"Aug 23, 2019",0.00031099999999999997,0.000339,0.000307,0.00033,1331785,7498523
14,"Aug 22, 2019",0.000309,0.000321,0.000297,0.00031099999999999997,1079301,7071980
15,"Aug 21, 2019",0.00032599999999999996,0.000327,0.000301,0.000309,913920,7031782
16,"Aug 20, 2019",0.000334,0.000335,0.00031800000000000003,0.000325,1019473,7401223
17,"Aug 19, 2019",0.00031800000000000003,0.000336,0.00031099999999999997,0.000334,1249236,7594702
18,"Aug 18, 2019",0.000312,0.000327,0.000305,0.00031800000000000003,1941551,7225624
19,"Aug 17, 2019",0.000328,0.00032900000000000003,0.000307,0.000312,1519292,7096952
20,"Aug 16, 2019",0.000324,0.000332,0.000309,0.000328,445285,7453808
21,"Aug 15, 2019",0.000307,0.000342,0.000297,0.000324,540913,7372301
22,"Aug 14, 2019",0.000336,0.000339,0.000304,0.000307,642127,6982382
23,"Aug 13, 2019",0.000357,0.00036,0.000332,0.000336,631513,7649300
24,"Aug 12, 2019",0.00035299999999999996,0.000411,0.000348,0.000356,1242737,8105546
25,"Aug 11, 2019",0.000354,0.000376,0.000349,0.00035299999999999996,614878,8036207
26,"Aug 10, 2019",0.000356,0.000367,0.000337,0.000354,1002242,8042103
27,"Aug 09, 2019",0.000379,0.00037999999999999997,0.000349,0.000356,603175,8088566
28,"Aug 08, 2019",0.000376,0.000388,0.000363,0.00037999999999999997,488641,8648313
29,"Aug 07, 2019",0.000389,0.000401,0.000371,0.000376,459221,8554570
30,"Aug 06, 2019",0.00039,0.000417,0.000371,0.000388,392217,8812130
31,"Aug 05, 2019",0.00041900000000000005,0.000434,0.000368,0.00039,576028,8865834
32,"Aug 04, 2019",0.00044,0.000443,0.000377,0.00041900000000000005,685129,9516705
33,"Aug 03, 2019",0.00044400000000000006,0.00047400000000000003,0.00043499999999999995,0.00044100000000000004,710063,10014820
34,"Aug 02, 2019",0.00047000000000000004,0.000487,0.00043200000000000004,0.00044400000000000006,730659,10095448
35,"Aug 01, 2019",0.0005110000000000001,0.000518,0.00041900000000000005,0.000469,491876,10666477
36,"Jul 31, 2019",0.000291,0.000513,0.00028900000000000003,0.0005099999999999999,1097934,11604209
37,"Jul 30, 2019",0.00029,0.000296,0.000283,0.000291,644335,6611300
38,"Jul 29, 2019",0.000288,0.000294,0.00028199999999999997,0.00029,495268,6589727
39,"Jul 28, 2019",0.000285,0.000293,0.000278,0.000288,790574,6557786
40,"Jul 27, 2019",0.000301,0.000312,0.00028199999999999997,0.000285,753002,6476019
41,"Jul 26, 2019",0.000303,0.00031,0.00028700000000000004,0.000301,595903,6844292
42,"Jul 25, 2019",0.000293,0.00031,0.00029,0.000303,364764,6890845
43,"Jul 24, 2019",0.000296,0.0003,0.000285,0.000293,625078,6663819
44,"Jul 23, 2019",0.000314,0.000317,0.000292,0.000296,693196,6736968
45,"Jul 22, 2019",0.000324,0.00032900000000000003,0.000308,0.000314,617995,7141635
46,"Jul 21, 2019",0.000341,0.000341,0.000312,0.000324,689849,7365833
47,"Jul 20, 2019",0.000319,0.000356,0.000312,0.000341,896724,7741932
48,"Jul 19, 2019",0.000323,0.00032599999999999996,0.000306,0.000319,830280,7259602
49,"Jul 18, 2019",0.000297,0.000325,0.000285,0.000323,424669,7340529
50,"Jul 17, 2019",0.000294,0.000306,0.00028199999999999997,0.000297,370838,6755752
51,"Jul 16, 2019",0.000332,0.00033999999999999997,0.00028900000000000003,0.000294,365789,6686889
52,"Jul 15, 2019",0.000324,0.000337,0.000308,0.000333,371803,7558687
53,"Jul 14, 2019",0.00037200000000000004,0.00037799999999999997,0.000324,0.000325,534380,7378691
54,"Jul 13, 2019",0.000388,0.000395,0.00035499999999999996,0.00037200000000000004,974434,8464213
55,"Jul 12, 2019",0.000361,0.000389,0.000346,0.000388,672269,8827024
56,"Jul 11, 2019",0.000381,0.00038700000000000003,0.00035099999999999997,0.000361,804236,8198857
57,"Jul 10, 2019",0.00041500000000000006,0.000429,0.000361,0.000381,867955,8650500
58,"Jul 09, 2019",0.000397,0.000453,0.000391,0.00041500000000000006,1300061,9437524
59,"Jul 08, 2019",0.000452,0.000459,0.000389,0.000397,1374259,9020736
60,"Jul 07, 2019",0.00044,0.000466,0.000424,0.000452,1227279,10275445
61,"Jul 06, 2019",0.00042300000000000004,0.000455,0.00042300000000000004,0.00044,732056,9998008
62,"Jul 05, 2019",0.00041900000000000005,0.00043499999999999995,0.000405,0.00042199999999999996,1181808,9602326
63,"Jul 04, 2019",0.00041,0.00044400000000000006,0.000399,0.00041900000000000005,881106,9518566
64,"Jul 03, 2019",0.000367,0.00041500000000000006,0.000367,0.00041,795276,9313660
65,"Jul 02, 2019",0.00036,0.00037200000000000004,0.000309,0.000367,655658,8334036
66,"Jul 01, 2019",0.000376,0.000386,0.000346,0.00036,830865,8191822
67,"Jun 30, 2019",0.000395,0.000412,0.00036899999999999997,0.000376,754494,8536086
68,"Jun 29, 2019",0.000433,0.000437,0.00037400000000000004,0.000395,852471,8987590
69,"Jun 28, 2019",0.000349,0.000471,0.000348,0.000433,738145,9839724
70,"Jun 27, 2019",0.000396,0.00042,0.000291,0.000349,366264,7930308
71,"Jun 26, 2019",0.000493,0.0005549999999999999,0.00038199999999999996,0.000396,782540,9000665
72,"Jun 25, 2019",0.0008230000000000001,0.000878,0.00043499999999999995,0.000493,823913,11215637
73,"Jun 24, 2019",0.000366,0.000828,0.00035800000000000003,0.0008230000000000001,130217,18708668
74,"Jun 23, 2019",0.000408,0.00046100000000000004,0.000365,0.000366,8321,8323121
75,"Jun 22, 2019",0.00040199999999999996,0.00049,0.000314,0.000408,83929,9266547
76,"Jun 21, 2019",0.000475,0.00048600000000000005,0.000292,0.00040199999999999996,60108,9129941
77,"Jun 20, 2019",0.000463,0.000479,0.00028900000000000003,0.000475,59926,10785563
78,"Jun 19, 2019",0.00043799999999999997,0.00046399999999999995,0.000364,0.000463,102492,10533996
79,"Jun 18, 2019",0.000379,0.000482,0.000379,0.00043799999999999997,29552,9960732
80,"Jun 17, 2019",0.00044500000000000003,0.000463,0.000356,0.000379,17874,8621415
81,"Jun 16, 2019",0.00044699999999999997,0.000468,0.00043200000000000004,0.00044500000000000003,824939,10116973
82,"Jun 15, 2019",0.000452,0.0005,0.000421,0.00044699999999999997,682243,10168492
83,"Jun 14, 2019",0.00046100000000000004,0.000463,0.000394,0.000452,714398,10264759
84,"Jun 13, 2019",0.000502,0.000504,0.00045099999999999996,0.00045999999999999996,816624,10463453
85,"Jun 12, 2019",0.000496,0.000505,0.000462,0.000502,935158,11406271
86,"Jun 11, 2019",0.000562,0.000572,0.000439,0.000496,796833,11270657
87,"Jun 10, 2019",0.000512,0.00058,0.0005070000000000001,0.0005610000000000001,910763,12754449
88,"Jun 09, 2019",0.00057,0.0005740000000000001,0.000482,0.000513,849943,11659647
89,"Jun 08, 2019",0.000573,0.0006,0.000546,0.00057,1158644,12944238
90,"Jun 07, 2019",0.000551,0.000643,0.00048499999999999997,0.000573,985092,13027104
91,"Jun 06, 2019",0.000646,0.000686,0.000517,0.000551,1077451,12507915
92,"Jun 05, 2019",0.0006,0.0007019999999999999,0.000393,0.000646,846128,14685500
93,"Jun 04, 2019",0.000681,0.000681,0.000484,0.0006,779321,13627157
94,"Jun 03, 2019",0.00072,0.000737,0.000668,0.000682,997022,15489060
95,"Jun 02, 2019",0.000737,0.000762,0.000695,0.00072,853187,16355370
96,"Jun 01, 2019",0.000739,0.000762,0.0006929999999999999,0.000737,861304,16749889
97,"May 31, 2019",0.000737,0.000752,0.000677,0.000739,956882,16796505
98,"May 30, 2019",0.000771,0.000802,0.000711,0.000737,906377,16733478
99,"May 29, 2019",0.000788,0.000796,0.0007570000000000001,0.000771,910746,17520602
100,"May 28, 2019",0.0008410000000000001,0.000857,0.0007599999999999999,0.000788,935841,17903693
101,"May 27, 2019",0.0008089999999999999,0.000858,0.000792,0.000842,1012995,19115715
102,"May 26, 2019",0.000758,0.000813,0.000727,0.0008089999999999999,948203,18383335
103,"May 25, 2019",0.0007509999999999999,0.000795,0.000732,0.000758,936553,17227574
104,"May 24, 2019",0.0007480000000000001,0.000793,0.000713,0.0007509999999999999,922315,17054999
105,"May 23, 2019",0.000679,0.000797,0.000644,0.0007480000000000001,658682,16989263
106,"May 22, 2019",0.0008,0.000822,0.000637,0.000679,902123,15422735
107,"May 21, 2019",0.0008550000000000001,0.000874,0.000386,0.0008,999455,18171212
108,"May 20, 2019",0.00091,0.000915,0.000792,0.0008550000000000001,996251,19429578
109,"May 19, 2019",0.000814,0.000915,0.000801,0.00091,1222843,20677444
110,"May 18, 2019",0.000801,0.0008470000000000001,0.000787,0.000814,1235915,18482311
111,"May 17, 2019",0.00086,0.000891,0.000681,0.000801,1046642,18201077
112,"May 16, 2019",0.000898,0.001001,0.000833,0.00086,1205158,19529294
113,"May 15, 2019",0.001009,0.001023,0.000837,0.000898,864359,20401342
114,"May 14, 2019",0.000987,0.001059,0.000944,0.001009,1332683,22921948
115,"May 13, 2019",0.00093,0.001035,0.000906,0.000987,1210024,22415198
116,"May 12, 2019",0.0009400000000000001,0.0010279999999999998,0.0008900000000000001,0.00093,1267545,21114658
117,"May 11, 2019",0.000776,0.001009,0.000771,0.0009400000000000001,1086540,21358485
118,"May 10, 2019",0.000763,0.000834,0.000745,0.000775,962288,17612931
119,"May 09, 2019",0.000732,0.000776,0.000723,0.0007639999999999999,1009278,17344403
120,"May 08, 2019",0.000763,0.000793,0.000687,0.000732,1055969,16611241
121,"May 07, 2019",0.000668,0.000874,0.000666,0.000763,999524,17335211
122,"May 06, 2019",0.000699,0.000737,0.000657,0.000668,914963,15171341
123,"May 05, 2019",0.000687,0.000734,0.000638,0.000699,996680,15861361
124,"May 04, 2019",0.000682,0.000724,0.000655,0.000687,1224094,15589523
125,"May 03, 2019",0.000611,0.000712,0.000605,0.000682,910785,15474837
126,"May 02, 2019",0.000612,0.0006320000000000001,0.000594,0.000611,735295,13881191
127,"May 01, 2019",0.000588,0.000634,0.0005809999999999999,0.000612,690779,13903780
128,"Apr 30, 2019",0.000589,0.0006320000000000001,0.000572,0.000588,446542,13341825
129,"Apr 29, 2019",0.00058,0.000617,0.000556,0.000589,572827,13376777
130,"Apr 28, 2019",0.000589,0.0006129999999999999,0.000572,0.000579,615472,13140737
131,"Apr 27, 2019",0.0005690000000000001,0.000611,0.0005650000000000001,0.000589,619947,13377578
132,"Apr 26, 2019",0.000579,0.000617,0.000557,0.0005690000000000001,226762,12923739
133,"Apr 25, 2019",0.000641,0.000657,0.000572,0.0005780000000000001,206930,13133881
134,"Apr 24, 2019",0.000665,0.0006889999999999999,0.000624,0.000641,217765,14557248
135,"Apr 23, 2019",0.0006799999999999999,0.000729,0.000615,0.000666,353256,15117544
136,"Apr 22, 2019",0.000609,0.0018739999999999998,0.0005809999999999999,0.0006799999999999999,297365,15439330
137,"Apr 21, 2019",0.0006309999999999999,0.000644,0.000594,0.00061,251533,13838148
138,"Apr 20, 2019",0.0006190000000000001,0.000642,0.000603,0.000629,308755,14275769
139,"Apr 19, 2019",0.000638,0.00064,0.000582,0.0006190000000000001,163863,14045103
140,"Apr 18, 2019",0.000556,0.000653,0.000519,0.0006389999999999999,190919,14502142
141,"Apr 17, 2019",0.000604,0.0006490000000000001,0.000454,0.000556,132534,12619276
142,"Apr 16, 2019",0.000545,0.0006309999999999999,0.000523,0.000604,142588,13710212
143,"Apr 15, 2019",0.000606,0.0006320000000000001,0.000533,0.000545,102549,12377915
144,"Apr 14, 2019",0.000609,0.0006259999999999999,0.000533,0.000606,55002,13767872
145,"Apr 13, 2019",0.000617,0.000678,0.000551,0.000609,56478,13828416
146,"Apr 12, 2019",0.000589,0.0006389999999999999,0.000567,0.000617,30106,14016715
147,"Apr 11, 2019",0.000585,0.0006219999999999999,0.000537,0.000589,53355,13372085
148,"Apr 10, 2019",0.0005639999999999999,0.0006,0.0005610000000000001,0.000585,151764,13278234
149,"Apr 09, 2019",0.000596,0.000596,0.0005639999999999999,0.0005639999999999999,150829,12793530
150,"Apr 08, 2019",0.000597,0.0006320000000000001,0.000563,0.000596,23372,13528916
151,"Apr 07, 2019",0.000575,0.000596,0.00057,0.000596,240121,13537024
152,"Apr 06, 2019",0.000563,0.000594,0.000554,0.000575,63023,13051721
153,"Apr 05, 2019",0.000594,0.000595,0.000551,0.000563,188964,12772170
154,"Apr 04, 2019",0.000552,0.000594,0.000537,0.000594,224947,13472854
155,"Apr 03, 2019",0.000571,0.000614,0.000532,0.000552,177078,12525066
156,"Apr 02, 2019",0.000459,0.000587,0.000458,0.000571,25249,12956219
157,"Apr 01, 2019",0.000513,0.000513,0.00045599999999999997,0.000459,50239,10415446
158,"Mar 31, 2019",0.000491,0.000513,0.00042,0.000513,1486,11644577
159,"Mar 30, 2019",0.000496,0.000539,0.000487,0.000491,35795,11132359
160,"Mar 29, 2019",0.000465,0.0004980000000000001,0.00045700000000000005,0.000496,40933,11267788
161,"Mar 28, 2019",0.000455,0.000496,0.00044800000000000005,0.000465,60338,10553266
162,"Mar 27, 2019",0.000482,0.0005,0.000452,0.000455,90977,10316399
163,"Mar 26, 2019",0.000472,0.000482,0.000453,0.000482,17117,10936680
164,"Mar 25, 2019",0.00047599999999999997,0.000487,0.00042,0.00047300000000000006,77313,10728885
165,"Mar 24, 2019",0.000481,0.0005139999999999999,0.000442,0.00047599999999999997,84048,10795151
166,"Mar 23, 2019",0.000482,0.000496,0.000459,0.000481,21828,10911281
167,"Mar 22, 2019",0.00048499999999999997,0.000521,0.000471,0.000482,21964,10939837
168,"Mar 21, 2019",0.000504,0.0005200000000000001,0.00042800000000000005,0.00048600000000000005,53236,11022367
169,"Mar 20, 2019",0.00047000000000000004,0.000519,0.00043499999999999995,0.000504,56843,11428721
170,"Mar 19, 2019",0.0005070000000000001,0.000572,0.000462,0.00047000000000000004,132419,10670762
171,"Mar 18, 2019",0.00048300000000000003,0.0005099999999999999,0.000463,0.0005070000000000001,67513,11510098
172,"Mar 17, 2019",0.000482,0.000502,0.000472,0.00048300000000000003,2072,10960588
173,"Mar 16, 2019",0.00047599999999999997,0.000522,0.00047599999999999997,0.000482,59918,10932516
174,"Mar 15, 2019",0.00047699999999999994,0.0005110000000000001,0.000465,0.00047599999999999997,53185,10799708
175,"Mar 14, 2019",0.000469,0.000513,0.00046699999999999997,0.00047699999999999994,679,10826269
176,"Mar 13, 2019",0.000509,0.000524,0.00046699999999999997,0.00047000000000000004,32486,10656887
177,"Mar 12, 2019",0.000475,0.0005139999999999999,0.00044500000000000003,0.0005070000000000001,27602,11502930
178,"Mar 11, 2019",0.0005549999999999999,0.000563,0.000443,0.000475,59506,10758687
179,"Mar 10, 2019",0.000478,0.000558,0.00047400000000000003,0.0005549999999999999,69968,12574121
180,"Mar 09, 2019",0.000488,0.000499,0.000475,0.000478,33856,10826896
181,"Mar 08, 2019",0.00047400000000000003,0.0005110000000000001,0.00047400000000000003,0.000499,64746,11309993
182,"Mar 07, 2019",0.000535,0.000536,0.00043499999999999995,0.00047400000000000003,51317,10734274
183,"Mar 06, 2019",0.000504,0.000533,0.0005009999999999999,0.000523,6626,11847819
184,"Mar 05, 2019",0.000493,0.000572,0.00049,0.000505,75463,11445030
185,"Mar 04, 2019",0.0005099999999999999,0.000532,0.00048600000000000005,0.000492,74456,11153922
186,"Mar 03, 2019",0.000512,0.000558,0.00047599999999999997,0.0005099999999999999,2016,11561454
187,"Mar 02, 2019",0.0005480000000000001,0.000551,0.000503,0.000512,31089,11601760
188,"Mar 01, 2019",0.000502,0.000554,0.000488,0.000549,2188,12443720
189,"Feb 28, 2019",0.000537,0.00056,0.000499,0.000503,17538,11396946
190,"Feb 27, 2019",0.000629,0.000629,0.000513,0.000536,26527,12154263
191,"Feb 26, 2019",0.000546,0.0006349999999999999,0.0005059999999999999,0.000629,36785,14261131
192,"Feb 25, 2019",0.000495,0.000549,0.000495,0.000547,40594,12406086
193,"Feb 24, 2019",0.000586,0.0006219999999999999,0.000496,0.000496,18743,11234593
194,"Feb 23, 2019",0.000638,0.000638,0.000525,0.000586,60646,13282173
195,"Feb 22, 2019",0.000605,0.0006490000000000001,0.000535,0.0006389999999999999,45183,14473592
196,"Feb 21, 2019",0.000677,0.000677,0.000583,0.000606,15759,13732064
197,"Feb 20, 2019",0.000704,0.0007059999999999999,0.0005549999999999999,0.000677,26734,15348977
198,"Feb 19, 2019",0.000624,0.0007030000000000001,0.000522,0.000688,18582,15584503
199,"Feb 18, 2019",0.0007379999999999999,0.00088,0.0006219999999999999,0.0006230000000000001,18988,14119945
200,"Feb 17, 2019",0.000592,0.000742,0.0005269999999999999,0.000739,73376,16761129
201,"Feb 16, 2019",0.000675,0.0006889999999999999,0.000595,0.000597,4732,13535728
202,"Feb 15, 2019",0.0005110000000000001,0.000927,0.000504,0.000677,18993,15340884
203,"Feb 14, 2019",0.0005009999999999999,0.000516,0.000465,0.0005110000000000001,22021,11583051
204,"Feb 13, 2019",0.0005070000000000001,0.000538,0.00046699999999999997,0.000502,36963,11376716
205,"Feb 12, 2019",0.000439,0.000695,0.00042800000000000005,0.0005269999999999999,37924,11934604
206,"Feb 11, 2019",0.00044,0.00045,0.000414,0.000446,39798,10103044
207,"Feb 10, 2019",0.000411,0.00044400000000000006,0.0004,0.000439,41211,9959684
208,"Feb 09, 2019",0.000429,0.00044400000000000006,0.00040199999999999996,0.000411,38065,9312754
209,"Feb 08, 2019",0.00041,0.000584,0.000336,0.000429,80988,9708699
210,"Feb 07, 2019",0.0004,0.00040899999999999997,0.00036899999999999997,0.00040899999999999997,27209,9255120
211,"Feb 06, 2019",0.00041799999999999997,0.00041799999999999997,0.000368,0.000401,26188,9061191
212,"Feb 05, 2019",0.000381,0.00043200000000000004,0.000371,0.000411,36031,9274438
213,"Feb 04, 2019",0.00039,0.000393,0.00037400000000000004,0.00038199999999999996,18485,8603846
214,"Feb 03, 2019",0.00043499999999999995,0.000436,0.00037999999999999997,0.00039,42794,8775416
215,"Feb 02, 2019",0.000404,0.00045700000000000005,0.000404,0.00042199999999999996,44376,9496144
216,"Feb 01, 2019",0.00038700000000000003,0.000417,0.00037799999999999997,0.000404,21679,9094267
217,"Jan 31, 2019",0.000417,0.00043,0.000386,0.00038700000000000003,19032,8711968
218,"Jan 30, 2019",0.000392,0.00045599999999999997,0.00039,0.000417,43139,9395104
219,"Jan 29, 2019",0.00041799999999999997,0.00044400000000000006,0.000391,0.000392,21130,8827009
220,"Jan 28, 2019",0.000472,0.000472,0.000393,0.000443,21210,9978631
