,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Sep 06, 2019",0.333426,0.355694,0.331604,0.341564,1265381,-
1,"Sep 05, 2019",0.250797,0.352329,0.24185500000000001,0.333426,1617607,-
2,"Sep 04, 2019",0.23850100000000002,0.25363800000000003,0.23134200000000002,0.24972199999999997,1198667,-
3,"Sep 03, 2019",0.238321,0.245837,0.226332,0.23968299999999998,1485551,-
4,"Sep 02, 2019",0.229372,0.242813,0.220266,0.236697,1561711,-
5,"Sep 01, 2019",0.23873000000000003,0.244583,0.222558,0.231844,1352699,-
6,"Aug 31, 2019",0.20898200000000003,0.244245,0.204736,0.240921,436091,-
7,"Aug 30, 2019",0.22420700000000002,0.228015,0.208169,0.20897600000000002,563395,-
8,"Aug 29, 2019",0.222816,0.22859899999999997,0.214928,0.22420700000000002,1409419,-
9,"Aug 28, 2019",0.23035799999999998,0.23460799999999998,0.209957,0.222057,655566,-
10,"Aug 27, 2019",0.240563,0.243457,0.22601300000000002,0.232817,746997,-
11,"Aug 26, 2019",0.243114,0.24419000000000002,0.23135,0.23785900000000001,1482787,-
