,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Sep 05, 2019",0.29635100000000003,0.29932600000000004,0.284261,0.287186,200289,15221360
1,"Sep 04, 2019",0.312909,0.316125,0.293788,0.29642399999999997,190509,15710947
2,"Sep 03, 2019",0.32263000000000003,0.324704,0.310395,0.312682,202540,16572695
3,"Sep 02, 2019",0.329797,0.329797,0.316304,0.32271,340893,17104150
4,"Sep 01, 2019",0.332974,0.33465900000000004,0.318513,0.327861,406211,17377167
5,"Aug 31, 2019",0.335665,0.350143,0.32979,0.333002,489584,17649654
6,"Aug 30, 2019",0.337429,0.34929299999999996,0.325838,0.336346,796544,17826899
7,"Aug 29, 2019",0.36711900000000003,0.367141,0.32169899999999996,0.337429,909125,17884308
8,"Aug 28, 2019",0.387619,0.391613,0.35605,0.367604,1424637,19483655
9,"Aug 27, 2019",0.408748,0.412131,0.383176,0.386922,1115620,20507540
10,"Aug 26, 2019",0.395959,0.43007399999999996,0.383694,0.408637,1145604,21658479
11,"Aug 25, 2019",0.409083,0.419704,0.392816,0.393331,1496466,20847223
12,"Aug 24, 2019",0.418626,0.42148500000000005,0.398714,0.409083,1186990,21682128
13,"Aug 23, 2019",0.41672200000000004,0.423911,0.403779,0.418655,1753668,22189436
14,"Aug 22, 2019",0.402036,0.424791,0.387368,0.41672200000000004,2976326,22086980
15,"Aug 21, 2019",0.415421,0.41989,0.39716,0.402036,1217367,21308631
16,"Aug 20, 2019",0.436104,0.442576,0.41077600000000003,0.415421,655003,22018034
17,"Aug 19, 2019",0.46170200000000006,0.471592,0.43055299999999996,0.436104,560092,23114298
18,"Aug 18, 2019",0.410583,0.46938199999999997,0.40767800000000004,0.46166999999999997,943939,24469351
19,"Aug 17, 2019",0.41240200000000005,0.42184099999999997,0.401104,0.41043100000000005,404618,21753571
20,"Aug 16, 2019",0.41188,0.420432,0.386142,0.41221,595399,21847861
21,"Aug 15, 2019",0.43268900000000005,0.452955,0.404534,0.411901,1304300,21831541
22,"Aug 14, 2019",0.478292,0.481459,0.43268900000000005,0.43268900000000005,1051544,22933343
23,"Aug 13, 2019",0.477063,0.47935,0.45985600000000004,0.478024,314317,25336176
24,"Aug 12, 2019",0.49618199999999996,0.496262,0.476383,0.47671800000000003,416592,25266967
25,"Aug 11, 2019",0.482092,0.505916,0.47962,0.496428,468641,26311656
26,"Aug 10, 2019",0.463513,0.48723299999999997,0.45779,0.481939,534539,25543718
27,"Aug 09, 2019",0.513829,0.51937,0.463138,0.463513,665611,24567078
28,"Aug 08, 2019",0.5544720000000001,0.5840920000000001,0.512871,0.512871,1676936,27183132
29,"Aug 07, 2019",0.505509,0.561932,0.48895200000000005,0.5544720000000001,1165135,16224661
30,"Aug 06, 2019",0.509057,0.539048,0.48678299999999997,0.506855,1276908,14831312
31,"Aug 05, 2019",0.465937,0.521068,0.451459,0.5091720000000001,1518320,14899105
32,"Aug 04, 2019",0.490454,0.490454,0.464262,0.46596400000000004,1120645,13634797
33,"Aug 03, 2019",0.523274,0.549297,0.472206,0.49017,1332565,14343076
