,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Sep 05, 2019",0.072755,0.07655,0.071237,0.076161,7098974,42650063
1,"Sep 04, 2019",0.072291,0.073551,0.070049,0.072755,6343323,40742870
2,"Sep 03, 2019",0.071159,0.073376,0.068888,0.072551,6151996,40628812
3,"Sep 02, 2019",0.068722,0.072788,0.067587,0.07174900000000001,6676625,40179267
4,"Sep 01, 2019",0.066946,0.070326,0.06536900000000001,0.06907200000000001,5542238,38680145
5,"Aug 31, 2019",0.067646,0.068352,0.065934,0.067215,5904009,37640303
6,"Aug 30, 2019",0.06811,0.069702,0.066518,0.067444,7124236,37768898
7,"Aug 29, 2019",0.06942899999999999,0.06991,0.065912,0.06811,7243666,38141341
8,"Aug 28, 2019",0.07444400000000001,0.074905,0.0679,0.069602,7035768,38977322
9,"Aug 27, 2019",0.078038,0.084758,0.072193,0.07435800000000001,6594552,41640388
10,"Aug 26, 2019",0.071798,0.07803099999999999,0.071798,0.077793,6573145,43563876
11,"Aug 25, 2019",0.073818,0.074396,0.071147,0.071747,6510779,40178471
12,"Aug 24, 2019",0.076628,0.07720199999999999,0.072242,0.073818,6955497,41337953
13,"Aug 23, 2019",0.076017,0.081105,0.073771,0.077109,6611303,43180916
14,"Aug 22, 2019",0.076678,0.077676,0.074448,0.076017,5384043,42569801
15,"Aug 21, 2019",0.082399,0.08294800000000001,0.075824,0.07710399999999999,7030459,43178147
16,"Aug 20, 2019",0.085128,0.086421,0.081349,0.082399,6574920,46143559
17,"Aug 19, 2019",0.081316,0.08556699999999999,0.08040900000000001,0.085128,5570601,47671502
18,"Aug 18, 2019",0.078559,0.08453,0.07753099999999999,0.08089400000000001,7180852,45300502
19,"Aug 17, 2019",0.07750399999999999,0.08143,0.076292,0.07886599999999999,6332596,44165059
20,"Aug 16, 2019",0.07348400000000001,0.07915499999999999,0.07157999999999999,0.077588,6745374,43449229
21,"Aug 15, 2019",0.072465,0.07422999999999999,0.06916,0.073437,6929042,41124625
22,"Aug 14, 2019",0.083247,0.083985,0.07159,0.072465,6359706,40580644
23,"Aug 13, 2019",0.08393400000000001,0.08541599999999999,0.082229,0.083311,5904990,46654281
24,"Aug 12, 2019",0.083102,0.08405800000000001,0.081356,0.08381799999999999,8734237,46938066
25,"Aug 11, 2019",0.079389,0.083537,0.078947,0.083125,6913669,46550208
26,"Aug 10, 2019",0.082192,0.083758,0.07899400000000001,0.079385,9188025,44455644
27,"Aug 09, 2019",0.09045299999999999,0.090688,0.081077,0.082192,8261662,46027242
28,"Aug 08, 2019",0.09049199999999999,0.090503,0.08619500000000001,0.090485,7372062,50671411
29,"Aug 07, 2019",0.089402,0.09084199999999999,0.086516,0.09049199999999999,8700092,50675608
30,"Aug 06, 2019",0.09326,0.101026,0.084162,0.089347,7924120,50034280
31,"Aug 05, 2019",0.101617,0.10243499999999998,0.089624,0.093387,7444101,52296704
32,"Aug 04, 2019",0.10865699999999999,0.114547,0.095975,0.101349,5840533,56755293
33,"Aug 03, 2019",0.11638,0.11729300000000001,0.100211,0.108673,6361969,60856954
34,"Aug 02, 2019",0.11893800000000002,0.124574,0.112756,0.11659800000000001,7674033,65294789
35,"Aug 01, 2019",0.127895,0.12815,0.11730299999999999,0.118799,7721981,66527644
36,"Jul 31, 2019",0.113955,0.128022,0.11383099999999999,0.127803,7725589,71569901
37,"Jul 30, 2019",0.11133,0.116328,0.108653,0.11389500000000001,6917559,63781346
38,"Jul 29, 2019",0.112233,0.11312799999999999,0.10801199999999998,0.11148399999999999,7391291,62430928
39,"Jul 28, 2019",0.11367100000000001,0.11690299999999999,0.10815899999999999,0.11231400000000001,6097738,62895963
40,"Jul 27, 2019",0.11626600000000001,0.122053,0.111989,0.113774,5753104,63713652
41,"Jul 26, 2019",0.11268800000000001,0.117751,0.108143,0.11626600000000001,6029464,65109135
42,"Jul 25, 2019",0.11289,0.11894300000000001,0.105504,0.112747,5993160,63138302
43,"Jul 24, 2019",0.102672,0.116157,0.09578400000000001,0.1133,7774819,63448110
44,"Jul 23, 2019",0.094709,0.10696099999999999,0.091649,0.102672,7271826,57496347
45,"Jul 22, 2019",0.093874,0.09627100000000001,0.091937,0.09427999999999999,5773267,52796967
46,"Jul 21, 2019",0.09913,0.09976,0.093688,0.09414700000000001,5822228,52722600
47,"Jul 20, 2019",0.099891,0.101689,0.09576799999999999,0.09913,6098140,55512854
48,"Jul 19, 2019",0.09909,0.100397,0.093807,0.099995,7179635,55996924
49,"Jul 18, 2019",0.086612,0.100226,0.08515,0.09909,6371220,55490289
50,"Jul 17, 2019",0.082316,0.088851,0.080988,0.086592,5686089,48491665
51,"Jul 16, 2019",0.09806000000000001,0.09913,0.08161900000000001,0.082461,4957867,46178237
52,"Jul 15, 2019",0.088712,0.100108,0.085513,0.097984,6488292,54871266
53,"Jul 14, 2019",0.101988,0.102827,0.088598,0.088827,6513337,49743149
54,"Jul 13, 2019",0.10159299999999999,0.102148,0.09389600000000001,0.101891,7597421,57059213
55,"Jul 12, 2019",0.098524,0.103751,0.09691699999999999,0.101944,5604909,57088390
56,"Jul 11, 2019",0.110133,0.110231,0.096512,0.098444,5200781,55128809
57,"Jul 10, 2019",0.10811099999999998,0.114934,0.099512,0.11000599999999999,5453464,61603290
58,"Jul 09, 2019",0.11028199999999999,0.11423,0.104776,0.108096,4620156,60533583
59,"Jul 08, 2019",0.100003,0.11152999999999999,0.09921100000000001,0.110205,2391205,61714896
60,"Jul 07, 2019",0.100449,0.103127,0.098982,0.100109,3727716,56060827
61,"Jul 06, 2019",0.100619,0.103708,0.099648,0.100492,3356988,56275627
62,"Jul 05, 2019",0.103652,0.10724500000000001,0.099978,0.10065700000000001,4595537,56368121
63,"Jul 04, 2019",0.112925,0.11331,0.10255299999999999,0.10353699999999999,6081247,57980749
64,"Jul 03, 2019",0.108636,0.113016,0.10753900000000001,0.112953,6832748,63253774
65,"Jul 02, 2019",0.10638199999999999,0.109544,0.099106,0.108859,6293200,60960849
66,"Jul 01, 2019",0.112115,0.118899,0.101923,0.106278,6264338,59515670
67,"Jun 30, 2019",0.12093,0.125941,0.112115,0.112115,6863415,62784326
68,"Jun 29, 2019",0.121047,0.125182,0.11358900000000001,0.12122100000000001,6430893,67883788
69,"Jun 28, 2019",0.111653,0.121447,0.107643,0.12081099999999999,6402223,67654157
70,"Jun 27, 2019",0.119075,0.12256199999999999,0.10447100000000001,0.111366,4629390,62365053
71,"Jun 26, 2019",0.12203,0.142818,0.117684,0.119075,6119474,66682171
72,"Jun 25, 2019",0.12328099999999999,0.131048,0.120702,0.12203,5015659,68336563
73,"Jun 24, 2019",0.102504,0.12797999999999998,0.098087,0.123402,6136233,69105384
74,"Jun 23, 2019",0.097233,0.11491300000000002,0.097055,0.102504,6230083,57402105
75,"Jun 22, 2019",0.097275,0.10140199999999999,0.093046,0.09700299999999999,6007932,54321449
76,"Jun 21, 2019",0.10656600000000001,0.108741,0.089407,0.097285,6040947,54479548
77,"Jun 20, 2019",0.102527,0.107635,0.101947,0.106077,6125782,59403330
78,"Jun 19, 2019",0.101249,0.105216,0.099518,0.10256199999999999,5827233,57434796
79,"Jun 18, 2019",0.105822,0.10957599999999999,0.097816,0.10116699999999999,5955491,56653382
80,"Jun 17, 2019",0.108174,0.112148,0.104968,0.106279,6503553,59516487
81,"Jun 16, 2019",0.105269,0.110943,0.10425999999999999,0.108174,6447772,60577387
82,"Jun 15, 2019",0.102459,0.10599000000000001,0.101149,0.105269,6589099,58950576
83,"Jun 14, 2019",0.098347,0.103657,0.097616,0.102526,6409336,57414354
84,"Jun 13, 2019",0.101489,0.102201,0.098111,0.098444,5798852,55128381
85,"Jun 12, 2019",0.097116,0.101969,0.094919,0.10152,5446098,56851177
86,"Jun 11, 2019",0.101624,0.10232999999999999,0.092293,0.096853,5478036,54237402
87,"Jun 10, 2019",0.095939,0.10363,0.093942,0.101661,6139151,56930345
88,"Jun 09, 2019",0.099682,0.100047,0.093282,0.09598200000000001,5994308,53750128
89,"Jun 08, 2019",0.09946,0.10195800000000001,0.09817200000000001,0.099899,6582433,55943420
90,"Jun 07, 2019",0.096233,0.10170599999999999,0.095542,0.099694,6598695,55828693
91,"Jun 06, 2019",0.087375,0.097085,0.086392,0.096381,6393915,53973466
92,"Jun 05, 2019",0.08478200000000001,0.08752599999999999,0.080652,0.087375,5978068,48929868
