,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,978,523,798",$559.79,12466325,"$7,950,765",0.83%,-1.35%,-6.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$333,811,790",$12.74,26191604,"$3,812,483",-1.70%,-6.75%,-16.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,AUR Auroracoin,AUR,"$258,801,443",$24.42,10597976,"$403,442",3.13%,57.39%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XRP XRP,XRP,"$105,879,986",$0.013543,"7,817,889,792 *","$62,982",0.71%,-1.56%,-11.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,PPC Peercoin,PPC,"$63,829,756",$3.01,21193990,"$635,444",-1.18%,-9.11%,-21.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$53,288,533",$0.000953,55903633408,"$1,498,196",-0.48%,-9.72%,-19.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,NXT Nxt,NXT,"$44,079,429",$0.044080,"999,998,016 *","$154,349",2.20%,-3.04%,-12.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,OMNI Omni,OMNI,"$32,479,882",$52.43,"619,478 *","$15,431",-3.65%,1.93%,-14.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NMC Namecoin,NMC,"$26,843,614",$3.29,8169643,"$319,483",-0.41%,-3.05%,-7.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XCP Counterparty,XCP,"$12,469,809",$4.71,"2,648,736 *","$29,405",0.78%,-0.31%,-22.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,QRK Quark,QRK,"$9,677,966",$0.039083,247626304,"$173,111",-0.83%,-16.85%,-36.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,PTS BitShares PTS,PTS,"$9,410,603",$6.05,"1,554,568 *","$603,193",-5.36%,-21.92%,-62.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,FTC Feathercoin,FTC,"$7,248,950",$0.206656,35077352,"$135,586",-0.30%,-8.72%,-22.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,MEC Megacoin,MEC,"$6,249,721",$0.278948,22404600,"$98,084",-0.54%,-12.86%,-30.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
