,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,497,753,009",$239.84,14583675,"$25,473,736",-0.34%,2.04%,5.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$256,354,995",$0.007891,"32,488,247,336 *","$284,050",0.33%,0.34%,-1.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$128,538,020",$3.05,42170285,"$4,281,359",-0.46%,4.20%,8.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETH Ethereum,ETH,"$94,579,877",$1.30,72988095,"$491,968",-0.51%,-2.82%,0.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$14,304,073",$2.49,5753391,"$28,926",-0.35%,-0.46%,-2.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$13,316,932",$0.000132,100880007398,"$86,971",-1.80%,1.17%,2.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BANX Banx,BANX,"$13,014,843",$1.82,"7,136,966 *","$7,699",-0.34%,2.08%,5.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XLM Stellar,XLM,"$12,225,453",$0.002527,"4,837,356,606 *","$9,566",-0.11%,3.24%,5.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BTS BitShares,BTS,"$11,758,469",$0.004681,"2,511,953,117 *","$466,444",-4.43%,-7.40%,39.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BCN Bytecoin,BCN,"$11,216,100",$0.000064,175958667898,"$14,551",-1.08%,4.38%,6.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MAID MaidSafeCoin,MAID,"$10,501,506",$0.023205,"452,552,412 *","$10,453",-0.15%,1.17%,13.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
