,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$1,515,584,679",$129.12,11737800,Low Vol,0.29%,0.95%,-1.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$81,353,970",$0.010406,"7,817,889,792 *",Low Vol,0.24%,6.44%,62.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$54,299,001",$2.53,21466630,Low Vol,0.14%,0.14%,-4.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$3,945,801",$0.193680,20372786,Low Vol,1.08%,2.28%,0.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NMC Namecoin,NMC,"$3,801,056",$0.568128,6690493,Low Vol,0.27%,-0.41%,-4.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,FTC Feathercoin,FTC,"$1,981,195",$0.117499,16861350,Low Vol,0.66%,0.67%,-10.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,NVC Novacoin,NVC,"$1,879,720",$4.65,404387,Low Vol,0.17%,14.24%,29.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XPM Primecoin,XPM,"$665,548",$0.303432,2193401,Low Vol,-3.85%,-3.74%,-8.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,TRC Terracoin,TRC,"$650,841",$0.170438,3818630,Low Vol,0.27%,4.97%,-2.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,CBX Bullion,CBX,"$263,311",$0.330547,796591,Low Vol,-1.59%,-9.60%,-1.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,DVC Devcoin,DVC,"$234,146",$0.000044,5333519872,Low Vol,0.27%,-4.87%,-9.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,MEC Megacoin,MEC,"$206,238",$0.011239,18350876,Low Vol,-0.34%,15.18%,43.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,IFC Infinitecoin,IFC,"$183,579",$0.000002,77667237888,Low Vol,3.78%,24.59%,10.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,DGC Digitalcoin,DGC,"$177,524",$0.020017,8868446,Low Vol,0.30%,2.30%,18.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,ANC Anoncoin,ANC,"$174,477",$0.400273,435895,Low Vol,9.09%,20.14%,46.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,IXC Ixcoin,IXC,"$170,055",$0.010944,"15,538,322 *",Low Vol,0.30%,-11.02%,40.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,FRC Freicoin,FRC,"$122,724",$0.004488,27343658,Low Vol,0.27%,0.95%,-4.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,GLC GoldCoin,GLC,"$102,586",$0.003809,26932324,Low Vol,0.29%,-8.37%,-28.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
