,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$11,215,178,276",$702.03,15975336,"$80,318,080",0.00%,-0.22%,-0.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$868,041,284",$10.10,85931623,"$8,227,771",0.00%,1.81%,-7.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$295,328,608",$0.008257,"35,765,131,899 *","$2,201,994",0.07%,2.79%,0.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$187,793,703",$3.88,48425379,"$3,344,367",0.10%,3.26%,0.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XMR Monero,XMR,"$94,701,610",$7.10,13333921,"$8,454,765",-4.34%,-4.17%,39.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$77,464,347",$0.902412,85841408,"$475,268",-0.50%,-1.25%,-7.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$65,299,973",$9.49,6881268,"$828,714",-0.33%,-1.81%,0.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,REP Augur,REP,"$51,291,968",$4.66,"11,000,000 *","$129,047",-0.81%,-3.54%,-8.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XEM NEM,XEM,"$41,819,033",$0.004647,"8,999,999,999 *","$121,811",0.35%,-3.47%,25.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,WAVES Waves,WAVES,"$39,035,031",$0.390350,"100,000,000 *","$125,585",0.04%,-2.29%,8.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MAID MaidSafeCoin,MAID,"$36,202,837",$0.079997,"452,552,412 *","$146,361",-0.71%,4.53%,2.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,STEEM Steem,STEEM,"$24,338,255",$0.116281,"209,306,053 *","$41,419",-2.04%,-5.41%,-41.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,DOGE Dogecoin,DOGE,"$24,094,815",$0.000225,106864683821,"$145,317",0.30%,1.23%,0.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,FCT Factom,FCT,"$18,760,725",$2.14,"8,753,219 *","$458,583",-0.78%,-5.20%,5.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,DGD DigixDAO,DGD,"$18,515,144",$9.26,"2,000,000 *","$28,934",-1.80%,-2.56%,-16.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,LSK Lisk,LSK,"$18,130,256",$0.181303,"100,000,000 *","$126,359",-0.49%,0.17%,-13.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,NLG Gulden,NLG,"$15,286,793",$0.047242,323586603,"$64,668",-0.57%,1.38%,2.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,ICN Iconomi,ICN,"$14,921,727",$0.171514,"87,000,000 *","$147,178",3.68%,6.61%,45.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,XLM Stellar,XLM,"$12,986,852",$0.001896,"6,851,353,993 *","$30,930",-0.30%,0.31%,-2.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,BTS BitShares,BTS,"$11,483,704",$0.004458,"2,576,210,000 *","$391,532",0.91%,0.96%,3.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,ARDR Ardor,ARDR,"$10,389,301",$0.010400,"998,999,495 *","$26,144",0.29%,-1.14%,-3.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
