,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$1,616,584,461",$137.34,11770675,Low Vol,-0.35%,1.29%,6.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$100,598,758",$0.012868,"7,817,889,792 *",Low Vol,-0.35%,-7.54%,24.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$49,785,014",$2.30,21667342,Low Vol,-0.89%,1.18%,-8.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$5,418,264",$0.265066,20441174,Low Vol,-0.42%,0.86%,37.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NMC Namecoin,NMC,"$3,517,486",$0.513652,6848000,Low Vol,1.95%,0.37%,-9.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,FTC Feathercoin,FTC,"$2,028,652",$0.115366,17584550,Low Vol,0.85%,6.11%,-0.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,NVC Novacoin,NVC,"$1,659,935",$4.02,412643,Low Vol,-3.84%,3.87%,-12.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XPM Primecoin,XPM,"$828,381",$0.360618,2297115,Low Vol,-5.55%,-1.43%,16.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,TRC Terracoin,TRC,"$673,688",$0.175795,3832230,Low Vol,0.32%,1.21%,4.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,DVC Devcoin,DVC,"$266,162",$0.000049,5383269888,Low Vol,2.50%,5.96%,12.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,CBX Bullion,CBX,"$258,742",$0.315882,819108,Low Vol,-0.83%,-4.64%,-5.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,MNC Mincoin,MNC,"$199,410",$0.148325,1344414,Low Vol,-7.98%,-2.87%,183.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,IXC Ixcoin,IXC,"$175,359",$0.011193,"15,666,578 *",Low Vol,-50.70%,-44.97%,2.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,DGC Digitalcoin,DGC,"$153,821",$0.016876,9114606,Low Vol,-1.29%,-13.12%,-15.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,WDC WorldCoin,WDC,"$127,463",$0.005494,23202120,Low Vol,0.66%,13.28%,98.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,FRC Freicoin,FRC,"$114,800",$0.004120,27862724,Low Vol,-0.35%,1.28%,-7.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,GLC GoldCoin,GLC,"$111,838",$0.004124,27116824,Low Vol,-6.69%,-9.02%,7.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,ZET Zetacoin,ZET,"$78,651",$0.000580,135704368,Low Vol,0.44%,-2.64%,3.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,QRK Quark,QRK,"$61,262",$0.000273,224150272,Low Vol,1.69%,1.31%,23.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,YAC Yacoin,YAC,"$42,044",$0.005447,7718902,Low Vol,-0.35%,-6.59%,4.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,FST Fastcoin,FST,"$36,913",$0.001301,28381492,Low Vol,-1.11%,-1.76%,11.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,SRC SecureCoin,SRC,"$22,662",$0.091331,248130,Low Vol,16.94%,46.73%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,BQC BBQCoin,BQC,"$22,212",$0.000893,24881898,Low Vol,-0.35%,-17.81%,-4.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,FRK Franko,FRK,"$17,839",$0.309015,57727,Low Vol,-0.35%,7.83%,66.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,BTE Bytecoin,BTE,"$14,182",$0.014033,1010600,Low Vol,-0.32%,-48.43%,-13.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,BTB BitBar,BTB,"$12,480",$2.06,6058,Low Vol,29.98%,33.80%,35.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,CNC CHNCoin,CNC,"$11,099",$0.002111,5257874,Low Vol,-0.35%,1.28%,-67.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,ARG Argentum,ARG,"$8,061",$0.020622,390924,Low Vol,-0.36%,11.67%,119.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,PXC Phoenixcoin,PXC,"$7,969",$0.001943,4100450,Low Vol,-0.35%,1.29%,-14.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,GME GameCoin,GME,"$5,883",$0.000085,68944648,Low Vol,-0.61%,-2.83%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,BTG Bitgem,BTG,"$4,065",$0.195219,20823,Low Vol,-0.35%,19.97%,-2.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,CRC CraftCoin,CRC,"$2,499",$0.018541,134792,Low Vol,-1.86%,-11.88%,27.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,JKC Junkcoin,JKC,"$2,385",$0.000312,7647500,Low Vol,-0.59%,3.77%,-19.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,ELC Elacoin,ELC,"$1,693",$0.073765,22950,Low Vol,-0.35%,1.28%,5.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,NRB Noirbits,NRB,"$1,484",$0.002473,599980,Low Vol,-0.54%,24.26%,153.34%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,HYC Hypercoin,HYC,"$1,187",$0.002307,514300,Low Vol,-0.35%,1.28%,4.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
