,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$16,050,414,526",$998.33,16077337,"$147,775,168",-0.42%,3.71%,11.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$715,049,311",$8.17,87493800,"$14,731,686",0.88%,1.78%,12.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$231,408,729",$0.006368,"36,337,298,649 *","$418,978",-0.16%,-2.03%,-0.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$221,718,486",$4.51,49144154,"$11,337,498",-0.07%,3.81%,3.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XMR Monero,XMR,"$190,983,552",$13.97,13668252,"$3,923,545",3.01%,1.44%,43.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$122,202,804",$1.40,87444118,"$3,570,371",0.54%,-1.21%,30.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$78,524,020",$11.23,6992839,"$3,684,212",-0.33%,0.19%,11.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,REP Augur,REP,"$43,994,860",$4.00,"11,000,000 *","$230,517",1.80%,5.62%,41.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$43,862,003",$0.096921,"452,552,412 *","$457,685",1.25%,-2.34%,-2.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,STEEM Steem,STEEM,"$36,999,610",$0.161161,"229,582,096 *","$108,192",-0.55%,-7.27%,16.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XEM NEM,XEM,"$30,962,258",$0.003440,"8,999,999,999 *","$78,880",0.08%,-6.90%,-3.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
