,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$94,402,965,837",$5678.19,16625550,"$1,976,040,576",-0.15%,-2.03%,23.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$32,018,241,280",$336.59,95123944,"$635,407,424",-0.16%,-1.48%,9.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$10,171,687,749",$0.263983,"38,531,538,922 *","$280,211,072",0.87%,1.63%,-1.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BCH Bitcoin Cash,BCH,"$5,260,114,446",$314.95,16701613,"$133,384,840",-0.27%,-2.23%,-8.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,LTC Litecoin,LTC,"$3,495,463,291",$65.47,53392407,"$453,939,648",-1.36%,1.31%,22.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DASH Dash,DASH,"$2,359,592,290",$309.51,7623631,"$45,301,320",0.59%,-2.19%,2.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XEM NEM,XEM,"$1,865,697,384",$0.207300,"8,999,999,999 *","$2,933,540",-0.20%,-0.98%,4.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XMR Monero,XMR,"$1,444,160,850",$94.87,15223240,"$34,188,204",0.32%,-5.08%,5.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NEO NEO,NEO,"$1,386,589,336",$27.73,"50,000,000 *","$31,189,184",0.51%,-0.02%,-12.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BCC BitConnect,BCC,"$1,385,763,778",$193.04,7178814,"$9,190,965",-0.40%,-2.69%,30.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MIOTA IOTA,MIOTA,"$1,218,626,097",$0.438429,"2,779,530,283 *","$8,256,493",-0.76%,-5.08%,-12.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,ETC Ethereum Classic,ETC,"$1,153,007,733",$11.95,96498326,"$52,181,808",-0.83%,-2.61%,-1.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,OMG OmiseGO,OMG,"$783,165,592",$7.97,"98,312,024 *","$23,508,260",-0.25%,-0.06%,2.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,ADA Cardano,ADA,"$779,073,317",$0.030049,25927070538,"$7,104,989",-0.68%,-9.23%,40.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,QTUM Qtum,QTUM,"$615,942,139",$10.44,"59,000,000 *","$22,057,730",0.18%,-1.95%,-8.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,ZEC Zcash,ZEC,"$559,821,352",$232.63,2406531,"$25,648,412",0.04%,-2.92%,-3.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,LSK Lisk,LSK,"$557,859,540",$4.91,"113,585,690 *","$9,608,200",0.43%,3.35%,3.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,USDT Tether,USDT,"$436,730,362",$0.999242,"437,061,677 *","$209,189,504",0.14%,-0.04%,0.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,HC HyperCash,HC,"$392,918,109",$11.65,33728733,"$19,203,816",-0.44%,-5.08%,62.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,WAVES Waves,WAVES,"$380,121,779",$3.80,"100,000,000 *","$4,384,342",-0.15%,-4.57%,-15.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,XLM Stellar,XLM,"$313,926,925",$0.018925,"16,587,646,475 *","$9,059,426",2.44%,7.04%,-0.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,STRAT Stratis,STRAT,"$296,560,078",$3.01,"98,583,391 *","$6,180,244",1.29%,4.79%,-16.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,ARK Ark,ARK,"$280,638,495",$2.86,"97,981,284 *","$1,642,731",1.67%,-0.30%,26.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
