,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,340,695,059",$414.06,15313300,"$74,322,824",-0.01%,0.47%,1.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$1,125,288,283",$14.48,77740095,"$43,915,096",-3.67%,6.12%,32.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$294,382,554",$0.008635,"34,090,841,338 *","$860,868",0.46%,-0.41%,9.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$148,492,696",$3.31,44897076,"$1,140,932",0.42%,0.52%,2.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,MAID MaidSafeCoin,MAID,"$42,759,199",$0.094485,"452,552,412 *","$1,742,442",-1.54%,-10.02%,-8.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DASH Dash,DASH,"$35,745,346",$5.68,6292759,"$738,440",-1.11%,6.11%,22.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$25,315,183",$0.000245,103475775457,"$184,872",2.36%,3.20%,10.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,FCT Factom,FCT,"$21,530,201",$2.46,"8,753,250 *","$1,620,823",0.40%,2.66%,25.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BTS BitShares,BTS,"$18,510,276",$0.007267,"2,547,182,197 *","$1,059,211",-0.13%,-8.79%,46.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XMR Monero,XMR,"$14,056,348",$1.24,11293436,"$276,133",0.30%,8.31%,9.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XEM NEM,XEM,"$12,072,818",$0.001341,"8,999,999,999 *","$95,887",-0.77%,-1.11%,10.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XLM Stellar,XLM,"$11,941,578",$0.002177,"5,485,679,598 *","$56,827",-0.89%,-4.07%,13.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,PPC Peercoin,PPC,"$11,885,874",$0.515802,23043461,"$212,713",1.39%,5.21%,10.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,TIPS FedoraCoin,TIPS,"$11,017,184",$0.000039,280846322360,"$178,672",2.64%,28.46%,236.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,NXT Nxt,NXT,"$9,033,576",$0.009034,"999,997,096 *","$63,417",0.60%,-2.78%,21.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,EMC Emercoin,EMC,"$8,054,693",$0.216096,37273611,"$17,068",-0.13%,-6.64%,12.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,AGRS Agoras Tokens,AGRS,"$7,651,921",$0.182189,"42,000,000 *","$4,480",-4.80%,-3.74%,16.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,NMC Namecoin,NMC,"$6,932,763",$0.501197,13832400,"$59,052",-0.30%,0.50%,18.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,BCN Bytecoin,BCN,"$5,805,159",$0.000032,179382883456,"$1,080",5.13%,4.59%,5.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,YBC YbCoin,YBC,"$5,519,198",$1.84,"3,006,662 *","$50,495",-0.02%,0.71%,-0.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,AMP HyperSpace,AMP,"$5,356,941",$0.028988,"184,800,000 *","$4,980",-0.01%,-20.93%,-27.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,VASH VPNCoin,VASH,"$4,963,102",$0.012397,"400,339,746 *","$128,248",-0.47%,4.04%,14.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,SJCX Storjcoin X,SJCX,"$3,988,191",$0.089470,"44,575,870 *","$66,989",-2.98%,-18.36%,-10.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,XCP Counterparty,XCP,"$2,700,805",$1.03,"2,627,894 *","$18,213",-0.06%,2.07%,46.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,DCR Decred,DCR,"$2,641,661",$2.38,1108351,"$22,474",0.37%,4.59%,16.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,BLK BlackCoin,BLK,"$2,615,859",$0.034730,"75,319,804 *","$16,589",1.33%,3.26%,8.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,BCY BitCrystals,BCY,"$2,609,611",$0.061359,"42,530,221 *","$20,360",-2.68%,-1.36%,6.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
