,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$7,505,757,333",$617.18,12161375,Low Vol,-0.68%,2.42%,-29.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$407,576,815",$16.86,24181092,Low Vol,-0.21%,0.65%,-45.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$169,773,561",$0.021716,"7,817,889,792 *",Low Vol,-0.88%,0.61%,-25.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$64,141,316",$3.06,20952910,Low Vol,-0.58%,0.64%,-30.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NXT Nxt,NXT,"$33,240,148",$0.033240,"999,998,016 *",Low Vol,-9.54%,83.10%,370.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NMC Namecoin,NMC,"$30,563,713",$4.04,7560543,Low Vol,1.20%,0.95%,-30.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,QRK Quark,QRK,"$20,966,260",$0.084986,246703424,Low Vol,0.16%,-2.97%,-53.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,PTS BitShares PTS,PTS,"$15,276,675",$12.91,"1,183,445 *",Low Vol,-0.75%,2.08%,-22.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,WDC WorldCoin,WDC,"$14,089,214",$0.385330,36564004,Low Vol,-3.13%,1.54%,-35.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MEC Megacoin,MEC,"$11,094,800",$0.518555,21395624,Low Vol,-1.25%,-0.20%,-37.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XPM Primecoin,XPM,"$7,517,762",$2.04,3691159,Low Vol,-1.71%,1.06%,-47.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,FTC Feathercoin,FTC,"$7,045,545",$0.259216,27180250,Low Vol,-1.21%,3.35%,-40.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NVC Novacoin,NVC,"$6,087,466",$11.50,529434,Low Vol,-0.95%,1.67%,-33.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,ZET Zetacoin,ZET,"$5,296,157",$0.033303,159029264,Low Vol,3.64%,-5.91%,-45.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,DOGE Dogecoin,DOGE,"$3,706,590",$0.000315,11775856640,Low Vol,-3.04%,-20.97%,-33.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,IFC Infinitecoin,IFC,"$3,154,709",$0.000035,89110020096,Low Vol,-2.44%,1.81%,-41.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,DVC Devcoin,DVC,"$3,152,654",$0.000531,5939720192,Low Vol,0.35%,-1.86%,-66.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,FRC Freicoin,FRC,"$2,787,773",$0.080295,34719084,Low Vol,4.52%,6.76%,-46.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,DGC Digitalcoin,DGC,"$2,419,598",$0.207613,11654357,Low Vol,-4.24%,-14.26%,-61.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,CLR Copperlark,CLR,"$2,281,039",$0.425706,5358249,Low Vol,-0.65%,-0.78%,-32.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,ANC Anoncoin,ANC,"$2,224,102",$3.67,606550,Low Vol,-1.45%,0.51%,-40.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,IXC Ixcoin,IXC,"$1,913,891",$0.111092,"17,227,922 *",Low Vol,-0.82%,2.18%,-32.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,TRC Terracoin,TRC,"$1,741,925",$0.370308,4703990,Low Vol,-4.07%,-3.86%,-42.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,CBX Bullion,CBX,"$1,540,755",$1.67,924554,Low Vol,-2.79%,1.06%,-51.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,BQC BBQCoin,BQC,"$1,318,325",$0.045301,29101454,Low Vol,-0.82%,2.51%,-48.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,GLC GoldCoin,GLC,"$1,222,190",$0.042135,29006600,Low Vol,-0.35%,-3.71%,-59.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,DEM Deutsche eMark,DEM,"$1,201,534",$0.462885,2595750,Low Vol,-0.82%,10.30%,16.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,UNO Unobtanium,UNO,"$1,021,460",$9.59,106535,Low Vol,3.18%,52.37%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,NET NetCoin,NET,"$887,811",$0.004822,184119040,Low Vol,4.20%,5.66%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,SXC Sexcoin,SXC,"$881,335",$0.018791,46901624,Low Vol,-1.41%,-9.36%,-59.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
