,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$16,588,243,547",$1027.34,16146787,"$114,207,672",0.02%,-1.38%,11.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$1,005,857,528",$11.35,88598170,"$5,942,957",-0.27%,-0.68%,8.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$237,439,104",$0.006442,"36,856,513,336 *","$367,001",0.08%,-0.96%,0.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$200,776,961",$4.04,49661431,"$4,635,397",0.10%,-0.37%,4.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XMR Monero,XMR,"$177,837,166",$12.80,13890877,"$2,054,443",-0.21%,1.02%,0.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$122,956,425",$1.39,88557954,"$734,278",0.44%,-0.12%,6.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$120,801,545",$17.06,7081443,"$1,905,978",-0.25%,-2.92%,9.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,MAID MaidSafeCoin,MAID,"$67,984,389",$0.150224,"452,552,412 *","$306,808",-0.28%,-2.22%,12.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XEM NEM,XEM,"$57,499,873",$0.006389,"8,999,999,999 *","$470,994",-1.27%,-10.81%,23.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,REP Augur,REP,"$45,676,988",$4.15,"11,000,000 *","$72,615",-1.19%,-1.83%,-2.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,ICN Iconomi,ICN,"$38,770,083",$0.445633,"87,000,000 *","$145,059",0.05%,-1.22%,12.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,STEEM Steem,STEEM,"$37,100,605",$0.159870,"232,067,747 *","$59,752",-1.58%,-3.04%,-2.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,FCT Factom,FCT,"$31,109,177",$3.55,"8,753,219 *","$280,290",-1.63%,1.23%,4.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,USDT Tether,USDT,"$24,951,571",$0.999999,"24,951,591 *","$2,141,088",0.00%,0.00%,0.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,GNT Golem,GNT,"$24,399,334",$0.029755,"820,000,000 *","$52,924",0.02%,9.19%,0.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,ZEC Zcash,ZEC,"$22,907,739",$38.16,600269,"$615,852",-0.32%,-2.91%,-1.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,DOGE Dogecoin,DOGE,"$22,783,987",$0.000211,108026223812,"$99,078",0.69%,-0.21%,1.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,WAVES Waves,WAVES,"$22,453,065",$0.224531,"100,000,000 *","$49,044",0.64%,0.48%,-5.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,DGD DigixDAO,DGD,"$19,910,257",$9.96,"2,000,000 *","$3,431",-0.48%,-2.86%,1.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,ARDR Ardor,ARDR,"$18,890,597",$0.018910,"998,999,495 *","$152,603",1.91%,5.02%,-5.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,GAME GameCredits,GAME,"$17,751,773",$0.293541,60474500,"$450,492",1.14%,-4.19%,32.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
