,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$19,801,180,014",$1221.38,16212150,"$227,175,952",-0.12%,3.86%,-3.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$2,102,277,995",$23.44,89696355,"$74,628,904",1.00%,9.25%,21.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,DASH Dash,DASH,"$551,935,417",$77.08,7160950,"$46,099,196",-1.31%,7.42%,79.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XMR Monero,XMR,"$236,821,271",$16.79,14103279,"$17,931,000",0.39%,16.24%,12.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XRP XRP,XRP,"$233,250,020",$0.006255,"37,290,640,853 *","$1,531,034",-0.42%,0.65%,1.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,LTC Litecoin,LTC,"$192,735,021",$3.84,50157832,"$3,373,754",-0.05%,1.37%,-0.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,ETC Ethereum Classic,ETC,"$127,662,773",$1.42,89664724,"$3,137,587",-0.16%,2.67%,1.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XEM NEM,XEM,"$89,044,386",$0.009894,"8,999,999,999 *","$476,100",-0.41%,0.60%,-13.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,REP Augur,REP,"$80,572,517",$7.32,"11,000,000 *","$953,843",1.10%,21.18%,21.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$76,730,990",$0.169552,"452,552,412 *","$585,359",0.08%,6.02%,0.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,USDT Tether,USDT,"$34,953,023",$1.00,"34,950,378 *","$13,039,158",0.00%,0.00%,0.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,ZEC Zcash,ZEC,"$34,167,751",$40.16,850894,"$1,838,160",-0.95%,1.65%,1.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,FCT Factom,FCT,"$30,468,888",$3.48,"8,753,219 *","$1,318,995",2.75%,13.92%,12.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,ICN Iconomi,ICN,"$29,958,215",$0.344347,"87,000,000 *","$224,284",-0.39%,-7.09%,0.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
