,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$29,540,321,254",$1808.91,16330437,"$437,196,320",0.18%,0.36%,13.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$8,435,849,097",$0.220223,"38,305,873,865 *","$69,732,016",0.58%,2.10%,48.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,ETH Ethereum,ETH,"$8,317,152,705",$90.79,91612174,"$66,046,604",0.05%,-0.01%,-3.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$1,476,620,105",$28.89,51106507,"$67,853,184",1.57%,-0.34%,-3.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XEM NEM,XEM,"$1,133,516,013",$0.125946,"8,999,999,999 *","$6,278,033",0.86%,-1.60%,15.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DASH Dash,DASH,"$655,214,306",$89.80,7296404,"$12,006,047",0.03%,0.32%,-14.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,ETC Ethereum Classic,ETC,"$625,419,267",$6.83,91628139,"$29,682,700",-1.48%,9.78%,-3.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XMR Monero,XMR,"$412,624,924",$28.53,14461630,"$7,419,167",0.83%,-0.04%,-10.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XLM Stellar,XLM,"$368,698,663",$0.038648,"9,539,833,433 *","$24,579,994",1.05%,2.78%,-10.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,REP Augur,REP,"$187,021,275",$17.00,"11,000,000 *","$874,532",0.23%,4.13%,-2.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,STEEM Steem,STEEM,"$176,353,680",$0.755364,"233,468,492 *","$2,239,846",2.54%,3.50%,39.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,GNT Golem,GNT,"$172,826,514",$0.210699,"820,252,000 *","$2,818,499",-0.12%,-2.39%,-12.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,MAID MaidSafeCoin,MAID,"$157,857,687",$0.348816,"452,552,412 *","$4,402,148",2.98%,7.41%,7.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,ROUND Round,ROUND,"$148,835,797",$0.175101,"850,000,000 *","$956,862",4.43%,-20.18%,233.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,DOGE Dogecoin,DOGE,"$139,315,466",$0.001274,109369286025,"$4,752,274",0.89%,6.33%,-6.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
