,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$7,757,400,139",$591.06,13124525,"$7,555,306",0.19%,0.28%,0.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$215,482,523",$6.95,31021554,"$883,892",0.25%,0.06%,-7.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$41,057,103",$0.004975,"8,252,600,677 *","$250,863",-0.05%,-5.06%,-4.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,NXT Nxt,NXT,"$35,424,863",$0.035425,"999,997,096 *","$154,544",0.38%,-5.92%,-24.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$26,010,565",$5.72,4548644,"$218,033",1.43%,1.87%,-0.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,PPC Peercoin,PPC,"$21,018,938",$0.971826,21628282,"$39,789",-5.80%,-2.42%,-14.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BTS BitShares,BTS,"$18,319,030",$0.009161,"1,999,775,140 *","$22,719",2.92%,3.49%,-3.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DOGE Dogecoin,DOGE,"$14,272,385",$0.000160,89456278777,"$148,141",0.04%,-4.91%,-22.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NMC Namecoin,NMC,"$13,645,298",$1.43,9559850,"$32,739",0.57%,-2.65%,-5.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$12,186,246",$0.026928,"452,552,412 *","$6,390",1.79%,2.02%,8.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PTS BitShares PTS,PTS,"$7,070,626",$4.27,"1,657,803 *","$20,149",0.04%,0.92%,-3.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XCP Counterparty,XCP,"$5,933,431",$2.24,"2,648,739 *","$6,965",1.19%,1.14%,-5.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$5,538,116",$2.06,2694172,"$80,847",2.50%,-1.87%,-12.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XC XCurrency,XC,"$4,823,324",$0.873282,"5,523,212 *","$28,757",0.00%,-8.48%,-11.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,BLK BlackCoin,BLK,"$4,753,750",$0.063683,"74,647,338 *","$65,456",-1.28%,-5.92%,-24.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,CLOAK CloakCoin,CLOAK,"$3,191,980",$0.705831,"4,522,301 *","$277,811",-1.43%,-29.11%,-46.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,VIA Viacoin,VIA,"$2,919,709",$0.278940,10467150,"$66,074",-0.14%,-7.11%,46.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,MONA MonaCoin,MONA,"$2,881,570",$0.268175,10745100,"$25,309",1.37%,-1.39%,-43.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,BTCD BitcoinDark,BTCD,"$2,489,337",$2.11,1179766,"$149,080",2.07%,-10.85%,115.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,RDD ReddCoin,RDD,"$2,348,978",$0.000087,"26,991,375,008 *","$74,320",3.55%,21.65%,-33.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,XLM Stellar,XLM,"$2,216,011",$0.004303,"515,050,950 *","$352,737",-22.89%,22.87%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,BCN  Bytecoin,BCN,"$2,118,176",$0.000013,159634837708,$632,-1.36%,-18.02%,-41.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,QRK Quark,QRK,"$2,102,682",$0.008475,248103136,"$12,618",0.19%,-3.93%,-25.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,ZET Zetacoin,ZET,"$1,805,443",$0.011230,160771091,"$7,544",-6.86%,-12.03%,-30.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,IFC Infinitecoin,IFC,"$1,787,796",$0.000020,90588848893,"$2,147",0.02%,-7.53%,5.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,VRC VeriCoin,VRC,"$1,778,378",$0.066327,26812211,"$21,262",-0.13%,-1.98%,-24.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XPM Primecoin,XPM,"$1,764,976",$0.261649,6745585,"$6,690",0.44%,-1.58%,-6.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,FTC Feathercoin,FTC,"$1,584,419",$0.030757,51513890,"$4,113",-8.74%,-7.50%,-13.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,QORA Qora,QORA,"$1,182,122",$0.000118,"10,000,000,000 *",$993,2.45%,0.34%,26.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,MEC Megacoin,MEC,"$1,152,224",$0.046600,24725800,"$1,415",-0.28%,1.20%,-9.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,XCR Crypti,XCR,"$1,092,872",$0.010929,"100,000,000 *","$24,693",0.68%,14.75%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,VTC  Vertcoin,VTC,"$987,149",$0.144132,6848900,"$13,409",-5.78%,-11.30%,-7.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,YBC YbCoin,YBC,"$982,395",$0.536174,"1,832,234 *","$9,438",-0.29%,-7.50%,-24.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,NVC Novacoin,NVC,"$854,681",$1.09,780946,"$4,871",0.11%,-4.63%,-19.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,POT  PotCoin,POT,"$783,456",$0.005585,140278789,"$6,380",0.04%,-4.18%,-23.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,KARMA Karmacoin,KARMA,"$773,880",$0.000013,60548349065,"$1,197",0.48%,12.40%,-13.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,WDC  WorldCoin,WDC,"$762,809",$0.012302,62008992,"$1,470",0.05%,6.00%,-16.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,IXC  Ixcoin,IXC,"$754,921",$0.036793,"20,517,842 *","$1,233",0.28%,2.07%,-1.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,SYNC Sync,SYNC,"$701,827",$625.95,"1,121 *","$7,259",4.48%,-1.23%,28.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,BIL  Billioncoin,BIL,"$685,434",$0.000084,8113852170,"$27,703",8.33%,6.99%,51.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,RZR Razor,RZR,"$557,266",$0.281518,1979506,"$45,093",-3.88%,-4.68%,79.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,NOTE DNotes,NOTE,"$507,286",$0.005652,89753901,"$1,684",-1.65%,-1.84%,5.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
