,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$10,625,517,592",$876.12,12127925,Low Vol,0.08%,0.21%,11.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$750,162,075",$31.28,23984092,Low Vol,0.15%,2.67%,16.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$227,789,116",$0.029137,"7,817,889,792 *",Low Vol,0.32%,-8.77%,-18.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$91,649,292",$4.38,20921630,Low Vol,-1.49%,2.43%,7.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,QRK Quark,QRK,"$45,754,312",$0.185711,246373520,Low Vol,0.02%,-2.99%,74.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NMC Namecoin,NMC,"$43,908,870",$5.86,7491393,Low Vol,0.47%,-0.76%,-5.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,WDC WorldCoin,WDC,"$22,368,317",$0.630587,35472192,Low Vol,0.08%,-0.91%,-12.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,PTS BitShares PTS,PTS,"$21,565,738",$18.73,"1,151,312 *",Low Vol,0.22%,-4.27%,5.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MEC Megacoin,MEC,"$18,619,300",$0.874359,21294800,Low Vol,0.22%,-0.23%,-10.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XPM Primecoin,XPM,"$14,201,579",$3.96,3586201,Low Vol,2.11%,1.28%,13.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
