,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$195,089,979,981",$11600.13,16817912,"$9,935,177,728",1.78%,-9.62%,-15.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$101,943,840,319",$1049.58,97128114,"$3,378,094,848",1.62%,-8.66%,-22.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$53,461,573,183",$1.38,"38,739,142,811 *","$2,840,753,152",0.41%,-11.97%,-25.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BCH Bitcoin Cash,BCH,"$30,068,660,781",$1776.64,16924413,"$745,179,392",1.55%,-11.71%,-30.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,ADA Cardano,ADA,"$15,897,526,388",$0.613163,25927070538,"$847,731,136",1.03%,-12.67%,-23.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,LTC Litecoin,LTC,"$10,446,768,151",$190.42,54861458,"$463,516,128",1.16%,-9.25%,-20.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XEM NEM,XEM,"$9,599,050,998",$1.07,"8,999,999,999 *","$112,542,192",0.65%,-11.07%,-23.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NEO NEO,NEO,"$8,521,200,867",$131.10,"65,000,000 *","$346,047,776",1.49%,-11.50%,-16.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,EOS EOS,EOS,"$8,322,848,983",$13.44,"619,441,851 *","$2,887,795,456",3.59%,-11.83%,-4.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XLM Stellar,XLM,"$8,304,225,383",$0.464117,"17,892,530,731 *","$161,687,408",2.21%,-12.46%,-26.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MIOTA IOTA,MIOTA,"$7,690,476,417",$2.77,"2,779,530,283 *","$94,697,328",2.30%,-7.23%,-25.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,DASH Dash,DASH,"$6,408,817,301",$818.27,7832119,"$109,775,040",0.51%,-11.39%,-19.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$5,393,671,407",$345.08,15630242,"$126,395,152",1.12%,-9.87%,-13.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,TRX TRON,TRX,"$4,680,358,577",$0.071186,65748192475,"$561,258,560",1.27%,-16.60%,-17.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,ICX ICON,ICX,"$3,375,558,989",$8.88,"380,045,004 *","$79,298,168",1.72%,-13.47%,-13.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BTG Bitcoin Gold,BTG,"$3,329,429,272",$198.44,16778261,"$182,217,056",0.86%,-13.55%,-29.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,QTUM Qtum,QTUM,"$3,161,166,724",$42.82,"73,824,736 *","$1,472,768,896",1.23%,-12.25%,-19.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,ETC Ethereum Classic,ETC,"$3,010,658,214",$30.32,99289077,"$381,507,456",1.44%,-13.47%,-28.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,LSK Lisk,LSK,"$2,593,098,874",$22.12,"117,245,196 *","$48,303,168",1.23%,-12.65%,-21.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,NANO Nano,NANO,"$2,243,249,314",$16.84,"133,248,289 *","$15,150,554",1.65%,-13.98%,-22.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,VEN Vechain [Token],VEN,"$2,185,217,688",$7.88,"277,162,633 *","$207,468,944",2.21%,-1.36%,27.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,OMG OmiseGO,OMG,"$1,731,207,960",$16.97,"102,042,552 *","$55,861,144",1.66%,-13.22%,-28.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,PPT Populous,PPT,"$1,637,236,778",$44.24,"37,004,027 *","$1,804,749",1.53%,-9.59%,-7.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,USDT Tether,USDT,"$1,617,866,394",$0.999861,"1,618,090,823 *","$3,302,010,112",-0.88%,-0.58%,-1.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
