,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,394,163,164",$240.36,14121275,"$18,494,118",0.06%,2.38%,9.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$257,037,754",$0.008055,"31,908,551,587 *","$438,453",0.03%,0.21%,4.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$55,458,579",$1.43,38709154,"$1,673,863",0.09%,0.90%,8.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,DASH Dash,DASH,"$14,424,046",$2.70,5336255,"$63,544",-0.70%,-1.52%,-10.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XLM Stellar,XLM,"$12,917,732",$0.002677,"4,824,768,656 *","$6,849",-0.03%,-0.54%,2.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$10,525,779",$0.023259,"452,552,412 *","$2,082",0.53%,6.34%,10.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BTS BitShares,BTS,"$9,303,431",$0.003707,"2,509,520,303 *","$25,242",0.00%,0.88%,-12.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NXT Nxt,NXT,"$9,270,980",$0.009271,"999,997,096 *","$12,900",-1.56%,0.22%,4.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,DOGE Dogecoin,DOGE,"$8,916,780",$0.000090,99267618305,"$107,580",-1.55%,-7.43%,-10.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BANX Banx,BANX,"$7,472,512",$1.47,"5,096,191 *","$13,767",0.07%,2.36%,9.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$5,233,482",$0.234917,22277960,"$8,583",-0.34%,1.05%,7.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BCN Bytecoin,BCN,"$4,556,356",$0.000026,172326622560,"$4,054",0.07%,-2.24%,13.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$3,705,586",$0.499079,7424855,"$13,646",-0.16%,0.07%,-9.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,NMC Namecoin,NMC,"$3,645,396",$0.318149,11458150,"$3,714",0.07%,1.66%,1.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,YBC YbCoin,YBC,"$2,855,468",$0.951823,"3,000,000 *","$47,373",-0.90%,-1.47%,-1.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,XCP Counterparty,XCP,"$2,493,632",$0.944022,"2,641,498 *","$1,005",0.05%,-1.16%,9.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,XPY PayCoin,XPY,"$2,154,420",$0.137079,15716588,"$9,803",1.46%,-1.61%,-8.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,NSR NuShares,NSR,"$2,057,085",$0.002526,"814,261,622 *",$812,0.07%,-0.10%,-5.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,UNITY SuperNET,UNITY,"$1,724,973",$2.11,"816,061 *",$985,-2.61%,0.19%,3.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
