,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$4,084,836,711",$282.61,14453750,"$17,722,158",-0.07%,0.68%,-3.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$262,606,779",$0.008230,"31,908,551,587 *","$206,009",0.00%,0.13%,1.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$172,609,991",$4.17,41344610,"$6,950,583",0.08%,1.89%,-10.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,DASH Dash,DASH,"$20,390,786",$3.62,5636377,"$42,888",-0.70%,0.33%,-3.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$17,321,510",$0.000172,100425733867,"$112,603",-0.99%,-1.07%,-7.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$13,714,073",$0.030304,"452,552,412 *","$47,916",1.69%,-6.88%,-11.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BANX Banx,BANX,"$13,486,787",$1.90,"7,111,758 *","$7,654",-0.03%,0.64%,-3.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XLM Stellar,XLM,"$13,182,128",$0.002725,"4,837,356,606 *","$6,687",0.60%,3.35%,-8.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BCN Bytecoin,BCN,"$12,779,532",$0.000073,175104345872,"$40,890",0.33%,-7.15%,21.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BTS BitShares,BTS,"$12,177,552",$0.004848,"2,511,953,117 *","$26,770",-0.04%,-0.08%,-11.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$11,475,472",$0.509341,22530029,"$118,595",1.82%,2.95%,-6.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NXT Nxt,NXT,"$11,088,571",$0.011089,"999,997,096 *","$40,225",-0.18%,-0.49%,-12.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NMC Namecoin,NMC,"$7,363,753",$0.607783,12115750,"$21,515",0.69%,0.23%,-5.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$5,475,631",$0.624904,8762349,"$58,236",3.18%,6.90%,7.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,XCP Counterparty,XCP,"$4,914,851",$1.86,"2,639,790 *","$3,117",0.90%,4.47%,8.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,MONA MonaCoin,MONA,"$2,833,087",$0.130918,21640200,"$6,132",2.41%,15.23%,-8.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,CLAM Clams,CLAM,"$2,770,378",$3.43,"807,221 *","$25,271",9.30%,12.45%,23.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,YBC YbCoin,YBC,"$2,665,277",$0.888426,"3,000,000 *","$53,385",0.87%,-1.41%,-5.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,BLK BlackCoin,BLK,"$2,393,744",$0.031930,"74,968,102 *","$9,196",0.74%,0.01%,-4.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,ETC Ethercoin,ETC,"$2,119,683",$2.12,"1,000,000 *","$12,250",-12.38%,-28.16%,-32.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,GEMZ GetGems,GEMZ,"$2,003,656",$0.022734,"88,135,217 *","$2,082",-0.03%,-0.81%,3.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,FC2 FuelCoin,FC2,"$1,996,614",$0.019925,100206032,$561,-0.03%,-2.94%,-14.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,START Startcoin,START,"$1,946,424",$0.067580,28801576,"$8,213",-1.16%,-2.24%,-25.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,TRMB TRMB,TRMB,"$1,810,417",$0.161053,"11,241,099 *","$69,243",0.01%,0.01%,-0.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,NOTE DNotes,NOTE,"$1,542,067",$0.015113,102037692,$744,0.20%,0.35%,-9.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,MINT MintCoin,MINT,"$1,537,263",$0.000071,"21,755,586,603 *",$775,-0.02%,-11.62%,-3.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XDN DigitalNote,XDN,"$1,522,850",$0.000223,6844161598,"$8,635",0.05%,-4.93%,-17.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,NVC Novacoin,NVC,"$1,473,349",$1.31,1122980,"$19,225",0.38%,1.98%,-4.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,XEM NEM,XEM,"$1,382,895",$0.000154,"8,999,999,999 *","$2,565",-0.05%,-5.14%,-11.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,DEX InstantDEX,DEX,"$1,308,344",$1.31,"1,000,000 *","$13,225",-0.19%,16.25%,-8.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,XPM Primecoin,XPM,"$1,165,758",$0.105780,11020578,"$16,593",-3.37%,0.65%,-29.35%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,VTC Vertcoin,VTC,"$1,128,888",$0.065846,17144450,"$4,944",-1.36%,-1.80%,-13.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,XVC Vcash,XVC,"$1,045,840",$0.116255,8996087,"$24,992",4.71%,30.94%,78.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
