,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$7,534,325,958",$605.82,12436575,"$31,434,376",-0.72%,0.60%,-0.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$402,561,283",$15.49,25980254,"$8,169,305",0.26%,4.29%,2.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$120,487,417",$0.015412,"7,817,889,792 *","$103,944",-0.48%,-0.91%,1.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$82,799,990",$3.91,21170412,"$616,028",0.22%,3.23%,-0.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$63,277,851",$0.001185,53395607552,"$2,818,155",-0.22%,-7.20%,-15.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NXT Nxt,NXT,"$50,916,288",$0.050916,"999,998,016 *","$225,527",-1.40%,-6.12%,-9.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,OMNI Omni,OMNI,"$38,227,259",$61.71,"619,478 *","$12,028",-1.40%,12.84%,-7.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NMC Namecoin,NMC,"$29,182,744",$3.60,8111193,"$699,347",-0.65%,4.22%,-1.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,PTS BitShares PTS,PTS,"$24,512,737",$15.94,"1,538,051 *","$359,052",-1.39%,-3.24%,58.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,QRK Quark,QRK,"$15,333,901",$0.061929,247605664,"$148,308",-0.44%,-0.16%,-9.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XCP Counterparty,XCP,"$14,682,641",$5.54,"2,648,741 *","$53,991",-4.34%,-28.26%,-42.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,MEC Megacoin,MEC,"$9,263,661",$0.415359,22302800,"$466,027",0.49%,-0.99%,6.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
