,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$41,167,090,927",$2506.47,16424300,"$803,746,880",0.22%,3.37%,-3.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$26,776,232,589",$287.99,92977266,"$1,123,332,992",-0.50%,5.63%,-5.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$9,934,661,326",$0.259449,"38,291,387,790 *","$54,095,020",0.28%,2.14%,-13.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$2,153,779,043",$41.57,51813832,"$315,629,888",0.47%,7.50%,-5.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,ETC Ethereum Classic,ETC,"$1,668,376,593",$17.91,93176546,"$88,689,464",0.12%,1.73%,-17.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XEM NEM,XEM,"$1,433,802,053",$0.159311,"8,999,999,999 *","$5,179,358",1.99%,9.45%,-9.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$1,283,557,618",$173.49,7398351,"$33,257,670",0.11%,4.82%,-0.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,MIOTA IOTA,MIOTA,"$1,062,473,079",$0.382249,"2,779,530,283 *","$2,971,773",1.33%,-1.28%,-16.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
8,9,XMR Monero,XMR,"$629,998,886",$42.79,14721599,"$12,774,299",0.09%,5.02%,-8.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,STRAT Stratis,STRAT,"$578,879,650",$5.88,"98,447,840 *","$5,537,908",-0.63%,4.01%,-16.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,BTS BitShares,BTS,"$556,410,033",$0.214291,"2,596,520,000 *","$71,511,656",0.79%,-3.87%,-28.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
11,12,ZEC Zcash,ZEC,"$468,653,575",$301.88,1552444,"$24,816,828",0.49%,6.54%,-7.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NEO NEO,NEO,"$404,759,359",$8.10,"50,000,000 *","$47,478,740",-1.84%,3.62%,34.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,BCN Bytecoin,BCN,"$402,339,916",$0.002198,183087501526,"$1,342,211",0.90%,-9.99%,-14.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,GNT Golem,GNT,"$389,886,181",$0.468033,"833,032,000 *","$4,632,248",-0.19%,5.92%,-16.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,STEEM Steem,STEEM,"$387,756,047",$1.64,"235,870,964 *","$1,589,742",0.18%,3.72%,-15.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,WAVES Waves,WAVES,"$362,346,601",$3.62,"100,000,000 *","$2,239,092",0.63%,-1.57%,-21.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,SC Siacoin,SC,"$358,829,239",$0.013083,27427555815,"$15,818,972",0.26%,4.47%,-20.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
18,19,GNO Gnosis,GNO,"$357,088,820",$323.28,"1,104,590 *","$6,820,024",0.51%,6.56%,57.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
19,20,BCC BitConnect,BCC,"$354,962,572",$52.04,6820946,"$1,326,102",0.02%,4.07%,0.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,FUN FunFair,FUN,"$348,266,838",$0.090707,"3,839,463,249 *","$96,684",263.80%,340.24%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,ICN Iconomi,ICN,"$311,207,060",$3.58,"87,000,000 *","$2,221,066",-0.05%,7.56%,-10.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,REP Augur,REP,"$288,508,825",$26.23,"11,000,000 *","$2,190,006",0.59%,6.85%,-7.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,LSK Lisk,LSK,"$280,592,251",$2.57,"109,080,535 *","$6,773,075",0.48%,11.09%,-14.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
