,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$7,093,731,098",$458.55,15469750,"$68,198,400",0.09%,1.61%,7.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$635,274,262",$8.00,79395862,"$10,786,357",0.25%,-3.53%,-14.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$252,846,240",$0.007251,"34,868,679,462 *","$472,274",-0.04%,-1.29%,10.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$165,243,125",$3.63,45498576,"$4,502,462",-0.04%,8.52%,11.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$41,233,704",$6.44,6398319,"$236,604",0.14%,-0.54%,1.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$31,834,145",$0.070344,"452,552,412 *","$214,339",-1.08%,-6.39%,-13.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$23,587,009",$0.000227,104057607362,"$144,668",-0.20%,1.20%,0.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XEM NEM,XEM,"$13,798,409",$0.001533,"8,999,999,999 *","$30,483",-0.28%,-4.00%,1.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XMR Monero,XMR,"$11,862,885",$1.01,11692187,"$117,386",-0.86%,-1.47%,-3.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,FCT Factom,FCT,"$11,337,783",$1.30,"8,753,219 *","$175,467",0.12%,-1.38%,-8.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,BTS BitShares,BTS,"$10,509,781",$0.004116,"2,553,280,000 *","$249,096",0.25%,-6.48%,-8.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XLM Stellar,XLM,"$10,490,296",$0.001912,"5,485,679,598 *","$18,230",0.23%,-0.80%,1.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,PPC Peercoin,PPC,"$10,214,172",$0.441698,23124802,"$71,222",1.32%,5.43%,3.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,AMP HyperSpace,AMP,"$10,187,344",$0.055126,"184,800,000 *","$66,330",-0.95%,-16.49%,32.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,FTC Feathercoin,FTC,"$9,720,782",$0.065501,148407000,"$172,370",2.09%,22.23%,457.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,EMC Emercoin,EMC,"$8,219,463",$0.218776,37570233,"$7,948",0.70%,-0.10%,-9.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,TIPS FedoraCoin,TIPS,"$7,436,266",$0.000018,420069802180,"$5,495",-0.48%,2.21%,-5.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,NXT Nxt,NXT,"$7,063,231",$0.007063,"999,997,096 *","$21,016",0.01%,-0.63%,0.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,BCN Bytecoin,BCN,"$6,638,064",$0.000037,179931057367,$900,0.40%,1.18%,-6.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,NMC Namecoin,NMC,"$6,422,795",$0.453994,14147300,"$32,732",0.84%,6.93%,6.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,RVR RevolutionVR,RVR,"$6,392,174",$0.202926,"31,500,000 *","$66,701",1.01%,-14.99%,-17.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,STEEM Steem,STEEM,"$6,180,212",$0.563835,"10,961,030 *","$11,907",0.15%,-5.75%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,YBC YbCoin,YBC,"$5,935,916",$1.97,"3,006,941 *","$63,778",-0.03%,3.07%,14.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,AGRS Agoras Tokens,AGRS,"$4,777,444",$0.113749,"42,000,000 *","$6,046",1.81%,-0.44%,-1.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,SJCX Storjcoin X,SJCX,"$4,590,185",$0.092697,"49,518,143 *","$47,960",18.71%,8.59%,5.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,XAUR Xaurum,XAUR,"$3,891,049",$524.55,"7,418 *","$3,017",0.11%,6.32%,16.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XCP Counterparty,XCP,"$3,606,797",$1.37,"2,627,480 *","$5,879",1.27%,3.73%,-8.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,SYS Syscoin,SYS,"$3,587,054",$0.008366,428751485,"$220,191",-0.32%,13.32%,18.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,VASH VPNCoin,VASH,"$3,521,650",$0.008797,"400,339,746 *","$22,399",-0.20%,1.03%,5.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,RBY Rubycoin,RBY,"$3,166,375",$0.137895,"22,962,150 *","$5,605",-3.95%,-4.45%,-10.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,BCY BitCrystals,BCY,"$2,697,194",$0.063571,"42,428,066 *","$2,206",0.11%,-6.75%,-8.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,CREVA CrevaCoin,CREVA,"$2,540,588",$0.113668,22350900,"$30,423",14.65%,18.14%,56.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,GAME GameCredits,GAME,"$2,497,823",$0.045768,54575277,"$11,935",0.19%,5.72%,1.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,AUR Auroracoin,AUR,"$2,421,281",$0.302178,8012772,"$14,082",-3.07%,-16.43%,-7.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,SCOT Scotcoin,SCOT,"$2,375,880",$0.002376,"1,000,000,000 *","$1,930",-0.05%,-0.76%,-52.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,DCR Decred,DCR,"$2,286,564",$1.55,1471814,"$17,802",-2.08%,-2.03%,15.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
