,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$7,114,466,369",$457.57,15548425,"$28,514,014",-0.16%,0.41%,-0.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$797,608,027",$9.96,80062223,"$9,218,402",0.03%,-2.40%,4.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$211,329,074",$0.006061,"34,868,679,462 *","$304,621",0.03%,0.02%,-5.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$186,088,233",$4.06,45799351,"$2,096,565",-0.55%,1.33%,3.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$45,151,176",$7.00,6450869,"$163,629",-0.48%,0.70%,4.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$24,094,643",$0.000231,104345136610,"$98,803",0.14%,-0.68%,4.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,MAID MaidSafeCoin,MAID,"$23,398,010",$0.051702,"452,552,412 *","$52,499",-0.97%,1.26%,2.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DGD DigixDAO,DGD,"$20,385,937",$10.19,"2,000,000 *","$85,434",-4.45%,-14.64%,-17.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XEM NEM,XEM,"$13,233,614",$0.001470,"8,999,999,999 *","$9,596",-0.14%,1.89%,-2.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,STEEM Steem,STEEM,"$10,920,350",$0.374065,"29,193,730 *",$578,-0.33%,0.80%,21.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,TIPS FedoraCoin,TIPS,"$9,872,742",$0.000023,422416357590,"$29,662",1.20%,-7.32%,6.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XMR Monero,XMR,"$9,765,708",$0.823823,11854132,"$56,531",-0.67%,-1.78%,-2.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XLM Stellar,XLM,"$9,666,567",$0.001762,"5,485,679,598 *","$6,509",-0.37%,-1.04%,-1.35%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,PPC Peercoin,PPC,"$9,447,257",$0.408484,23127589,"$17,703",-0.08%,0.83%,-6.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,FCT Factom,FCT,"$9,186,465",$1.05,"8,753,219 *","$58,386",-0.03%,-1.55%,-3.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BTS BitShares,BTS,"$9,139,509",$0.003574,"2,557,340,000 *","$46,693",-1.06%,-1.01%,-8.35%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,AMP HyperSpace,AMP,"$8,086,146",$0.043756,"184,800,000 *","$7,345",0.69%,-5.49%,-18.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,YBC YbCoin,YBC,"$6,717,091",$2.23,"3,008,182 *","$189,504",-0.15%,2.01%,-0.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,RVR RevolutionVR,RVR,"$6,464,287",$0.205215,"31,500,000 *","$53,466",-0.22%,-10.52%,43.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,NXT Nxt,NXT,"$6,307,651",$0.006308,"999,997,096 *","$13,077",0.10%,-2.41%,-7.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,EMC Emercoin,EMC,"$6,232,809",$0.165270,37712782,"$3,511",0.92%,-3.34%,-19.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,BCN Bytecoin,BCN,"$6,151,074",$0.000034,180146824004,"$1,038",-1.85%,-0.47%,5.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,NMC Namecoin,NMC,"$6,074,064",$0.424585,14305900,"$3,929",0.20%,0.69%,-2.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,AGRS Agoras Tokens,AGRS,"$4,420,967",$0.105261,"42,000,000 *","$1,419",-0.14%,13.56%,-0.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,FTC Feathercoin,FTC,"$4,215,356",$0.022984,183402400,"$7,270",-0.30%,-9.76%,-34.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,XCP Counterparty,XCP,"$3,880,440",$1.48,"2,627,244 *","$9,300",-1.66%,5.76%,34.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XAUR Xaurum,XAUR,"$3,604,785",$482.33,"7,474 *","$1,490",-0.14%,-0.01%,1.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,SYS Syscoin,SYS,"$3,415,098",$0.007965,428751485,"$9,069",-0.15%,0.57%,-7.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,RBY Rubycoin,RBY,"$3,385,791",$0.146973,"23,036,770 *","$2,021",-0.14%,1.37%,6.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,SJCX Storjcoin X,SJCX,"$3,306,132",$0.066766,"49,518,143 *","$31,215",2.16%,-1.61%,21.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,VASH VPNCoin,VASH,"$2,901,545",$0.007248,"400,339,746 *","$21,153",-0.07%,0.85%,-13.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,SLR SolarCoin,SLR,"$2,518,649",$0.073428,"34,300,889 *","$5,330",0.90%,-0.70%,55.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,DCR Decred,DCR,"$2,196,126",$1.33,1648892,"$9,978",-0.35%,0.89%,-11.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,CREVA CrevaCoin,CREVA,"$2,171,168",$0.091005,23857800,"$26,458",-0.56%,-1.66%,-10.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,BLK BlackCoin,BLK,"$2,124,542",$0.028161,"75,442,285 *","$3,505",-0.75%,0.18%,-4.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,USDT Tether,USDT,"$1,951,592",$1.00,"1,951,591 *","$219,450",0.00%,-0.36%,0.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,SCOT Scotcoin,SCOT,"$1,839,781",$0.001840,"1,000,000,000 *","$1,062",-0.14%,0.19%,-11.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,DGB DigiByte,DGB,"$1,691,853",$0.000262,6469541558,"$10,306",-0.29%,-1.69%,-10.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,AUR Auroracoin,AUR,"$1,691,708",$0.209135,8089054,"$3,330",3.53%,3.95%,-10.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,GAME GameCredits,GAME,"$1,674,893",$0.030457,54992252,"$7,805",-0.82%,0.27%,-13.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,SC Siacoin,SC,"$1,652,025",$0.000119,13883632155,"$9,514",-0.14%,4.79%,-4.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,MONA MonaCoin,MONA,"$1,456,421",$0.043998,33102300,"$2,453",-2.00%,1.18%,-10.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,MINT MintCoin,MINT,"$1,283,307",$0.000056,"23,032,431,195 *",$547,-0.14%,-5.35%,-7.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,BTCD BitcoinDark,BTCD,"$1,278,025",$1.01,1266192,$945,5.96%,3.79%,-1.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,CLAM Clams,CLAM,"$1,194,787",$0.692622,"1,725,020 *","$5,662",-0.09%,-0.14%,-14.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
