,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,700,956,771",$508.29,13183450,"$19,441,738",-0.04%,2.13%,3.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$171,314,705",$5.45,31426751,"$7,834,339",0.20%,11.99%,26.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,BTS BitShares,BTS,"$60,734,529",$0.030368,"1,999,938,671 *","$863,625",3.08%,21.75%,194.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XRP XRP,XRP,"$42,530,527",$0.005154,"8,252,600,677 *","$83,678",0.08%,2.75%,-0.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NXT Nxt,NXT,"$29,476,086",$0.029476,"999,997,096 *","$45,786",-1.15%,2.44%,-9.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,PPC Peercoin,PPC,"$19,445,509",$0.897632,21663113,"$76,060",-0.22%,5.71%,25.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$14,168,313",$3.09,4587779,"$64,140",0.35%,2.33%,23.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DOGE Dogecoin,DOGE,"$11,429,879",$0.000126,90526038777,"$112,592",1.79%,5.03%,1.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NMC Namecoin,NMC,"$10,894,855",$1.13,9643550,"$25,937",-0.12%,4.02%,16.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$8,265,071",$0.018263,"452,552,412 *","$3,407",1.78%,-6.89%,-9.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XMR Monero,XMR,"$5,825,909",$1.95,2993008,"$113,086",-0.69%,6.98%,29.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,PTS BitShares PTS,PTS,"$5,516,909",$3.24,"1,701,672 *","$74,827",-1.00%,9.98%,-24.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XCP Counterparty,XCP,"$4,583,369",$1.73,"2,648,351 *","$8,415",0.23%,9.00%,10.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XC XCurrency,XC,"$4,455,350",$0.805676,"5,529,952 *","$25,676",-2.51%,-0.01%,18.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,BTCD BitcoinDark,BTCD,"$4,125,401",$3.49,1181321,"$100,142",2.69%,2.85%,77.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BLK BlackCoin,BLK,"$3,766,675",$0.050453,"74,656,689 *","$42,249",2.22%,-2.08%,4.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,RDD ReddCoin,RDD,"$2,332,380",$0.000086,"26,991,375,008 *","$19,998",-1.43%,-2.07%,16.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,XLM Stellar,XLM,"$2,328,446",$0.002232,"1,043,131,550 *","$37,470",0.97%,-0.46%,-3.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,MONA MonaCoin,MONA,"$2,055,742",$0.182262,11279050,"$8,303",-0.03%,0.46%,-23.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,QRK Quark,QRK,"$1,661,341",$0.006695,248146391,$831,3.40%,8.92%,2.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
