,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,743,197,248",$267.96,13969225,"$18,438,098",-0.32%,3.05%,-6.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$325,339,484",$0.010196,"31,908,551,587 *","$306,080",-0.17%,0.13%,-5.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$67,401,384",$1.80,37492804,"$1,072,063",0.43%,2.93%,-11.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,DASH Dash,DASH,"$24,047,778",$4.61,5220586,"$342,711",-0.62%,-0.13%,50.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$19,361,516",$0.007733,"2,503,706,843 *","$58,743",1.67%,3.67%,-11.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XLM Stellar,XLM,"$13,694,204",$0.003193,"4,288,525,406 *","$40,729",-1.35%,6.81%,6.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$13,081,131",$0.000132,98727076246,"$50,874",-0.18%,0.66%,-7.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NXT Nxt,NXT,"$11,979,378",$0.011979,"999,997,096 *","$14,338",0.50%,-1.42%,-8.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$11,012,314",$0.024334,"452,552,412 *","$1,670",0.12%,4.61%,-1.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XPY PayCoin,XPY,"$9,042,469",$0.639535,14139137,"$34,405",0.03%,-3.16%,-6.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$8,221,060",$0.370776,22172550,"$16,951",0.42%,5.08%,-7.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XMR Monero,XMR,"$5,313,919",$0.777347,6835967,"$108,985",-1.51%,3.36%,5.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,BANX Banx,BANX,"$5,210,594",$1.45,"3,600,882 *","$12,553",-0.27%,3.05%,-7.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,NMC Namecoin,NMC,"$5,066,931",$0.453681,11168500,"$7,156",0.08%,3.19%,-5.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,XCP Counterparty,XCP,"$3,376,739",$1.28,"2,646,359 *","$4,004",-1.54%,5.23%,-2.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,NSR NuShares,NSR,"$3,014,364",$0.003688,"817,320,479 *","$1,612",-0.23%,-7.55%,-21.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,YBC YbCoin,YBC,"$2,792,241",$0.930747,"3,000,000 *","$26,762",-1.07%,3.00%,0.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,MONA MonaCoin,MONA,"$2,776,046",$0.156461,17742700,"$10,607",-0.55%,2.10%,9.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,RBT Rimbit,RBT,"$2,697,365",$0.024050,"112,157,255 *","$1,708",-4.40%,25.37%,387.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,UNITY SuperNET,UNITY,"$2,263,560",$2.77,"816,061 *","$2,090",-1.43%,-7.62%,-13.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,BCN Bytecoin,BCN,"$2,181,930",$0.000013,170982870045,"$1,670",1.38%,3.85%,7.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,USNBT NuBits,USNBT,"$1,961,912",$1.00,"1,961,207 *","$14,058",-0.22%,0.64%,0.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,NOTE DNotes,NOTE,"$1,398,721",$0.014346,97497215,$768,-0.25%,1.81%,-10.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,DEX InstantDEX,DEX,"$1,365,532",$1.37,"1,000,000 *",$649,0.50%,12.36%,13.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,BTCD BitcoinDark,BTCD,"$1,169,162",$0.966149,1210127,"$2,019",-0.29%,2.74%,-12.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,BLK BlackCoin,BLK,"$1,131,362",$0.015129,"74,781,409 *","$11,150",-0.84%,0.10%,-2.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XDN DigitalNote,XDN,"$953,555",$0.000140,6832938468,"$7,664",-1.36%,11.87%,-29.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,CLAM Clams,CLAM,"$894,803",$1.50,"596,972 *","$9,285",0.72%,8.51%,-3.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,SJCX Storjcoin X,SJCX,"$722,139",$0.017416,"41,464,404 *",$803,-5.46%,2.86%,-18.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,PANGEA Pangea Poker,PANGEA,"$660,954",$0.661383,"999,352 *",$518,0.50%,-13.60%,17.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,DGB DigiByte,DGB,"$657,443",$0.000172,3816782951,"$1,845",-0.15%,2.69%,-16.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,ARCH ARCHcoin,ARCH,"$636,094",$0.039003,"16,308,925 *","$1,081",-3.73%,-2.53%,-1.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,NVC Novacoin,NVC,"$599,550",$0.598075,1002465,"$2,950",2.14%,5.23%,-8.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,ZRC ZiftrCOIN,ZRC,"$588,117",$0.115596,5087679,"$1,126",0.52%,2.06%,-17.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,RDD ReddCoin,RDD,"$515,591",$0.000019,"27,483,610,281 *",$504,-1.72%,-1.90%,-8.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,START Startcoin,START,"$507,124",$0.028218,17971629,"$10,296",-1.75%,9.60%,10.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,NAV NavCoin,NAV,"$466,538",$0.008032,"58,082,472 *","$15,860",-4.71%,28.19%,-5.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,BITUSD bitUSD,BITUSD,"$443,237",$1.04,"427,956 *",$957,1.63%,3.88%,0.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,BLOCK Blocknet,BLOCK,"$388,369",$0.038784,"10,013,745 *",$516,-0.26%,7.99%,-21.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,VRC VeriCoin,VRC,"$384,067",$0.014208,27031437,$577,-1.77%,0.20%,-10.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,SDC ShadowCash,SDC,"$356,848",$0.055176,"6,467,423 *","$2,968",-0.03%,9.18%,15.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,CANN CannabisCoin,CANN,"$338,229",$0.004466,75726470,"$16,750",4.01%,6.66%,-10.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,QRK Quark,QRK,"$322,707",$0.001297,248776302,"$19,049",7.30%,-6.53%,-28.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,BURST Burst,BURST,"$290,751",$0.000427,681692628,$658,1.10%,8.72%,1.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,WDC WorldCoin,WDC,"$283,858",$0.003714,76435903,"$1,888",-1.29%,0.99%,2.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,XPM Primecoin,XPM,"$269,689",$0.028811,9360559,"$1,235",-1.34%,-1.58%,-15.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,CNMT Coinomat,CNMT,"$262,474",$0.087491,"3,000,000 *",$550,-0.11%,56.76%,32.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,NLG Gulden,NLG,"$262,079",$0.001179,222378501,$917,-1.94%,2.94%,-0.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
48,49,POT PotCoin,POT,"$251,131",$0.001320,190230975,"$2,219",-1.03%,4.44%,-18.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
49,50,MEC Megacoin,MEC,"$243,921",$0.008728,27948200,"$1,521",-0.41%,-0.40%,-6.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
50,51,XCR Crypti,XCR,"$219,820",$0.002198,"100,000,000 *",$554,-0.29%,32.92%,8.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
51,52,BITS Bitswift,BITS,"$205,332",$0.051058,"4,021,546 *",$953,1.62%,21.58%,13.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
52,53,SYS Syscoin,SYS,"$195,904",$0.000483,405669284,"$1,376",0.72%,6.06%,16.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
53,54,FTC Feathercoin,FTC,"$195,333",$0.002685,72761280,$667,-0.24%,3.06%,-7.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
54,55,BILS BilShares,BILS,"$177,672",$0.000178,"1,000,000,000 *","$2,270",10.00%,-8.33%,-17.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
55,56,NET NetCoin,NET,"$163,325",$0.000429,380664638,$948,-0.30%,11.91%,19.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
56,57,VIA Viacoin,VIA,"$162,801",$0.011861,13726180,"$3,833",-0.85%,-10.54%,-38.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
57,58,ANC Anoncoin,ANC,"$147,483",$0.090383,1631757,$969,-0.36%,-1.28%,-18.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
