,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$35,264,179,896",$2155.80,16357812,"$1,147,144,192",0.40%,4.48%,4.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$15,689,184,270",$170.51,92012788,"$717,970,688",0.87%,7.52%,8.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$8,780,281,574",$0.229554,"38,249,335,400 *","$122,252,552",-0.32%,6.54%,-32.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XEM NEM,XEM,"$1,873,133,674",$0.208126,"8,999,999,999 *","$19,679,982",1.01%,4.69%,-19.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,ETC Ethereum Classic,ETC,"$1,485,172,406",$16.13,92071446,"$159,009,392",-1.21%,-1.00%,87.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,LTC Litecoin,LTC,"$1,242,754,871",$24.22,51309882,"$377,038,528",-0.60%,0.83%,-7.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$792,047,347",$108.14,7324037,"$39,651,720",0.70%,7.19%,7.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XMR Monero,XMR,"$535,614,122",$36.84,14537914,"$19,020,306",-0.26%,9.73%,7.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BCN Bytecoin,BCN,"$464,423,067",$0.002539,182950636434,"$5,675,339",-0.87%,1.86%,-35.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,GNT Golem,GNT,"$396,547,548",$0.480738,"824,872,000 *","$47,587,948",0.97%,40.83%,50.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XLM Stellar,XLM,"$341,743,406",$0.035364,"9,663,656,446 *","$22,760,696",0.34%,6.33%,-42.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,STRAT Stratis,STRAT,"$307,323,200",$3.12,"98,402,733 *","$4,152,123",2.91%,16.19%,54.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,DOGE Dogecoin,DOGE,"$282,586,858",$0.002579,109563730212,"$34,751,668",0.84%,-2.03%,-14.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,ZEC Zcash,ZEC,"$275,469,706",$196.32,1403181,"$17,904,846",0.81%,1.60%,62.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,WAVES Waves,WAVES,"$246,542,358",$2.47,"100,000,000 *","$1,273,883",-1.23%,8.27%,38.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,GNO Gnosis,GNO,"$231,173,128",$209.28,"1,104,590 *","$1,655,053",2.26%,8.33%,1.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,STEEM Steem,STEEM,"$224,025,437",$0.957411,"233,990,789 *","$3,137,385",0.98%,13.06%,-20.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,REP Augur,REP,"$223,680,143",$20.33,"11,000,000 *","$6,728,602",3.32%,-0.03%,15.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,SC Siacoin,SC,"$177,903,279",$0.006738,26401985184,"$13,343,215",-2.53%,-2.37%,-31.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,MAID MaidSafeCoin,MAID,"$161,748,719",$0.357414,"452,552,412 *","$1,747,994",-0.34%,6.69%,-3.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,BTS BitShares,BTS,"$161,529,417",$0.062078,"2,602,030,000 *","$15,400,907",0.09%,0.36%,-35.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,DGD DigixDAO,DGD,"$160,032,547",$80.02,"2,000,000 *","$956,930",1.94%,5.87%,10.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,GAME GameCredits,GAME,"$149,107,183",$2.37,62960200,"$1,363,000",0.96%,5.36%,-18.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,LSK Lisk,LSK,"$113,157,959",$1.05,"107,583,625 *","$2,280,433",1.50%,1.49%,28.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,FCT Factom,FCT,"$110,490,941",$12.62,"8,753,219 *","$3,316,455",3.84%,6.23%,16.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,DGB DigiByte,DGB,"$109,803,065",$0.013544,8107031908,"$10,225,054",0.91%,14.02%,-18.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,USDT Tether,USDT,"$109,450,054",$1.04,"104,993,690 *","$110,025,656",-0.54%,1.12%,4.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,BCC BitConnect,BCC,"$102,605,921",$15.99,6417879,"$405,591",0.57%,7.62%,26.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,ROUND Round,ROUND,"$101,542,711",$0.119462,"850,000,000 *","$331,055",0.86%,-3.49%,-17.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,DCR Decred,DCR,"$100,034,318",$20.04,4991099,"$963,530",-1.04%,4.82%,-1.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,ICN Iconomi,ICN,"$94,736,143",$1.09,"87,000,000 *","$752,545",0.26%,3.91%,6.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,ARDR Ardor,ARDR,"$91,613,645",$0.091705,"998,999,495 *","$2,324,369",-3.10%,-4.80%,-33.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,SNGLS SingularDTV,SNGLS,"$90,237,683",$0.150396,"600,000,000 *","$126,282",1.29%,2.90%,-15.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,PIVX PIVX,PIVX,"$71,949,184",$1.34,"53,509,158 *","$1,549,970",1.17%,21.01%,35.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,ANT Aragon,ANT,"$61,999,082",$1.84,"33,605,167 *","$801,602",0.91%,4.78%,34.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,GBYTE Obyte,GBYTE,"$57,918,074",$305.99,"189,284 *","$103,132",0.18%,12.40%,14.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,1ST FirstBlood,1ST,"$52,272,967",$0.610963,"85,558,371 *","$2,267,097",-1.96%,-7.14%,-14.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,SYS Syscoin,SYS,"$52,024,121",$0.099081,525068531,"$1,564,477",-0.89%,2.17%,-0.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,NXT Nxt,NXT,"$50,183,424",$0.050234,"998,999,983 *","$2,490,223",4.39%,2.56%,-36.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,KMD Komodo,KMD,"$48,424,118",$0.479706,100945510,"$125,850",0.04%,13.14%,-4.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,NEO NEO,NEO,"$46,505,302",$0.930106,"50,000,000 *","$5,133,828",-2.27%,-4.73%,34.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,RLC iExec RLC,RLC,"$35,992,818",$0.461028,"78,070,793 *","$349,582",1.25%,-3.00%,8.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,PPC Peercoin,PPC,"$33,834,533",$1.40,24114933,"$1,699,880",0.05%,5.73%,-29.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,LKK Lykke,LKK,"$33,472,033",$0.242730,"137,898,267 *","$25,920",0.12%,0.44%,20.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,RDD ReddCoin,RDD,"$32,857,725",$0.001152,"28,521,029,840 *","$1,340,627",0.69%,14.76%,3.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,MLN Melon,MLN,"$32,289,513",$53.87,"599,400 *","$258,243",1.16%,7.86%,-12.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,EMC Emercoin,EMC,"$32,062,381",$0.798873,40134504,"$1,036,589",1.59%,-0.92%,-22.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,BTCD BitcoinDark,BTCD,"$27,388,828",$21.25,1288862,"$214,702",0.84%,8.61%,-9.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
48,49,SJCX Storjcoin X,SJCX,"$26,512,234",$0.518089,"51,173,144 *","$328,059",1.85%,1.61%,-14.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
49,50,UBQ Ubiq,UBQ,"$24,974,708",$0.673862,37062029,"$1,593,868",1.29%,14.39%,137.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
50,51,XAUR Xaurum,XAUR,"$24,198,929",$0.212823,"113,704,448 *","$77,001",1.31%,-2.11%,14.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
51,52,WINGS Wings,WINGS,"$23,673,744",$0.263897,"89,708,333 *","$189,370",1.75%,12.22%,19.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
52,53,XCP Counterparty,XCP,"$23,039,310",$8.80,"2,618,801 *","$263,966",0.17%,5.14%,-23.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
53,54,TKN Monolith,TKN,"$22,939,580",$0.970205,"23,644,056 *","$275,808",-0.48%,0.94%,23.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
54,55,ARK Ark,ARK,"$22,466,175",$0.235954,"95,214,262 *","$192,770",1.98%,7.99%,2.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
55,56,NLG Gulden,NLG,"$22,153,752",$0.063974,346292445,"$57,937",1.47%,3.87%,-1.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
56,57,NMC Namecoin,NMC,"$21,772,755",$1.48,14736400,"$651,383",0.80%,10.52%,-30.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
57,58,NXS Nexus,NXS,"$21,306,295",$0.428347,49740681,"$44,491",-1.22%,1.91%,0.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
58,59,TRST WeTrust,TRST,"$19,054,775",$0.206786,"92,147,500 *","$264,514",-1.83%,-4.74%,14.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
59,60,BCAP BCAP,BCAP,"$18,883,945",$1.89,"10,000,000 *","$123,887",0.24%,2.68%,10.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
60,61,EAC EarthCoin,EAC,"$18,653,728",$0.001996,9346468332,"$10,459,648",3.29%,-8.70%,-16.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
61,62,EDG Edgeless,EDG,"$18,631,641",$0.236922,"78,640,562  *","$290,861",0.47%,12.22%,-0.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
62,63,YBC YbCoin,YBC,"$18,443,356",$6.11,"3,020,245 *","$1,170,312",0.10%,-5.68%,-11.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
