,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,686,296,148",$438.80,15237750,"$89,820,728",-0.10%,-0.04%,8.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$359,310,398",$4.65,77210980,"$6,413,547",0.43%,7.17%,-12.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$276,146,712",$0.008100,"34,090,841,338 *","$472,569",-0.10%,-2.03%,-5.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$154,494,996",$3.46,44596676,"$3,518,954",-0.19%,-0.12%,7.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$29,460,407",$0.000285,103189892168,"$171,886",-0.20%,-2.29%,-4.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$24,984,373",$0.055208,"452,552,412 *","$167,012",0.27%,8.70%,20.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$24,969,431",$4.00,6238558,"$165,716",-1.63%,10.70%,4.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,PPC Peercoin,PPC,"$11,679,590",$0.507720,23004020,"$418,564",0.29%,4.06%,8.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BTS BitShares,BTS,"$10,554,532",$0.004150,"2,543,070,711 *","$140,856",-0.57%,0.07%,-9.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XLM Stellar,XLM,"$10,434,691",$0.002157,"4,837,356,606 *","$29,418",0.33%,2.50%,-1.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,EMC Emercoin,EMC,"$8,950,219",$0.242287,36940613,"$9,545",-0.85%,-1.54%,4.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,FCT Factom,FCT,"$8,797,785",$1.01,"8,753,502 *","$181,682",0.95%,-2.74%,-9.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$8,672,480",$0.782148,11088034,"$180,109",0.27%,-5.03%,-0.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,NXT Nxt,NXT,"$8,248,670",$0.008249,"999,997,096 *","$60,166",-0.01%,-3.87%,-12.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
