,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$4,333,395,591",$317.24,13659700,"$11,676,619",0.24%,0.31%,-1.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$736,157,304",$0.023764,"30,978,075,200 *","$1,005,651",0.31%,-1.49%,-4.96%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
2,3,XPY PayCoin,XPY,"$151,955,176",$12.35,12302105,"$610,875",1.69%,23.67%,29.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$95,993,588",$2.73,35123404,"$1,701,955",0.42%,0.54%,-4.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$40,942,678",$0.016390,"2,497,973,773 *","$98,140",1.14%,0.12%,1.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$23,908,092",$0.052829,"452,552,412 *","$18,372",-1.16%,6.03%,22.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XLM Stellar,XLM,"$20,620,132",$0.005800,"3,555,097,375 *","$117,923",-0.65%,-2.84%,1.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DOGE Dogecoin,DOGE,"$17,877,560",$0.000184,97140165884,"$309,230",0.48%,-0.32%,-5.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NXT Nxt,NXT,"$16,455,129",$0.016455,"999,997,096 *","$17,050",-0.24%,3.13%,-1.59%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
9,10,PPC Peercoin,PPC,"$12,955,668",$0.589649,21971814,"$70,412",1.08%,2.70%,4.47%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
10,11,XCP Counterparty,XCP,"$11,292,237",$4.27,"2,646,648 *","$1,602",0.78%,3.79%,21.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,DASH Dash,DASH,"$9,727,860",$1.95,4986968,"$32,002",0.35%,-0.06%,1.51%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
