,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,273,749,733",$230.19,14221975,"$14,730,798",0.12%,-1.24%,-4.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$264,525,170",$0.008290,"31,908,551,587 *","$248,303",0.10%,-1.09%,21.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$64,685,761",$1.64,39512804,"$2,071,950",0.30%,-9.55%,-10.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BTS BitShares,BTS,"$17,053,945",$0.006789,"2,511,953,117 *","$77,302",-0.27%,2.21%,11.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XLM Stellar,XLM,"$16,379,499",$0.003386,"4,837,354,256 *","$34,077",-0.11%,2.91%,7.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$15,311,629",$0.000154,99625703357,"$332,522",-1.90%,-4.81%,7.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$14,938,814",$2.76,5415857,"$57,640",0.45%,1.79%,-5.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NXT Nxt,NXT,"$11,084,303",$0.011084,"999,997,096 *","$19,944",-0.63%,-4.16%,-7.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BANX Banx,BANX,"$8,202,283",$1.40,"5,847,059 *","$14,759",-0.02%,-1.34%,-4.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$7,555,670",$0.016696,"452,552,412 *","$3,204",0.83%,1.91%,-10.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$6,537,219",$0.292261,22367755,"$64,109",-0.27%,-10.82%,-16.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BCN Bytecoin,BCN,"$6,292,826",$0.000036,173342089382,"$42,207",-4.60%,6.85%,37.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NMC Namecoin,NMC,"$3,805,863",$0.326636,11651700,"$17,201",-0.04%,-1.83%,-5.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$3,559,305",$0.450889,7893971,"$44,096",-1.44%,1.49%,-5.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,YBC YbCoin,YBC,"$2,928,706",$0.976235,"3,000,000 *","$57,348",-0.11%,2.97%,5.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BLK BlackCoin,BLK,"$2,481,637",$0.033125,"74,916,494 *","$34,702",0.45%,-4.56%,-12.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,XCP Counterparty,XCP,"$2,396,341",$0.907440,"2,640,771 *",$885,-0.24%,-6.25%,-5.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,IFC Infinitecoin,IFC,"$2,392,316",$0.000026,90596270499,"$33,863",0.93%,-10.85%,-24.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,MONA MonaCoin,MONA,"$2,370,854",$0.118253,20048950,"$4,941",-0.19%,-4.06%,-4.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,FAIR FairCoin,FAIR,"$2,209,487",$0.042671,"51,780,118 *","$3,699",-0.02%,-32.73%,-29.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,FC2 FuelCoin,FC2,"$1,907,989",$0.019041,100206032,"$1,288",0.02%,3.32%,4.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
