,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,093,789,879",$402.97,15122150,"$54,824,792",0.06%,3.63%,4.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$175,044,671",$0.005219,"33,537,439,933 *","$341,789",-0.06%,1.70%,-1.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,ETH Ethereum,ETH,"$163,819,816",$2.14,76508445,"$9,669,774",1.60%,7.47%,61.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$140,583,376",$3.18,44194698,"$1,806,513",0.01%,2.17%,4.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$27,109,156",$4.40,6167062,"$320,311",0.74%,-3.23%,-2.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$19,860,109",$0.000193,102803169367,"$463,251",1.83%,11.16%,27.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$9,558,438",$0.416720,22937300,"$26,036",0.41%,5.50%,1.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,FCT Factom,FCT,"$8,966,777",$1.02,"8,753,819 *","$172,906",-0.03%,-1.36%,4.89%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$8,748,764",$0.019332,"452,552,412 *","$48,693",0.18%,10.12%,27.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XLM Stellar,XLM,"$8,336,341",$0.001723,"4,837,356,606 *","$28,012",-0.03%,1.56%,0.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,BTS BitShares,BTS,"$7,852,411",$0.003092,"2,539,221,363 *","$140,398",0.17%,1.93%,1.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,YBC YbCoin,YBC,"$7,423,599",$2.47,"3,006,598 *","$594,078",0.57%,-4.84%,25.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NXT Nxt,NXT,"$7,325,014",$0.007325,"999,997,096 *","$53,527",0.50%,-5.13%,5.57%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$6,721,424",$0.622050,10805271,"$145,260",-0.73%,-0.62%,36.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,BCN Bytecoin,BCN,"$6,051,208",$0.000034,178661090054,"$1,566",-2.71%,1.12%,-0.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,NMC Namecoin,NMC,"$5,437,711",$0.404253,13451250,"$11,425",0.05%,2.81%,2.12%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,EMC Emercoin,EMC,"$4,707,034",$0.127422,36940613,"$7,901",1.85%,-3.06%,-39.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,XEM NEM,XEM,"$3,720,340",$0.000413,"8,999,999,999 *","$28,556",-1.06%,-9.76%,39.89%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,VASH VPNCoin,VASH,"$3,341,174",$0.008346,"400,339,746 *","$337,443",-1.05%,-8.84%,165.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,NSR NuShares,NSR,"$3,322,625",$0.004032,"824,067,737 *","$1,566",0.23%,-4.91%,25.24%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,RBY Rubycoin,RBY,"$2,507,627",$0.110766,"22,639,022 *","$4,218",0.13%,24.57%,61.15%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
