,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$9,624,020,831",$606.72,15862404,"$73,610,840",0.19%,-2.74%,-0.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$976,262,002",$11.64,83882609,"$8,791,182",-0.24%,-3.67%,-0.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$206,330,308",$0.005842,"35,317,458,440 *","$533,904",0.08%,-0.53%,-1.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$183,200,116",$3.86,47517179,"$2,100,481",-0.67%,-2.83%,-3.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XMR Monero,XMR,"$137,571,209",$10.69,12873623,"$15,781,775",-0.43%,-12.65%,-17.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$112,276,985",$1.34,83845250,"$4,152,546",0.06%,-5.72%,-7.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,STEEM Steem,STEEM,"$90,055,218",$0.641134,"140,462,313 *","$108,111",-1.40%,-11.06%,-21.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DASH Dash,DASH,"$75,009,260",$11.14,6733438,"$583,102",-0.06%,-2.34%,-2.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XEM NEM,XEM,"$51,444,668",$0.005716,"8,999,999,999 *","$53,542",-0.22%,-3.19%,1.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$45,976,324",$0.101593,"452,552,412 *","$288,524",0.26%,-4.73%,12.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,FCT Factom,FCT,"$28,482,173",$3.25,"8,753,219 *","$1,698,398",0.55%,12.29%,10.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,LSK Lisk,LSK,"$24,493,909",$0.244939,"100,000,000 *","$323,685",0.64%,-3.36%,-1.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,DOGE Dogecoin,DOGE,"$23,981,380",$0.000226,105986546321,"$96,144",-0.51%,-1.35%,-3.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,DGD DigixDAO,DGD,"$19,910,231",$9.96,"2,000,000 *","$29,111",-2.89%,3.97%,-4.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,NXT Nxt,NXT,"$19,868,312",$0.019888,"998,999,994 *","$162,895",0.47%,-4.38%,-2.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BCY BitCrystals,BCY,"$16,495,449",$0.392864,"41,987,655 *","$78,631",0.65%,10.72%,43.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,WAVES Waves,WAVES,"$16,084,923",$0.160849,"100,000,000 *","$37,636",0.22%,-1.84%,-3.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,EMC Emercoin,EMC,"$15,594,082",$0.405535,38453085,"$24,982",-0.71%,-4.59%,-6.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,BTS BitShares,BTS,"$12,752,238",$0.004955,"2,573,690,000 *","$112,304",-0.78%,-4.27%,-8.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,XLM Stellar,XLM,"$11,116,644",$0.001966,"5,653,103,727 *","$51,896",-0.09%,-2.70%,1.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,BCN Bytecoin,BCN,"$11,091,092",$0.000061,181374351636,"$20,995",-13.42%,8.44%,7.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
