,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$5,125,963,515",$378.05,13559050,"$9,194,437",0.17%,0.77%,2.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$346,223,397",$0.011211,"30,881,360,458 *","$2,857,345",0.12%,-19.78%,30.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$122,633,414",$3.58,34292594,"$1,206,294",0.13%,-0.20%,-0.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BTS BitShares,BTS,"$47,475,324",$0.019006,"2,497,973,773 *","$509,741",0.00%,-6.31%,14.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$23,290,367",$0.000242,96217725633,"$239,006",0.20%,-0.21%,-4.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NXT Nxt,NXT,"$19,224,491",$0.019225,"999,997,096 *","$19,747",-1.14%,-2.62%,1.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$16,255,400",$0.742048,21906121,"$21,639",-0.25%,0.86%,1.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XCP Counterparty,XCP,"$15,184,990",$5.74,"2,646,903 *","$19,079",0.58%,6.83%,-16.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$12,603,431",$0.027850,"452,552,412 *","$2,307",-0.12%,4.04%,-7.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,DASH Dash,DASH,"$11,695,806",$2.39,4903621,"$43,116",0.31%,0.27%,3.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,NMC Namecoin,NMC,"$9,468,342",$0.910943,10394000,"$12,833",0.35%,2.44%,2.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XLM Stellar,XLM,"$7,829,159",$0.002210,"3,543,206,175 *","$61,162",0.34%,-11.79%,4.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,FC2 FuelCoin,FC2,"$5,676,462",$0.056707,100101526,"$9,656",1.69%,2.88%,49.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,UNITY SuperNET,UNITY,"$3,112,490",$3.81,"816,061 *","$11,922",-0.70%,5.80%,13.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,NSR NuShares,NSR,"$3,016,887",$0.004991,"604,515,318 *","$40,692",0.11%,34.93%,62.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BANX Banx,BANX,"$2,933,631",$1.13,"2,586,882 *","$20,550",0.18%,0.97%,10.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,XMR Monero,XMR,"$2,776,541",$0.567552,4892138,"$14,933",0.07%,-0.93%,7.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,BTCD BitcoinDark,BTCD,"$2,684,245",$2.25,1193870,"$3,503",0.06%,-5.82%,30.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,USNBT NuBits,USNBT,"$2,266,335",$1.01,"2,245,631 *","$5,882",0.14%,1.09%,0.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,BLK BlackCoin,BLK,"$2,055,106",$0.027503,"74,722,664 *","$16,985",0.22%,1.99%,0.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,YBC YbCoin,YBC,"$1,974,079",$0.658026,"3,000,000 *","$35,567",-1.95%,-7.40%,-23.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,SJCX Storjcoin X,SJCX,"$1,941,622",$0.046826,"41,464,404 *","$1,701",2.92%,36.72%,222.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,FTC Feathercoin,FTC,"$1,602,330",$0.025643,62485090,"$4,437",3.33%,-0.38%,-2.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,QRK Quark,QRK,"$1,213,870",$0.004886,248435888,"$2,990",-0.01%,0.76%,0.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,NXTTY Nxttycoin,NXTTY,"$1,192,656",$0.001193,"1,000,000,000 *","$2,266",-1.04%,-19.64%,-33.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,BITUSD bitUSD,BITUSD,"$1,157,848",$1.02,"1,139,401 *","$9,698",0.00%,21.77%,1.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XPM Primecoin,XPM,"$1,112,078",$0.137400,8093755,"$2,127",0.28%,-0.57%,-0.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,RDD ReddCoin,RDD,"$1,059,311",$0.000039,"27,249,232,299 *","$1,358",-0.70%,-3.17%,2.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,PND Pandacoin,PND,"$1,034,046",$0.000032,32320482669,"$2,556",0.15%,-10.26%,-7.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,UTC UltraCoin,UTC,"$944,258",$0.041142,22951359,"$21,127",-8.24%,19.71%,31.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,BAY BitBay,BAY,"$866,582",$0.000867,"1,000,034,989 *","$25,418",0.83%,-3.80%,-16.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,PTS BitShares PTS,PTS,"$848,199",$0.481070,"1,763,152 *","$12,147",15.09%,81.32%,90.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,IXC Ixcoin,IXC,"$775,081",$0.036909,"20,999,906 *",$813,1.41%,2.92%,27.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
