,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,487,291,790",$433.75,14956125,"$55,050,564",-0.53%,0.13%,10.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$294,425,545",$0.008779,"33,537,439,933 *","$1,394,046",-0.11%,3.12%,63.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$158,086,701",$3.63,43589210,"$3,218,574",-0.41%,0.86%,3.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETH Ethereum,ETH,"$71,894,519",$0.952884,75449405,"$273,614",-0.71%,-2.20%,13.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$16,551,877",$2.73,6058257,"$67,091",0.62%,6.33%,16.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$14,659,966",$0.000143,102221780814,"$252,913",-0.86%,1.19%,12.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XLM Stellar,XLM,"$9,994,909",$0.002066,"4,837,356,606 *","$13,149",-0.14%,4.10%,8.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,PPC Peercoin,PPC,"$9,690,645",$0.424394,22834098,"$46,457",1.08%,-2.54%,1.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BTS BitShares,BTS,"$9,354,886",$0.003690,"2,535,141,675 *","$77,314",-1.15%,-1.37%,8.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$7,297,274",$0.016125,"452,552,412 *","$3,864",-2.06%,-3.44%,2.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,NXT Nxt,NXT,"$6,431,316",$0.006431,"999,997,096 *","$22,860",0.11%,-2.85%,-0.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NMC Namecoin,NMC,"$6,074,049",$0.462785,13125000,"$22,628",0.30%,0.21%,8.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,BCN Bytecoin,BCN,"$5,267,029",$0.000030,177953681479,"$8,564",-0.17%,2.15%,11.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$4,818,947",$0.465171,10359521,"$28,983",1.12%,2.79%,4.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,RBY Rubycoin,RBY,"$4,687,616",$0.208435,"22,489,582 *","$3,115",2.33%,-3.22%,3.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,NSR NuShares,NSR,"$4,173,686",$0.005092,"819,597,300 *","$1,243",-0.45%,-9.23%,-12.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,GRC GridCoin,GRC,"$3,668,132",$0.009891,370872806,"$2,416",2.40%,-0.74%,-22.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,NEU NeuCoin,NEU,"$2,788,528",$0.010642,"262,031,605 *","$1,951",-4.43%,-0.21%,33.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,CLAM Clams,CLAM,"$2,159,529",$1.45,"1,490,457 *","$123,412",-3.37%,-16.37%,58.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,BLK BlackCoin,BLK,"$2,058,062",$0.027389,"75,142,955 *","$35,269",-0.17%,2.39%,10.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,EMC Emercoin,EMC,"$2,049,486",$0.055886,36672689,$795,-0.25%,0.51%,10.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,YBC YbCoin,YBC,"$1,961,208",$0.652469,"3,005,827 *","$1,377",-0.24%,-0.10%,2.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,START Startcoin,START,"$1,535,852",$0.043449,35348487,"$6,218",-2.19%,0.43%,51.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,MONA MonaCoin,MONA,"$1,530,128",$0.058736,26051100,"$3,467",0.59%,-0.32%,-5.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,XEM NEM,XEM,"$1,290,497",$0.000143,"8,999,999,999 *","$2,345",0.52%,1.89%,31.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,NVC Novacoin,NVC,"$1,167,754",$0.940507,1241622,"$6,248",0.06%,0.65%,-1.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,CSC CasinoCoin,CSC,"$1,161,932",$0.034834,"33,356,215 *","$9,589",-3.82%,12.43%,120.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,VASH VPNCoin,VASH,"$986,591",$0.002464,"400,339,746 *","$226,358",0.00%,39.70%,95.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,GEMZ GetGems,GEMZ,"$969,294",$0.010998,"88,135,217 *",$620,-12.99%,-8.19%,10.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,USDT Tether,USDT,"$951,600",$1.00,"951,600  *","$13,796",0.00%,0.00%,0.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,XPM Primecoin,XPM,"$944,271",$0.074818,12620874,"$9,830",0.08%,3.05%,8.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,GCR Global Curren...,GCR,"$871,272",$0.008700,"100,140,707 *","$17,127",-17.33%,-37.48%,-57.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,DGB DigiByte,DGB,"$844,796",$0.000153,5534488674,"$13,211",2.62%,-5.02%,-8.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,USNBT NuBits,USNBT,"$836,605",$0.993314,"842,236 *","$55,813",-0.37%,-0.60%,-0.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,EAC EarthCoin,EAC,"$742,325",$0.000082,9080902121,"$3,222",-3.07%,-11.02%,3.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,XVC Vcash,XVC,"$693,057",$0.056175,12337525,"$2,955",1.07%,2.27%,7.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,VRC VeriCoin,VRC,"$683,788",$0.024980,27373718,"$3,727",0.88%,5.11%,3.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,SJCX Storjcoin X,SJCX,"$630,605",$0.014147,"44,575,870 *","$2,922",-1.70%,0.27%,7.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,WDC WorldCoin,WDC,"$626,978",$0.006646,94338710,"$4,246",-0.01%,6.19%,12.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,MEC Megacoin,MEC,"$623,728",$0.019804,31494350,"$2,180",-0.27%,3.65%,5.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,GAME GameCredits,GAME,"$601,309",$0.011770,51089384,"$1,384",7.52%,-1.37%,-28.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,MINT MintCoin,MINT,"$578,916",$0.000026,"22,512,449,934 *",$560,10.05%,27.80%,-5.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,SDC ShadowCash,SDC,"$578,500",$0.088952,"6,503,500 *",$979,0.11%,1.31%,-11.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,QRK Quark,QRK,"$547,531",$0.002194,249596366,"$3,132",-0.73%,4.15%,12.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,RDD ReddCoin,RDD,"$538,686",$0.000019,"27,895,194,082 *","$2,589",3.40%,-1.53%,3.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,XDN DigitalNote,XDN,"$530,547",$0.000077,6851593489,"$2,064",-3.71%,-3.34%,3.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,VTC Vertcoin,VTC,"$515,238",$0.024565,20974200,"$19,784",0.48%,-15.70%,4.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,NLG Gulden,NLG,"$499,693",$0.001738,287439565,$644,-0.80%,-1.27%,13.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
