,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$59,378,025,802",$3582.88,16572700,"$1,239,149,184",-0.61%,-0.60%,-14.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$23,835,922,185",$251.75,94681163,"$427,452,480",-0.15%,2.44%,-14.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,BCH Bitcoin Cash,BCH,"$6,964,753,012",$419.86,16588113,"$221,828,304",-1.05%,-4.18%,-21.01%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
3,4,XRP XRP,XRP,"$6,840,277,227",$0.178393,"38,343,841,883 *","$49,161,084",-0.53%,-0.08%,-16.73%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
4,5,LTC Litecoin,LTC,"$2,568,944,684",$48.49,52978632,"$245,262,000",-0.42%,0.62%,-24.12%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
5,6,DASH Dash,DASH,"$2,373,797,302",$313.84,7563712,"$38,081,564",2.53%,5.75%,-2.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XEM NEM,XEM,"$1,836,606,681",$0.204067,"8,999,999,999 *","$4,402,472",-0.95%,-1.49%,-21.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XMR Monero,XMR,"$1,415,252,170",$93.74,15096884,"$41,008,204",-0.49%,-1.20%,-17.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MIOTA IOTA,MIOTA,"$1,381,554,972",$0.497046,"2,779,530,283 *","$7,574,760",-0.20%,2.64%,-2.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,NEO NEO,NEO,"$992,969,322",$19.86,"50,000,000 *","$18,695,104",-1.60%,-3.23%,-12.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,OMG OmiseGO,OMG,"$970,512,930",$9.87,"98,312,024 *","$40,154,588",-1.51%,-0.28%,-14.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,ETC Ethereum Classic,ETC,"$958,397,611",$10.02,95613424,"$55,522,680",0.06%,1.13%,-29.61%,Add to Watchlist Remove from Watchlist Watchlist full!  View Chart View Markets View Historical Data
12,13,BCC BitConnect,BCC,"$718,350,263",$106.84,6723866,"$5,350,377",-0.87%,-2.17%,-13.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,LSK Lisk,LSK,"$626,100,280",$5.57,"112,377,325 *","$8,040,869",-0.54%,1.22%,-16.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,QTUM Qtum,QTUM,"$487,785,534",$8.27,"59,000,000 *","$69,847,248",-0.24%,1.14%,-36.55%,Add to Watchlist Remove from Watchlist Watchlist full!  View Chart View Markets View Historical Data
15,16,USDT Tether,USDT,"$445,389,075",$1.01,"442,481,242 *","$119,082,560",0.02%,0.28%,0.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,STRAT Stratis,STRAT,"$437,694,328",$4.44,"98,547,194 *","$3,432,559",-1.04%,1.26%,-25.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,ZEC Zcash,ZEC,"$384,207,577",$174.18,2205856,"$17,358,910",-0.59%,1.53%,-18.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,WAVES Waves,WAVES,"$364,448,094",$3.64,"100,000,000 *","$3,406,725",-0.93%,-2.45%,-17.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,ARK Ark,ARK,"$321,753,213",$3.30,"97,625,712 *","$4,469,219",0.97%,-8.79%,9.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart  View Markets View Historical Data
20,21,STEEM Steem,STEEM,"$264,365,561",$1.09,"242,008,488 *","$884,868",-1.20%,-3.25%,-17.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,MAID MaidSafeCoin,MAID,"$241,517,534",$0.533679,"452,552,412 *","$1,566,440",-0.98%,-0.04%,-14.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,BAT Basic Attenti...,BAT,"$235,859,022",$0.235859,"1,000,000,000 *","$7,105,114",0.09%,4.89%,16.62%,Add to Watchlist Remove from Watchlist Watchlist full!  View Chart View Markets View Historical Data
