,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$4,752,459,764",$320.17,14843750,"$44,213,064",-0.03%,-3.96%,-14.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$138,079,713",$0.004165,"33,156,211,683 *","$273,892",-0.11%,-3.70%,-10.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$132,390,844",$3.07,43183135,"$1,750,230",-0.27%,-4.15%,-9.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETH Ethereum,ETH,"$67,745,798",$0.906368,74744255,"$411,848",-0.21%,1.44%,-12.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$13,818,386",$2.31,5991160,"$39,255",0.03%,-4.73%,-8.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$12,714,396",$0.000125,101827255513,"$49,123",-0.46%,-3.88%,-7.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BTS BitShares,BTS,"$8,729,977",$0.003475,"2,511,953,117 *","$108,732",0.22%,-2.47%,0.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,PPC Peercoin,PPC,"$8,394,553",$0.368605,22773823,"$18,802",-0.45%,-4.61%,-11.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$6,812,695",$0.015054,"452,552,412 *","$4,408",0.37%,3.93%,11.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,NXT Nxt,NXT,"$6,430,663",$0.006431,"999,997,096 *","$9,772",0.40%,0.43%,-1.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,NMC Namecoin,NMC,"$4,918,071",$0.381166,12902700,"$14,864",-0.59%,-3.21%,-12.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BCN Bytecoin,BCN,"$4,657,555",$0.000026,177434994716,"$5,967",0.19%,-3.09%,-13.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$4,328,671",$0.430810,10047757,"$23,747",0.65%,1.35%,-13.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,NSR NuShares,NSR,"$3,799,736",$0.004567,"831,988,052 *","$2,372",0.01%,-9.58%,36.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,GRC GridCoin,GRC,"$3,774,411",$0.010205,369874811,"$12,032",4.31%,-0.74%,-8.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
