,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$8,258,182,479",$635.81,12988500,"$10,080,015",0.18%,0.63%,5.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$213,119,460",$7.11,29966104,"$2,569,534",0.29%,-2.52%,-20.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,NXT Nxt,NXT,"$53,393,732",$0.053394,"999,996,992 *","$123,679",0.63%,0.46%,-5.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$33,130,241",$1.54,21538188,"$58,852",-0.24%,0.15%,8.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$29,617,771",$6.66,4446184,"$349,136",5.11%,-5.86%,-27.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XRP XRP,XRP,"$21,969,921",$0.002810,"7,817,889,792 *","$148,862",0.13%,-10.35%,-29.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$19,475,937",$0.000226,86077079552,"$141,042",-2.59%,0.37%,-16.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NMC Namecoin,NMC,"$16,534,916",$1.80,9201382,"$50,299",0.51%,-0.05%,8.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,OMNI Omni,OMNI,"$11,745,912",$18.96,"619,478 *","$2,113",4.23%,2.02%,41.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XC XCurrency,XC,"$9,965,988",$1.81,"5,516,075 *","$627,465",-4.20%,37.43%,135.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,BLK BlackCoin,BLK,"$9,506,947",$0.127462,"74,586,744 *","$63,202",-0.16%,-3.34%,0.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,MAID MaidSafeCoin,MAID,"$9,400,161",$0.020771,"452,552,416 *","$21,922",0.10%,18.13%,35.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,PTS BitShares PTS,PTS,"$7,398,411",$4.49,"1,647,829 *","$30,527",-0.06%,3.69%,5.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,BCN Bytecoin,BCN,"$6,985,899",$0.000044,157091430400,"$3,619",0.10%,0.58%,-18.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,XCP Counterparty,XCP,"$6,818,848",$2.57,"2,649,112 *","$28,784",-0.18%,-1.02%,36.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,VRC VeriCoin,VRC,"$6,146,648",$0.229487,26784310,"$271,561",-2.28%,-5.21%,-12.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,XMR Monero,XMR,"$4,605,921",$2.40,1921119,"$77,663",-1.48%,-2.25%,-5.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,ZET Zetacoin,ZET,"$3,997,700",$0.024888,160629408,"$31,877",0.58%,-1.18%,0.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,QRK Quark,QRK,"$3,380,915",$0.013633,247998656,"$2,328",-0.03%,-3.06%,-3.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,XPM Primecoin,XPM,"$2,624,272",$0.415635,6313880,"$16,511",0.03%,1.25%,14.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,FTC Feathercoin,FTC,"$2,458,564",$0.050778,48418368,"$8,838",7.58%,14.97%,20.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,NTR Neutrino,NTR,"$2,277,174",$0.010823,210394512,$814,0.12%,-10.69%,-28.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,VTC Vertcoin,VTC,"$2,100,551",$0.358581,5857950,"$19,671",1.02%,-1.56%,-15.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,QORA Qora,QORA,"$1,905,869",$0.000191,"10,000,000,000 *","$2,460",-2.90%,1.11%,-19.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,CLOAK CloakCoin,CLOAK,"$1,720,934",$0.381227,"4,514,197 *","$91,639",1.32%,2.74%,18.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,RDD ReddCoin,RDD,"$1,501,960",$0.000057,"26,248,724,480 *","$5,371",3.09%,21.86%,49.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,KARMA Karmacoin,KARMA,"$1,500,258",$0.000025,58912169984,"$4,410",-9.36%,2.66%,11.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,POT PotCoin,POT,"$1,431,442",$0.011068,129328336,"$1,320",-0.34%,1.46%,-24.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,START Startcoin,START,"$1,402,152",$0.032754,42809160,"$1,838",0.30%,-13.12%,-20.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,YBC YbCoin,YBC,"$1,390,375",$0.821783,"1,691,901 *","$58,606",1.94%,5.62%,-16.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,IFC Infinitecoin,IFC,"$1,339,492",$0.000015,90580516864,"$7,047",1.52%,-10.93%,-15.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,NVC Novacoin,NVC,"$1,260,596",$1.48,851184,"$8,187",0.76%,-0.73%,-0.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,MEC Megacoin,MEC,"$1,257,545",$0.051923,24219450,"$1,574",0.28%,1.33%,-7.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,WDC WorldCoin,WDC,"$1,044,756",$0.017489,59737608,"$1,288",0.16%,-1.10%,-22.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,URO Uro,URO,"$984,206",$3.23,304456,"$210,617",-0.63%,-28.84%,442.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,NEM NEMstake,NEM,"$975,066",$1258.15,775 *,"$25,666",0.90%,-12.24%,-12.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,NAS Nas,NAS,"$835,606",$0.000084,"10,000,000,000 *","$6,587",3.08%,1.18%,98.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,VOOT VootCoin,VOOT,"$809,844",$0.011753,68906144,"$261,144",-6.05%,-25.11%,71.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,NAUT NautilusCoin,NAUT,"$741,253",$0.173742,"4,266,396 *","$19,957",-2.28%,-12.75%,47.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,BTL Bitleu,BTL,"$720,951",$0.000286,2519828224,"$10,317",17.40%,56.82%,155.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,MAX Maxcoin,MAX,"$716,089",$0.030308,23627064,"$8,807",0.89%,0.37%,-0.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,MIN Mineralscoin,MIN,"$701,159",$0.026023,"26,943,884 *","$120,764",1.54%,-3.64%,46.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,RZR Razor,RZR,"$647,876",$0.386077,1678100,"$65,306",1.94%,-16.41%,-55.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,BIL Billioncoin,BIL,"$586,276",$0.000072,8113852416,"$2,610",-0.10%,-4.08%,-18.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,CRYPT CryptCoin,CRYPT,"$565,937",$0.181708,3114548,"$20,215",-0.20%,-5.02%,-32.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,CINNI Cinni,CINNI,"$547,548",$0.036444,"15,024,297 *","$9,418",2.26%,-1.64%,-15.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,USDE USDe,USDE,"$515,795",$0.000615,838724800,$733,-0.29%,0.81%,-4.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,GLC GoldCoin,GLC,"$410,594",$0.012948,31711734,$853,0.88%,1.75%,8.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
48,49,JPC JackpotCoin,JPC,"$395,683",$0.000099,4013872128,"$7,918",1.30%,-17.66%,-44.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
49,50,TEK TEKcoin,TEK,"$362,122",$0.258036,1403379,"$4,984",1.53%,-11.01%,-41.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
50,51,BBR Boolberry,BBR,"$356,329",$0.575563,619096,"$6,851",-1.92%,-5.70%,-26.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
51,52,NOTE DNotes,NOTE,"$317,905",$0.003593,88486248,"$1,926",-3.24%,-1.93%,60.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
52,53,ROX ROXcoin,ROX,"$311,502",$0.069213,"4,500,635 *","$267,765",15.15%,-18.19%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
53,54,XMY Myriad,XMY,"$275,201",$0.000711,386881984,"$3,450",0.75%,-8.26%,-22.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
