,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,838,132,010",$265.08,14478975,"$23,789,644",-0.17%,1.23%,-5.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$281,048,740",$0.008808,"31,908,551,587 *","$531,969",-0.10%,3.80%,6.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$161,969,745",$3.90,41545710,"$3,064,676",0.07%,0.65%,-5.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETH Ethereum,ETH,"$42,399,550",$0.701897,60407116,"$532,170",-10.08%,-8.03%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$17,591,317",$3.11,5659192,"$77,488",-0.52%,0.45%,-13.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$16,260,248",$0.000162,100516720332,"$106,400",0.84%,0.99%,-6.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BCN Bytecoin,BCN,"$13,222,787",$0.000075,175281265633,"$23,762",-0.73%,3.35%,3.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,BANX Banx,BANX,"$12,641,452",$1.78,"7,108,685 *","$6,973",-0.19%,1.18%,-5.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XLM Stellar,XLM,"$11,344,246",$0.002345,"4,837,356,606 *","$12,956",-0.45%,-1.67%,-12.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BTS BitShares,BTS,"$10,808,648",$0.004303,"2,511,953,117 *","$19,958",-0.78%,2.06%,-10.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
