,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$2,339,831,246",$196.44,11911175,Low Vol,1.65%,10.67%,12.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$53,493,202",$0.006842,"7,817,889,792 *",Low Vol,1.65%,12.30%,2.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$47,869,216",$2.13,22480042,Low Vol,-1.58%,-3.23%,10.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$7,776,359",$0.377165,20617934,Low Vol,1.20%,17.38%,18.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NMC Namecoin,NMC,"$3,223,968",$0.453776,7104750,Low Vol,0.53%,4.22%,-3.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NVC Novacoin,NVC,"$1,922,215",$4.16,461786,Low Vol,1.60%,3.28%,-7.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XPM Primecoin,XPM,"$1,801,599",$0.656129,2745799,Low Vol,-1.22%,-4.76%,-9.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,FTC Feathercoin,FTC,"$1,548,706",$0.074647,20747000,Low Vol,1.65%,-3.94%,6.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,TRC Terracoin,TRC,"$450,862",$0.110006,4098510,Low Vol,-0.88%,10.83%,-2.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,WDC WorldCoin,WDC,"$395,416",$0.014242,27764240,Low Vol,1.64%,?,-19.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,DVC Devcoin,DVC,"$306,421",$0.000055,5570970112,Low Vol,1.65%,10.74%,12.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,MEC Megacoin,MEC,"$256,423",$0.012712,20172300,Low Vol,-3.57%,9.47%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,CBX Bullion,CBX,"$243,761",$0.278957,873833,Low Vol,1.65%,11.12%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,MNC Mincoin,MNC,"$160,395",$0.117725,1362460,Low Vol,1.12%,-12.08%,-36.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,FRC Freicoin,FRC,"$149,093",$0.004911,30358986,Low Vol,1.65%,-8.65%,-24.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart  View Markets View Historical Data
15,16,IXC Ixcoin,IXC,"$143,944",$0.008859,"16,247,474 *",Low Vol,1.65%,-16.76%,-18.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,ANC Anoncoin,ANC,"$129,781",$0.272855,475641,Low Vol,2.39%,13.87%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,DGC Digitalcoin,DGC,"$124,640",$0.012427,10029932,Low Vol,1.42%,-8.60%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,GLC GoldCoin,GLC,"$92,268",$0.003324,27760236,Low Vol,4.13%,10.40%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,IFC Infinitecoin,IFC,"$62,400",$7.3e-07,85011726336,Low Vol,0.75%,-37.05%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,BQC BBQCoin,BQC,"$44,629",$0.001709,26113464,Low Vol,1.65%,-2.76%,-15.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,ZET Zetacoin,ZET,"$33,160",$0.000220,150718128,Low Vol,1.18%,6.44%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,FRK Franko,FRK,"$27,726",$0.448940,61758,Low Vol,4.06%,12.83%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,QRK Quark,QRK,"$26,353",$0.000110,239560064,Low Vol,17.75%,-3.84%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,YAC Yacoin,YAC,"$22,317",$0.002455,9088726,Low Vol,1.65%,11.92%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,LKY Luckycoin,LKY,"$19,501",$0.002821,6912984,Low Vol,1.65%,10.70%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,BTB BitBar,BTB,"$6,667",$0.972174,6858,Low Vol,-15.69%,9.31%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,BTE Bytecoin,BTE,"$3,973",$0.003343,1188200,Low Vol,23.57%,29.89%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,JKC Junkcoin,JKC,"$2,458",$0.000306,8030250,Low Vol,-11.36%,-4.39%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,GME GameCoin,GME,"$1,746",$0.000021,83689648,Low Vol,-0.62%,-23.78%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,CRC CraftCoin,CRC,"$1,403",$0.008286,169353,Low Vol,0.40%,3.79%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,EMD Emerald Crypto,EMD,$632,$0.000542,1166425,Low Vol,1.64%,-20.75%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
