,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$9,199,366,254",$581.31,15825288,"$38,299,444",0.10%,-0.06%,1.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$930,214,377",$11.18,83209627,"$4,355,662",0.34%,-0.68%,-0.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$215,211,153",$0.006052,"35,562,073,617 *","$411,952",0.13%,-1.07%,1.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,STEEM Steem,STEEM,"$170,792,140",$1.42,"120,317,642 *","$199,210",-0.17%,-1.30%,-3.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,LTC Litecoin,LTC,"$170,678,671",$3.62,47213154,"$1,321,379",0.15%,-0.03%,-0.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$143,211,573",$1.72,83183776,"$1,866,776",0.23%,-1.55%,-11.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$89,617,609",$13.41,6681419,"$1,177,947",0.72%,1.80%,-7.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XEM NEM,XEM,"$56,927,141",$0.006325,"8,999,999,999 *","$85,870",-0.23%,-2.81%,-1.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$48,183,972",$0.106472,"452,552,412 *","$403,467",1.00%,7.92%,-0.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XMR Monero,XMR,"$32,235,958",$2.54,12709656,"$790,717",0.03%,3.80%,26.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,LSK Lisk,LSK,"$31,119,072",$0.311191,"100,000,000 *","$709,913",1.84%,9.97%,28.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NXT Nxt,NXT,"$26,872,528",$0.026899,"998,999,994 *","$154,210",0.42%,-3.40%,-7.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,DOGE Dogecoin,DOGE,"$24,475,366",$0.000232,105695794678,"$121,065",-1.59%,-2.40%,-5.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,AMP HyperSpace,AMP,"$23,578,252",$0.127588,"184,800,000 *","$124,330",-5.93%,5.44%,22.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,FCT Factom,FCT,"$20,827,958",$2.38,"8,753,219 *","$1,546,595",1.57%,6.57%,7.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,DGD DigixDAO,DGD,"$20,009,085",$10.00,"2,000,000 *","$6,177",0.22%,-3.52%,0.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,WAVES Waves,WAVES,"$17,442,530",$0.174425,"100,000,000 *","$83,163",0.78%,-2.17%,1.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,PPY Peerplays [old],PPY,"$17,165,329",$17.17,"1,000,000 *","$32,256",-0.68%,24.50%,44.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,EMC Emercoin,EMC,"$16,527,643",$0.431090,38339191,"$62,969",-0.06%,-1.72%,-8.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,BTS BitShares,BTS,"$14,901,860",$0.005796,"2,571,130,000 *","$248,641",-0.70%,-0.06%,17.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,XLM Stellar,XLM,"$10,786,153",$0.001908,"5,653,103,727 *","$17,520",0.04%,-1.20%,-4.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,BCN Bytecoin,BCN,"$9,420,736",$0.000052,181193043972,"$1,442",0.07%,-0.88%,-9.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,SC Siacoin,SC,"$8,915,093",$0.000506,17614544472,"$23,553",-0.05%,-1.06%,-0.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,PPC Peercoin,PPC,"$8,291,908",$0.353802,23436568,"$27,398",-0.52%,-0.35%,-0.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,XCP Counterparty,XCP,"$7,022,036",$2.68,"2,624,611 *","$25,163",0.12%,-3.57%,-10.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,USDT Tether,USDT,"$6,951,591",$1.00,"6,951,591 *","$281,378",0.00%,0.00%,0.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,GAME GameCredits,GAME,"$6,669,331",$0.119130,55983752,"$17,417",-0.56%,-2.82%,23.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,SYS Syscoin,SYS,"$6,191,915",$0.012829,482635710,"$188,652",1.06%,9.11%,32.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,SJCX Storjcoin X,SJCX,"$5,856,643",$0.118273,"49,518,143 *","$8,816",-0.56%,-3.15%,-0.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,AGRS Agoras Tokens,AGRS,"$5,787,425",$0.137796,"42,000,000 *","$16,524",-1.99%,6.71%,8.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,BCY BitCrystals,BCY,"$5,460,484",$0.129853,"42,051,229 *","$33,068",-1.28%,-18.04%,17.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,YBC YbCoin,YBC,"$5,150,004",$1.71,"3,011,373 *","$45,235",0.82%,0.92%,-8.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,NAUT NautilusCoin,NAUT,"$4,404,132",$0.355605,"12,384,895 *","$5,929",0.38%,3.78%,-1.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,SLR SolarCoin,SLR,"$4,367,226",$0.126470,"34,531,586 *",$751,-2.94%,127.81%,151.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,NMC  Namecoin,NMC,"$4,122,611",$0.279757,14736400,"$34,231",0.75%,-5.85%,-12.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,TIPS  FedoraCoin,TIPS,"$4,107,394",$0.000009,433263108511,"$4,781",0.00%,-0.61%,1.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,SCN  Swiscoin,SCN,"$3,858,866",$2.69,1432200,"$1,896",-0.26%,-0.33%,1.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,DCR Decred,DCR,"$3,804,908",$1.56,2435466,"$12,639",0.32%,0.16%,-5.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
