,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,910,613,036",$326.62,11972975,Low Vol,0.78%,-4.22%,52.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$90,017,168",$3.93,22890542,Low Vol,1.46%,-7.09%,34.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$67,307,327",$0.008609,"7,817,889,792 *",Low Vol,0.67%,-0.89%,19.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$12,720,279",$0.614046,20715528,Low Vol,2.18%,5.65%,53.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NMC Namecoin,NMC,"$4,624,533",$0.636909,7260900,Low Vol,2.12%,-4.62%,13.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NVC Novacoin,NVC,"$2,458,421",$5.17,475180,Low Vol,0.07%,-1.47%,22.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,FTC Feathercoin,FTC,"$2,408,398",$0.107785,22344550,Low Vol,0.78%,-3.86%,28.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XPM Primecoin,XPM,"$2,255,478",$0.754492,2989399,Low Vol,1.72%,8.16%,11.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,WDC WorldCoin,WDC,"$1,003,540",$0.033639,29833000,Low Vol,4.16%,-1.77%,32.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,TRC Terracoin,TRC,"$599,259",$0.140447,4266810,Low Vol,1.79%,8.03%,24.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,CBX Bullion,CBX,"$472,541",$0.527491,895828,Low Vol,4.39%,24.48%,153.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,MNC Mincoin,MNC,"$457,337",$0.326620,1400210,Low Vol,0.78%,31.77%,-36.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,DVC Devcoin,DVC,"$388,414",$0.000069,5662819840,Low Vol,0.78%,-16.90%,39.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,CLR Copperlark,CLR,"$315,162",$0.068590,4594849,Low Vol,1.03%,5.92%,-6.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,MEC Megacoin,MEC,"$298,284",$0.014502,20568550,Low Vol,1.19%,1.50%,13.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
