,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$99,226,239,529",$5950.07,16676475,"$8,957,350,912",3.21%,-5.73%,-19.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$29,463,562,936",$307.91,95689429,"$1,613,483,520",0.26%,-1.93%,4.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,BCH Bitcoin Cash,BCH,"$23,332,947,817",$1388.86,16800075,"$8,371,319,808",-10.76%,2.02%,120.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XRP XRP,XRP,"$7,603,783,907",$0.197339,"38,531,538,922 *","$251,174,720",0.15%,-5.89%,-2.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$4,120,001,306",$536.12,7684901,"$476,197,760",15.85%,55.03%,97.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,LTC Litecoin,LTC,"$3,174,661,131",$59.01,53802907,"$322,820,032",1.75%,-4.98%,7.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart  View Markets View Historical Data
6,7,XMR Monero,XMR,"$1,900,534,936",$123.86,15344686,"$144,947,856",3.83%,2.55%,42.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NEO NEO,NEO,"$1,752,511,644",$26.96,"65,000,000 *","$63,588,240",2.78%,-4.99%,2.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MIOTA IOTA,MIOTA,"$1,650,251,838",$0.593716,"2,779,530,283 *","$44,517,812",2.11%,-2.26%,70.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XEM NEM,XEM,"$1,623,650,417",$0.180406,"8,999,999,999 *","$12,126,054",0.49%,-5.03%,1.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
10,11,ETC Ethereum Classic,ETC,"$1,478,652,681",$15.18,97384222,"$697,452,928",0.15%,-22.54%,11.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,QTUM Qtum,QTUM,"$818,163,751",$11.11,"73,656,760 *","$116,105,408",1.13%,-4.17%,9.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,ZEC Zcash,ZEC,"$752,552,801",$288.67,2606956,"$119,639,120",16.05%,14.56%,27.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,OMG OmiseGO,OMG,"$672,296,504",$6.59,"102,042,552 *","$40,913,320",0.14%,-9.23%,4.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
14,15,LSK Lisk,LSK,"$631,277,039",$5.50,"114,794,045 *","$20,592,708",4.02%,-4.89%,23.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,ADA Cardano,ADA,"$621,653,136",$0.023977,25927070538,"$7,280,248",3.58%,-12.23%,10.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,HC HyperCash,HC,"$612,486,980",$14.50,42242451,"$35,274,412",0.30%,39.76%,48.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,USDT Tether,USDT,"$601,470,824",$1.01,"594,061,667 *","$1,466,061,568",0.90%,0.56%,1.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,EOS EOS,EOS,"$512,888,723",$1.09,"468,830,972 *","$29,229,786",4.57%,-5.49%,4.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,XLM Stellar,XLM,"$467,489,600",$0.028182,"16,588,352,068 *","$17,002,348",1.81%,-14.47%,5.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,BCC BitConnect,BCC,"$466,106,340",$218.00,2138092,"$13,218,662",2.48%,-9.27%,-20.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,WAVES Waves,WAVES,"$369,646,788",$3.70,"100,000,000 *","$12,279,911",0.02%,-9.91%,7.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,STRAT Stratis,STRAT,"$283,612,819",$2.88,"98,619,566 *","$7,494,208",2.20%,-12.09%,-4.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,PPT Populous,PPT,"$272,222,685",$6.60,"41,252,246 *","$668,876",-2.39%,4.59%,78.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,ARK Ark,ARK,"$251,105,540",$2.56,"97,981,284 *","$4,588,845",2.47%,-10.72%,8.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,BTS BitShares,BTS,"$205,843,364",$0.079113,"2,601,880,000 *","$5,209,649",4.68%,-2.80%,34.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,STEEM Steem,STEEM,"$204,028,891",$0.828760,"246,185,782 *","$1,826,967",3.42%,-10.10%,-5.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,ARDR Ardor,ARDR,"$192,001,768",$0.192194,"998,999,495 *","$1,249,887",1.62%,-12.16%,-3.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,REP Augur,REP,"$191,967,842",$17.45,"11,000,000 *","$1,919,202",2.59%,-3.35%,5.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,KMD Komodo,KMD,"$190,003,382",$1.88,100945510,"$3,362,023",1.65%,-10.20%,-26.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,BCN Bytecoin,BCN,"$189,838,710",$0.001036,183253534612,"$2,558,019",3.30%,-13.20%,-17.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,DCR Decred,DCR,"$180,887,396",$29.42,6147656,"$1,481,685",1.54%,-2.55%,3.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,MAID MaidSafeCoin,MAID,"$177,330,732",$0.391846,"452,552,412 *","$1,866,343",2.42%,-3.07%,20.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,PIVX PIVX,PIVX,"$163,243,102",$2.98,"54,706,842 *","$539,335",2.53%,-10.33%,-5.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,GAS Gas,GAS,"$162,947,164",$18.95,"8,597,035 *","$938,558",3.02%,-6.11%,13.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,PAY TenX,PAY,"$161,640,534",$1.54,"104,661,310 *","$2,781,568",1.33%,-8.68%,-3.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,SALT SALT,SALT,"$160,037,707",$3.42,"46,751,837 *","$5,216,984",2.31%,-11.72%,34.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,GNT Golem,GNT,"$157,794,038",$0.189421,"833,032,000 *","$3,992,566",-2.39%,-4.27%,0.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,MONA MonaCoin,MONA,"$155,748,457",$2.82,55284600,"$9,822,058",3.63%,8.43%,10.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,VTC Vertcoin,VTC,"$154,459,859",$3.75,41162900,"$12,602,669",2.30%,-11.73%,1.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,BNB Binance Coin,BNB,"$150,470,660",$1.52,"99,014,000 *","$15,298,714",1.84%,-8.78%,-0.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,FCT Factom,FCT,"$141,472,451",$16.18,"8,745,102 *","$6,862,910",1.97%,-18.94%,14.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,KNC Kyber Network,KNC,"$138,207,570",$1.03,"134,132,697 *","$4,044,359",0.10%,-10.18%,3.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,VERI Veritaseum,VERI,"$133,583,313",$65.93,"2,026,045 *","$302,348",3.69%,-8.38%,12.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,BTCD BitcoinDark,BTCD,"$130,499,922",$101.25,1288862,"$159,577",1.65%,-9.12%,-6.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,BAT Basic Attenti...,BAT,"$124,913,558",$0.124914,"1,000,000,000 *","$1,549,934",-1.64%,-8.27%,-10.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
