,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,340,774,105",$477.89,13268225,"$13,105,529",0.15%,-0.21%,-0.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$173,142,266",$5.40,32034746,"$2,082,362",-0.09%,-0.74%,5.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$148,899,450",$0.005136,"28,989,252,282 *","$983,382",0.52%,8.88%,9.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BTS BitShares,BTS,"$73,441,363",$0.036723,"1,999,883,512 *","$886,013",1.43%,-2.02%,12.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NXT Nxt,NXT,"$37,691,607",$0.037692,"999,997,096 *","$189,331",-0.34%,-8.54%,2.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$31,808,832",$0.000345,92160038777,"$6,677,126",7.58%,31.77%,86.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$17,339,586",$0.798270,21721443,"$130,785",0.49%,1.60%,10.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DASH Dash,DASH,"$13,024,354",$2.80,4651081,"$93,526",0.88%,-2.59%,-3.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NMC Namecoin,NMC,"$10,344,627",$1.05,9805450,"$36,147",-0.38%,1.38%,2.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$8,883,736",$0.019630,"452,552,412 *","$1,485",1.54%,1.74%,2.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,BTCD BitcoinDark,BTCD,"$7,321,806",$6.19,1183743,"$38,542",1.19%,-6.07%,-0.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XCP Counterparty,XCP,"$6,448,916",$2.44,"2,647,958 *","$13,942",0.16%,5.12%,0.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$6,242,055",$1.82,3430097,"$123,269",0.54%,-1.12%,-2.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,PTS BitShares PTS,PTS,"$5,626,500",$3.28,"1,715,740 *","$47,749",-0.56%,0.85%,1.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,XC XCurrency,XC,"$4,205,521",$0.759389,"5,538,034 *","$13,667",0.86%,1.74%,21.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BLK BlackCoin,BLK,"$4,050,493",$0.054245,"74,670,990 *","$154,038",1.87%,-13.03%,28.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,XLM Stellar,XLM,"$3,475,762",$0.002943,"1,181,135,100 *","$113,315",2.01%,-4.26%,43.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,BCN Bytecoin,BCN,"$2,775,220",$0.000017,161888027274,"$3,803",-0.26%,0.02%,-2.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,QRK Quark,QRK,"$2,638,641",$0.010631,248209196,"$27,143",2.13%,-11.78%,61.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,OMNI Omni,OMNI,"$2,564,953",$4.55,"563,162 *","$1,101",-0.08%,-15.57%,20.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,VIA Viacoin,VIA,"$1,846,192",$0.166965,11057350,"$51,874",0.08%,-1.01%,-15.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,ZET Zetacoin,ZET,"$1,799,837",$0.011186,160901716,"$3,583",-0.58%,2.88%,4.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,VRC VeriCoin,VRC,"$1,722,446",$0.064153,26849232,"$23,964",0.95%,-2.11%,-12.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,RDD ReddCoin,RDD,"$1,698,448",$0.000062,"27,354,987,508 *","$45,561",1.18%,0.36%,-10.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,XPM Primecoin,XPM,"$1,683,543",$0.241746,6964105,"$69,355",-5.12%,13.36%,14.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,MONA MonaCoin,MONA,"$1,412,976",$0.117300,12045850,"$9,065",-4.55%,-5.31%,-32.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,JLH jl777hodl,JLH,"$1,207,004",$0.120700,"10,000,000 *","$1,191",-0.27%,-3.85%,31.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,NXTTY Nxttycoin,NXTTY,"$1,186,810",$0.005934,"200,000,000 *","$23,525",1.68%,-18.45%,80.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,YBC YbCoin,YBC,"$1,178,434",$0.591510,"1,992,247 *","$22,044",-0.25%,9.40%,17.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,FTC Feathercoin,FTC,"$1,047,498",$0.019091,54867730,"$8,207",-14.48%,-5.43%,-13.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,CNMT Coinomat,CNMT,"$1,041,149",$0.347050,"3,000,000 *","$3,350",0.09%,2.20%,82.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,QORA Qora,QORA,"$955,784",$0.000096,"10,000,000,000 *",$769,10.27%,8.03%,4.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,WDC WorldCoin,WDC,"$916,783",$0.014271,64241382,"$20,139",2.10%,3.22%,76.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,MAX Maxcoin,MAX,"$915,596",$0.025476,35939035,"$4,616",-0.08%,-2.87%,3.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,XST Stealth,XST,"$906,559",$0.043197,20986464,"$164,616",1.87%,2.76%,-15.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,XDN DigitalNote,XDN,"$864,222",$0.000140,6166006204,"$11,825",0.39%,-4.06%,-17.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,MEC Megacoin,MEC,"$857,160",$0.033973,25230425,"$13,398",2.55%,-10.34%,28.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,SJCX Storjcoin X,SJCX,"$809,182",$0.020502,"39,469,276 *","$2,628",1.42%,12.80%,45.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,IFC Infinitecoin,IFC,"$799,869",$0.000009,90592876509,"$8,619",-0.89%,-5.44%,7.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,VTC Vertcoin,VTC,"$792,441",$0.100928,7851550,"$6,860",1.34%,1.40%,-8.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,NEM NEMstake,NEM,"$774,064",$998.79,775 *,"$4,395",-0.30%,-15.70%,9.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,GML GameLeagueCoin,GML,"$734,030",$0.001468,"500,000,000 *","$8,832",0.55%,1.39%,21.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,XCR Crypti,XCR,"$697,789",$0.006978,"100,000,000 *","$3,016",0.35%,-0.77%,-8.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,ANC Anoncoin,ANC,"$697,523",$0.560516,1244429,"$25,596",0.97%,26.20%,70.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,FIMK FIMKrypto,FIMK,"$665,108",$0.001760,"377,885,798 *","$85,210",0.16%,-0.21%,2.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,NVC Novacoin,NVC,"$655,680",$0.797144,822537,"$3,535",0.15%,2.61%,6.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,BILS BilShares,BILS,"$651,805",$0.000652,"1,000,000,000 *","$145,587",0.00%,-8.92%,8.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,CLOAK CloakCoin,CLOAK,"$616,848",$0.136210,"4,528,663 *","$13,059",2.02%,-4.64%,-33.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
48,49,CANN CannabisCoin,CANN,"$600,704",$0.007071,84955500,"$4,656",-0.31%,-11.44%,-2.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
49,50,POT PotCoin,POT,"$548,260",$0.003752,146113219,"$5,682",0.29%,-4.84%,-0.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
50,51,SDC ShadowCash,SDC,"$546,794",$0.084949,"6,436,710 *","$3,738",-6.35%,-10.01%,4.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
51,52,NLG Gulden,NLG,"$510,441",$0.004365,116928000,"$5,039",0.16%,-3.60%,-13.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
52,53,BBR Boolberry,BBR,"$505,895",$0.351102,1440879,"$24,457",0.67%,-10.38%,-33.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
53,54,PND Pandacoin,PND,"$488,157",$0.000015,32192572551,"$1,890",2.15%,-9.56%,34.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
54,55,SYNC Sync,SYNC,"$485,416",$421.71,"1,151 *","$1,454",0.16%,4.51%,5.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
55,56,LTCD LitecoinDark,LTCD,"$455,702",$0.009800,46502400,"$84,063",-0.37%,-27.09%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
