,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$5,770,476,778",$382.30,15094150,"$45,319,584",-1.20%,-1.18%,-14.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$176,601,304",$0.005266,"33,537,439,933 *","$473,175",-0.27%,2.92%,-11.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$133,438,086",$3.03,44094382,"$1,905,660",-0.78%,-1.68%,-14.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETH Ethereum,ETH,"$101,329,062",$1.33,76332670,"$1,171,146",2.05%,8.31%,30.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$30,466,572",$4.95,6150529,"$560,892",5.33%,24.39%,54.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$15,626,952",$0.000152,102705607764,"$64,728",0.31%,-1.78%,-10.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$9,427,550",$0.411299,22921429,"$33,444",-0.71%,2.06%,-0.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,FCT Factom,FCT,"$8,472,206",$0.967830,"8,753,819 *","$240,138",0.51%,7.81%,35.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XLM Stellar,XLM,"$8,293,148",$0.001714,"4,837,356,606 *","$25,329",-0.90%,-0.94%,-2.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,EMC Emercoin,EMC,"$7,754,920",$0.209972,36933113,"$18,179",-1.78%,-16.65%,36.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,BTS BitShares,BTS,"$7,708,844",$0.003037,"2,538,465,674 *","$93,171",-0.13%,-0.86%,0.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NXT Nxt,NXT,"$6,990,853",$0.006991,"999,997,096 *","$19,670",-0.57%,-2.11%,8.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,MAID MaidSafeCoin,MAID,"$6,744,059",$0.014902,"452,552,412 *","$3,952",-3.54%,-2.07%,-13.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,BCN Bytecoin,BCN,"$6,020,016",$0.000034,178549893755,"$4,012",-1.59%,-3.31%,1.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,YBC YbCoin,YBC,"$5,900,571",$1.96,"3,006,578 *","$1,103,769",0.43%,12.64%,150.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,NMC Namecoin,NMC,"$5,261,458",$0.392714,13397700,"$9,340",-1.27%,-2.04%,-7.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,XMR Monero,XMR,"$4,837,867",$0.450774,10732359,"$61,136",0.50%,-8.42%,-7.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,GRC GridCoin,GRC,"$2,858,740",$0.007683,372109484,$759,-0.08%,10.02%,-8.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
