,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$7,683,526,402",$586.67,13096925,"$9,917,993",-0.12%,-0.46%,-0.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$232,220,284",$7.54,30808104,"$777,123",-0.21%,-1.15%,-2.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,NXT Nxt,NXT,"$47,615,312",$0.047615,"999,997,096 *","$49,381",0.84%,3.14%,6.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XRP XRP,XRP,"$43,035,978",$0.005215,"8,252,600,677 *","$70,579",-0.09%,-1.22%,-13.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$26,266,329",$5.80,4529346,"$280,722",0.39%,1.38%,-0.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,PPC Peercoin,PPC,"$24,256,435",$1.12,21606782,"$27,036",0.06%,-2.77%,-3.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BTS BitShares,BTS,"$19,069,051",$0.009536,"1,999,775,140 *","$63,112",1.46%,-4.43%,17.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DOGE Dogecoin,DOGE,"$18,035,619",$0.000203,88920716277,"$164,862",-1.77%,-2.85%,-6.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NMC Namecoin,NMC,"$14,450,328",$1.52,9500600,"$66,061",-0.28%,-2.35%,-4.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$11,190,011",$0.024726,"452,552,412 *","$10,334",-0.12%,7.65%,-11.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PTS BitShares PTS,PTS,"$7,257,728",$4.38,"1,655,852 *","$16,439",-1.64%,-4.32%,14.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XCP Counterparty,XCP,"$6,420,056",$2.42,"2,648,842 *","$2,074",0.21%,0.00%,12.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,BLK BlackCoin,BLK,"$6,270,239",$0.084003,"74,642,767 *","$39,071",-0.36%,-1.04%,-16.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$6,005,358",$2.36,2543497,"$144,327",-0.19%,-5.60%,-6.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,CLOAK CloakCoin,CLOAK,"$5,880,246",$1.30,"4,520,419 *","$201,836",-2.24%,-0.01%,54.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,XC XCurrency,XC,"$5,613,325",$1.02,"5,521,916 *","$64,324",1.72%,-5.63%,31.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,MONA MonaCoin,MONA,"$4,866,354",$0.465077,10463550,"$44,174",4.56%,28.37%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,BCN Bytecoin,BCN,"$3,734,020",$0.000023,159129388950,"$3,149",-0.12%,2.28%,-3.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,RDD ReddCoin,RDD,"$3,341,118",$0.000124,"26,978,700,008 *","$379,693",-7.44%,-23.88%,-37.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
