,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$258,616,070,175",$15455.44,16733012,"$13,433,251,840",1.43%,3.80%,34.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$42,520,468,651",$441.72,96260942,"$1,404,177,152",0.38%,-5.87%,-5.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,BCH Bitcoin Cash,BCH,"$22,291,644,760",$1323.07,16848425,"$885,886,208",1.99%,-4.78%,-16.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,MIOTA IOTA,MIOTA,"$11,479,620,758",$4.13,"2,779,530,283 *","$601,040,192",1.35%,-9.27%,106.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XRP XRP,XRP,"$9,194,070,525",$0.237333,"38,739,144,847 *","$198,174,208",0.48%,-2.63%,-6.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,LTC Litecoin,LTC,"$8,063,855,847",$148.66,54243508,"$1,087,340,416",1.18%,-2.68%,45.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$5,334,096,640",$688.67,7745554,"$190,183,440",0.43%,-4.06%,-10.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,BTG Bitcoin Gold,BTG,"$3,821,997,423",$228.87,16699186,"$140,891,200",3.79%,-4.37%,-30.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XMR Monero,XMR,"$3,790,207,944",$245.33,15449232,"$142,119,616",1.54%,-6.10%,21.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XEM NEM,XEM,"$3,545,692,831",$0.393966,"8,999,999,999 *","$77,311,824",0.38%,-8.96%,40.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,ADA Cardano,ADA,"$2,859,272,488",$0.110281,25927070538,"$46,376,568",2.26%,-6.78%,-15.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,ETC Ethereum Classic,ETC,"$2,604,940,746",$26.51,98271825,"$463,748,032",0.84%,-6.31%,-13.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
