,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,272,632,781",$235.98,13868425,"$19,527,024",0.08%,-4.38%,1.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$418,947,064",$0.013130,"31,908,551,587 *","$587,911",0.05%,-1.62%,-4.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$65,919,013",$1.80,36699054,"$1,413,405",0.02%,-3.04%,-1.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BTS BitShares,BTS,"$21,520,792",$0.008609,"2,499,765,153 *","$81,229",-0.78%,1.04%,5.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$13,868,639",$0.000141,98232650596,"$41,789",0.79%,-3.39%,-0.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DASH Dash,DASH,"$12,999,947",$2.53,5147108,"$75,804",0.55%,-9.40%,-7.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
6,7,MAID MaidSafeCoin,MAID,"$11,118,137",$0.024568,"452,552,412 *","$17,749",3.51%,-19.45%,-21.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NXT Nxt,NXT,"$10,758,534",$0.010759,"999,997,096 *","$16,355",0.86%,-4.72%,-2.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XLM Stellar,XLM,"$10,192,421",$0.002822,"3,611,944,775 *","$14,026",1.15%,-13.30%,-14.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XPY PayCoin,XPY,"$9,831,706",$0.730460,13459600,"$28,674",1.03%,1.00%,-22.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$8,120,229",$0.367370,22103656,"$35,464",0.71%,-6.16%,-2.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NMC Namecoin,NMC,"$5,072,968",$0.462320,10972850,"$43,133",0.93%,-8.02%,-4.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
12,13,BANX Banx,BANX,"$4,754,322",$1.32,"3,600,882 *","$4,599",-0.04%,0.03%,-3.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XCP Counterparty,XCP,"$3,311,522",$1.25,"2,646,359 *","$3,436",1.22%,4.95%,-7.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets  View Historical Data
14,15,NSR NuShares,NSR,"$2,813,107",$0.003965,"709,423,991 *",$958,0.10%,-0.43%,-9.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,YBC YbCoin,YBC,"$2,668,308",$0.889436,"3,000,000 *","$23,292",-1.65%,-5.60%,-2.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,USNBT NuBits,USNBT,"$2,236,682",$0.995792,"2,246,134 *","$26,203",0.19%,-1.13%,2.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,UNITY SuperNET,UNITY,"$2,024,902",$2.48,"816,061 *","$2,083",3.97%,-5.44%,0.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,XMR Monero,XMR,"$1,999,131",$0.313139,6384171,"$28,371",8.17%,2.27%,24.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,FC2 FuelCoin,FC2,"$1,464,763",$0.014618,100206032,"$1,136",0.19%,-5.25%,1.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,GEMZ GetGems,GEMZ,"$1,351,865",$0.015339,"88,135,367 *",$652,-6.40%,-5.40%,-3.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,BLK BlackCoin,BLK,"$1,225,728",$0.016391,"74,781,409 *","$6,034",-0.39%,-7.95%,-3.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
