,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$5,587,251,013",$368.77,15151175,"$37,894,272",-2.18%,-2.51%,-8.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$217,061,554",$0.006399,"33,920,177,761 *","$977,856",-0.46%,-3.45%,23.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,ETH Ethereum,ETH,"$176,834,647",$2.31,76683155,"$5,847,504",-2.03%,-5.77%,8.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$135,182,627",$3.05,44290823,"$1,450,600",-1.23%,-1.17%,-3.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$28,502,900",$0.000277,102886627536,"$1,750,225",-0.77%,7.07%,40.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DASH Dash,DASH,"$25,420,328",$4.11,6183641,"$147,359",-2.01%,-3.46%,-2.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$9,746,278",$0.424553,22956551,"$33,961",-0.95%,0.17%,3.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,MAID MaidSafeCoin,MAID,"$9,064,662",$0.020030,"452,552,412 *","$58,491",-1.78%,-2.54%,5.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,EMC Emercoin,EMC,"$8,862,581",$0.239914,36940613,"$19,274",-1.92%,-4.52%,84.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XLM Stellar,XLM,"$8,591,481",$0.001776,"4,837,356,606 *","$26,362",-0.38%,2.22%,2.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,BTS BitShares,BTS,"$8,507,407",$0.003349,"2,539,963,349 *","$119,493",0.41%,0.49%,8.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NXT Nxt,NXT,"$8,190,742",$0.008191,"999,997,096 *","$25,140",-0.76%,-0.09%,11.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,FCT Factom,FCT,"$7,599,536",$0.868149,"8,753,728 *","$282,478",-0.45%,-11.07%,-14.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,BCN Bytecoin,BCN,"$6,311,417",$0.000035,178771626985,"$2,346",-6.47%,-6.98%,3.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,NMC Namecoin,NMC,"$5,365,116",$0.397067,13511850,"$18,624",-2.15%,-1.13%,-1.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
