,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,129,632,210",$226.97,13788650,"$29,128,458",-0.02%,3.72%,-13.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$437,986,235",$0.014139,"30,978,075,200 *","$852,106",-0.15%,-1.28%,-15.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$65,106,975",$1.80,36099954,"$2,661,611",-1.16%,-4.15%,-20.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BTS BitShares,BTS,"$26,143,405",$0.010466,"2,497,973,773 *","$122,707",0.94%,2.27%,-12.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XPY PayCoin,XPY,"$19,897,206",$1.58,12617459,"$84,446",-13.90%,-11.90%,-38.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XLM Stellar,XLM,"$14,874,645",$0.004142,"3,591,033,250 *","$70,975",-0.55%,-6.59%,-14.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$14,084,123",$0.000144,97889649072,"$199,772",-0.56%,3.32%,-14.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,MAID MaidSafeCoin,MAID,"$14,029,362",$0.031001,"452,552,412 *","$5,225",-0.66%,2.23%,-10.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NXT  Nxt,NXT,"$11,894,225",$0.011894,"999,997,096 *","$27,247",-0.19%,4.27%,-20.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,DASH Dash,DASH,"$9,588,423",$1.88,5090573,"$296,157",-0.44%,16.91%,1.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$7,434,526",$0.337139,22051809,"$68,119",-0.82%,-2.36%,-28.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NMC Namecoin,NMC,"$5,252,078",$0.485669,10814100,"$11,183",1.15%,3.00%,-18.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XCP Counterparty,XCP,"$5,210,857",$1.97,"2,646,359 *","$3,086",-1.34%,0.77%,-15.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,NSR NuShares,NSR,"$5,005,294",$0.008229,"608,225,047 *","$9,865",0.40%,1.34%,5.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,BANX Banx,BANX,"$4,413,417",$1.23,"3,600,882 *",$769,-0.08%,3.72%,-13.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,YBC YbCoin,YBC,"$2,885,874",$0.961958,"3,000,000 *","$89,681",0.15%,-2.18%,-18.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
