,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$4,222,885,227",$292.69,14428050,"$16,032,256",0.01%,1.42%,6.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$258,947,111",$0.008115,"31,908,551,587  *","$233,266",0.20%,2.91%,0.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$191,810,753",$4.66,41140660,"$7,946,987",0.39%,0.60%,22.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,DASH Dash,DASH,"$21,209,965",$3.78,5614199,"$100,372",0.58%,1.14%,3.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$18,777,312",$0.000187,100334823875,"$75,824",0.41%,-0.54%,11.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$15,290,259",$0.033787,"452,552,412 *","$5,095",-1.29%,-0.34%,22.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XLM Stellar,XLM,"$14,587,096",$0.003016,"4,837,356,606  *","$3,878",0.08%,2.94%,4.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,BTS BitShares,BTS,"$13,809,636",$0.005498,"2,511,953,117 *","$30,678",-0.36%,-2.01%,7.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BANX Banx,BANX,"$13,645,061",$1.96,"6,949,260  *","$9,004",-0.02%,1.42%,6.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,NXT Nxt,NXT,"$12,882,220",$0.012882,"999,997,096 *","$38,124",0.29%,0.82%,1.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$12,309,455",$0.546807,22511509,"$91,073",0.08%,0.12%,6.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BCN Bytecoin,BCN,"$10,334,669",$0.000059,174930644991,"$32,242",-5.32%,15.33%,19.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
