,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,643,311,966",$265.66,13714175,"$18,200,762",-0.53%,-3.53%,-1.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$581,307,005",$0.018765,"30,978,075,200 *","$558,120",-0.26%,-2.57%,-1.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$61,230,440",$1.72,35504904,"$2,581,505",0.20%,3.84%,-14.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XPY PayCoin,XPY,"$36,494,322",$2.96,12337856,"$88,191",0.30%,-11.46%,-33.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$33,407,240",$0.013374,"2,497,973,773 *","$161,039",-0.14%,-2.36%,-3.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$20,525,606",$0.045355,"452,552,412 *","$10,965",0.88%,-2.43%,8.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XLM Stellar,XLM,"$18,043,852",$0.005062,"3,564,564,550 *","$40,552",0.61%,-1.97%,13.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DOGE Dogecoin,DOGE,"$15,637,449",$0.000160,97439759387,"$168,072",-0.20%,-1.14%,0.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NXT Nxt,NXT,"$15,541,676",$0.015542,"999,997,096 *","$37,005",-0.49%,-4.64%,-4.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,PPC Peercoin,PPC,"$8,714,698",$0.396062,22003361,"$65,675",-1.36%,-4.15%,-17.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XCP Counterparty,XCP,"$8,253,577",$3.12,"2,646,494 *","$11,881",1.38%,3.46%,-12.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,DASH Dash,DASH,"$8,234,999",$1.64,5030049,"$43,774",-0.41%,-1.79%,-0.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NMC Namecoin,NMC,"$5,619,927",$0.526607,10671950,"$20,369",0.06%,-6.83%,-9.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,NSR NuShares,NSR,"$5,459,826",$0.008995,"607,002,388 *","$14,962",0.24%,2.84%,45.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,FC2 FuelCoin,FC2,"$3,885,873",$0.038786,100186248,"$2,252",0.20%,-6.27%,-5.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,UNITY SuperNET,UNITY,"$3,577,269",$4.38,"816,061 *","$15,529",0.92%,-4.20%,0.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
