,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$2,073,319,147",$174.61,11874000,Low Vol,0.39%,1.54%,25.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$52,377,130",$0.006700,"7,817,889,792 *",Low Vol,0.41%,-7.18%,-20.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$42,968,335",$1.93,22269842,Low Vol,0.21%,2.41%,-9.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$6,650,532",$0.323029,20588066,Low Vol,0.94%,5.67%,-20.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NMC Namecoin,NMC,"$3,329,029",$0.471447,7061300,Low Vol,0.02%,1.69%,-22.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NVC Novacoin,NVC,"$2,068,555",$4.54,455818,Low Vol,0.31%,-0.96%,6.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XPM Primecoin,XPM,"$1,914,906",$0.724981,2641319,Low Vol,-1.67%,2.05%,-21.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,FTC Feathercoin,FTC,"$1,428,631",$0.071590,19955700,Low Vol,-0.02%,0.36%,-28.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,WDC WorldCoin,WDC,"$492,549",$0.018507,26614302,Low Vol,-3.89%,?,-3.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,TRC Terracoin,TRC,"$464,703",$0.115243,4032390,Low Vol,-2.56%,7.21%,-29.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,CBX Bullion,CBX,"$356,814",$0.414367,861106,Low Vol,1.01%,3.25%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,DVC Devcoin,DVC,"$270,047",$0.000049,5523469824,Low Vol,0.39%,-4.95%,-0.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
