,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$14,834,382,393",$919.50,16133162,"$60,851,656",-0.06%,-0.27%,-0.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$926,552,552",$10.48,88377400,"$4,689,949",-0.04%,-0.60%,-2.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$235,949,678",$0.006402,"36,856,524,148 *","$325,176",-0.39%,0.81%,-4.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$190,910,487",$3.85,49560056,"$2,804,419",-0.03%,-0.01%,0.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XMR Monero,XMR,"$175,245,126",$12.66,13847279,"$3,027,921",0.13%,-2.52%,4.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$114,709,675",$1.30,88339887,"$308,654",-0.12%,-0.59%,-5.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$109,461,592",$15.51,7059399,"$1,363,915",-0.15%,1.45%,2.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,MAID MaidSafeCoin,MAID,"$60,747,730",$0.134234,"452,552,412 *","$1,214,313",-1.17%,7.34%,11.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,REP Augur,REP,"$47,787,172",$4.34,"11,000,000 *","$113,178",1.41%,2.03%,-6.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XEM NEM,XEM,"$46,473,366",$0.005164,"8,999,999,999 *","$286,060",1.85%,6.80%,39.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
