,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,750,434,827",$447.99,15068250,"$35,995,892",0.41%,0.12%,4.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$199,750,841",$0.005956,"33,537,439,933 *","$195,011",0.08%,-0.51%,-0.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$155,590,616",$3.54,43992895,"$2,462,005",0.18%,-0.45%,1.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETH Ethereum,ETH,"$76,097,622",$0.999231,76156210,"$390,888",0.32%,1.34%,3.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$20,209,348",$3.29,6133882,"$167,678",1.60%,3.14%,1.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$17,113,888",$0.000167,102608443130,"$326,345",-0.37%,-6.81%,14.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$9,525,077",$0.415859,22904563,"$16,695",0.35%,-0.47%,-1.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XLM Stellar,XLM,"$8,539,672",$0.001765,"4,837,356,606 *","$51,522",0.21%,1.57%,1.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$7,693,158",$0.016999,"452,552,412 *","$6,587",-0.62%,-0.90%,14.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BTS BitShares,BTS,"$7,685,859",$0.003029,"2,537,729,279 *","$64,814",1.35%,-2.79%,-10.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,NXT Nxt,NXT,"$6,400,114",$0.006400,"999,997,096 *","$19,541",-0.50%,-5.46%,-7.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,FCT Factom,FCT,"$6,280,053",$0.717403,"8,753,873 *","$183,865",0.02%,-6.14%,14.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,EMC Emercoin,EMC,"$6,007,341",$0.162965,36862829,"$15,718",4.81%,8.59%,122.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,BCN Bytecoin,BCN,"$5,983,192",$0.000034,178436797915,"$4,199",1.11%,0.07%,7.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,NMC Namecoin,NMC,"$5,675,440",$0.425283,13345100,"$13,471",0.00%,0.94%,-3.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,XMR Monero,XMR,"$5,207,950",$0.488578,10659412,"$31,087",0.07%,-0.64%,-3.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,GRC GridCoin,GRC,"$3,161,468",$0.008501,371880181,"$2,584",0.65%,-0.91%,-1.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,NSR NuShares,NSR,"$2,988,201",$0.003604,"829,128,215 *",$918,0.72%,-5.86%,-4.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,RBY Rubycoin,RBY,"$2,636,550",$0.116717,"22,589,294 *",$815,0.36%,-3.09%,-7.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,YBC YbCoin,YBC,"$2,348,433",$0.781246,"3,006,009 *","$94,421",0.13%,-3.49%,23.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,XEM NEM,XEM,"$2,304,410",$0.000256,"8,999,999,999 *","$3,027",0.45%,0.22%,48.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,MONA MonaCoin,MONA,"$1,916,987",$0.070134,27333350,"$5,917",0.71%,3.30%,15.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,BLK BlackCoin,BLK,"$1,852,521",$0.024635,"75,197,308 *","$20,218",0.01%,-2.78%,-9.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,START Startcoin,START,"$1,686,832",$0.046577,36215750,"$7,329",-0.99%,-1.42%,7.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,AMP HyperSpace,AMP,"$1,642,529",$0.008888,"184,800,000 *",$908,0.41%,37.23%,-15.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,GCR Global Curren...,GCR,"$1,527,070",$0.015227,"100,286,203 *","$5,755",-0.78%,1.77%,8.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,CLAM Clams,CLAM,"$1,526,971",$0.994495,"1,535,423 *","$8,211",1.54%,-0.74%,-29.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,USDT Tether,USDT,"$1,451,600",$1.00,"1,451,600 *","$66,196",0.00%,0.00%,0.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,XCP Counterparty,XCP,"$1,433,628",$0.545349,"2,628,826 *",$741,-3.18%,-2.00%,-2.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,BTCD BitcoinDark,BTCD,"$1,410,785",$1.13,1246294,$528,0.06%,-2.91%,5.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,DGB DigiByte,DGB,"$1,226,716",$0.000215,5708318004,"$28,381",-1.67%,13.74%,64.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,VASH VPNCoin,VASH,"$1,165,273",$0.002911,"400,339,746 *","$104,292",-1.82%,-7.50%,91.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,NVC Novacoin,NVC,"$1,141,590",$0.901943,1265701,"$22,910",0.47%,-1.71%,-1.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,XSD SounDAC,XSD,"$1,101,040",$0.000813,"1,354,747,902 *","$1,146",0.94%,-9.25%,-12.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,VRC VeriCoin,VRC,"$854,095",$0.031165,27405989,"$2,530",3.99%,-5.85%,7.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,XPM Primecoin,XPM,"$842,490",$0.065016,12958141,"$7,834",-0.14%,-0.13%,-6.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,CSC CasinoCoin,CSC,"$808,540",$0.023257,"34,766,023 *",$790,0.36%,6.63%,-17.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,USNBT NuBits,USNBT,"$755,653",$0.998110,"757,084 *","$16,770",-0.05%,0.38%,-0.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,SDC ShadowCash,SDC,"$709,828",$0.109095,"6,506,499 *","$2,172",0.35%,5.32%,-4.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,SJCX Storjcoin X,SJCX,"$700,809",$0.015722,"44,575,870  *",$881,0.36%,-4.60%,-1.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
