,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,468,997,837",$491.80,13153850,"$24,300,868",0.75%,-5.23%,-16.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$135,275,075",$4.33,31226701,"$3,669,991",0.03%,-13.18%,-37.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$42,720,210",$0.005177,"8,252,600,677 *","$118,160",0.31%,-4.32%,3.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,NXT Nxt,NXT,"$32,686,578",$0.032687,"999,997,096 *","$33,283",-1.48%,16.62%,-9.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$21,008,402",$0.010505,"1,999,775,140 *","$197,538",2.70%,-2.32%,16.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,PPC Peercoin,PPC,"$15,946,762",$0.736664,21647260,"$38,002",1.03%,-12.55%,-25.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$11,304,323",$0.000126,89984278777,"$157,417",0.47%,-6.07%,-22.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DASH Dash,DASH,"$10,795,686",$2.36,4568039,"$370,021",-7.00%,-22.73%,-57.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NMC Namecoin,NMC,"$9,477,525",$0.985671,9615300,"$67,111",0.23%,-8.88%,-30.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$9,128,398",$0.020171,"452,552,412 *","$2,350",0.81%,-2.88%,-23.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PTS BitShares PTS,PTS,"$7,166,709",$4.31,"1,662,965 *","$24,683",0.48%,-2.65%,0.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XCP Counterparty,XCP,"$4,204,684",$1.59,"2,648,533 *","$5,931",0.95%,-2.86%,-28.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$4,042,615",$1.46,2773686,"$72,243",1.28%,-8.53%,-27.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XC XCurrency,XC,"$4,019,657",$0.727156,"5,527,913 *","$34,038",0.69%,-0.51%,-19.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,BLK BlackCoin,BLK,"$3,623,323",$0.048536,"74,651,986 *","$27,955",0.99%,-1.72%,-23.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,MONA MonaCoin,MONA,"$2,695,367",$0.244634,11017950,"$16,854",1.91%,12.09%,-8.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,BCN Bytecoin,BCN,"$2,687,201",$0.000017,160099016797,"$3,676",1.07%,-32.93%,27.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,XLM Stellar,XLM,"$2,421,908",$0.002337,"1,036,450,450 *","$61,889",1.15%,-6.74%,-54.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,BTCD BitcoinDark,BTCD,"$2,381,198",$2.02,1180537,"$27,159",0.89%,4.18%,-4.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,RDD ReddCoin,RDD,"$2,089,329",$0.000077,"26,991,375,008 *","$29,702",7.31%,11.60%,-8.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,OMNI Omni,OMNI,"$1,912,610",$3.40,"563,162 *","$2,031",0.75%,-7.36%,-49.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,VIA Viacoin,VIA,"$1,824,940",$0.172385,10586425,"$31,199",2.33%,1.92%,-39.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,QRK Quark,QRK,"$1,607,737",$0.006480,248124624,"$1,274",-0.31%,-5.95%,-23.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,VRC VeriCoin,VRC,"$1,508,406",$0.056241,26820155,"$19,264",-0.44%,-0.46%,-15.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,FTC Feathercoin,FTC,"$1,269,033",$0.024635,51513890,"$8,424",1.01%,-6.14%,-24.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,XPM Primecoin,XPM,"$1,265,166",$0.185376,6824860,"$5,142",4.52%,-5.44%,-29.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,IFC Infinitecoin,IFC,"$1,079,127",$0.000012,90590058365,"$2,421",-0.27%,-3.01%,-39.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,ZET Zetacoin,ZET,"$998,179",$0.006208,160799204,"$3,185",-0.85%,-6.94%,-49.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,MEC Megacoin,MEC,"$872,879",$0.035156,24828625,"$2,794",-0.08%,-5.39%,-25.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,YBC YbCoin,YBC,"$851,283",$0.456247,"1,865,838 *","$6,758",-2.89%,-4.26%,-16.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,CLOAK CloakCoin,CLOAK,"$834,473",$0.184457,"4,523,947 *","$40,917",0.97%,-16.54%,-75.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,XCR Crypti,XCR,"$789,331",$0.007893,"100,000,000 *","$28,440",0.84%,-2.26%,-29.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,VTC Vertcoin,VTC,"$720,030",$0.104204,6909800,"$14,815",0.63%,-24.46%,-29.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,JLH jl777hodl,JLH,"$686,368",$0.068637,"10,000,000 *","$1,387",-1.85%,43.87%,-23.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,NVC Novacoin,NVC,"$676,279",$0.855713,790310,"$7,626",0.02%,-9.48%,-21.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,QORA Qora,QORA,"$670,483",$0.000067,"10,000,000,000 *","$1,685",13.96%,-20.19%,-42.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,IXC Ixcoin,IXC,"$626,988",$0.030484,"20,567,666 *",$950,2.15%,-7.21%,-16.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,POT PotCoin,POT,"$626,698",$0.004401,142392019,"$6,139",0.66%,-7.74%,-21.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,SYNC Sync,SYNC,"$611,123",$541.07,"1,129 *","$5,317",2.30%,-5.22%,-13.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,NEM NEMstake,NEM,"$531,976",$686.42,775 *,"$5,835",-1.85%,1.97%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,WDC WorldCoin,WDC,"$504,126",$0.008076,62419813,"$5,391",1.39%,-10.43%,-34.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,XDN DigitalNote,XDN,"$487,777",$0.000087,5577837516,"$15,511",-6.54%,3.27%,133.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,NAUT NautilusCoin,NAUT,"$407,738",$0.084324,"4,835,342 *","$4,408",2.79%,-4.38%,-11.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,NOTE DNotes,NOTE,"$406,373",$0.004515,90007726,$586,4.25%,-7.35%,-21.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,MAX Maxcoin,MAX,"$393,702",$0.016318,24126972,"$5,725",4.82%,5.83%,-1.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,DVC Devcoin,DVC,"$360,463",$0.000048,7508220000,$646,0.93%,-5.24%,-17.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,URO Uro,URO,"$329,946",$0.610383,540556,"$13,442",3.28%,-12.33%,-34.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,IOC I/O Coin,IOC,"$327,888",$0.020482,"16,008,719 *","$3,605",9.35%,14.80%,-9.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
48,49,ANC Anoncoin,ANC,"$318,772",$0.276412,1153249,"$1,346",0.82%,-1.33%,-32.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
49,50,SDC ShadowCash,SDC,"$281,212",$0.043715,"6,432,805 *","$9,389",-2.02%,-14.23%,-45.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
50,51,PND Pandacoin,PND,"$275,820",$0.000009,32155962389,$681,-1.17%,-10.58%,-9.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
51,52,DGB DigiByte,DGB,"$274,232",$0.000221,1243666067,"$1,761",-0.41%,-1.40%,-3.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
52,53,HYPER Hyper,HYPER,"$266,579",$0.083605,3188550,"$2,864",0.80%,-7.05%,150.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
53,54,RZR Razor,RZR,"$257,466",$0.129506,1988058,"$8,005",1.55%,-20.70%,-55.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
54,55,NXTTY Nxttycoin,NXTTY,"$248,354",$0.001242,"200,000,000 *","$1,750",-1.85%,0.44%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
55,56,JPC JackpotCoin,JPC,"$244,952",$0.000049,4977667632,"$1,640",4.67%,-9.12%,-30.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
56,57,LXC Librexcoin,LXC,"$213,625",$0.021919,9745993,"$33,221",5.46%,61.24%,89.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
57,58,CANN CannabisCoin,CANN,"$190,853",$0.002601,73366020,"$2,887",-1.17%,-15.04%,48.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
58,59,TRC Terracoin,TRC,"$180,179",$0.027242,6614136,$778,7.05%,5.28%,-11.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
59,60,PINK Pinkcoin,PINK,"$162,933",$0.000448,364085711,"$4,543",-6.40%,-10.47%,-21.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
60,61,XCLD XCloudcoin,XCLD,"$158,358",$0.137703,"1,150,000 *","$13,045",0.65%,-17.73%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
61,62,KEY KeyCoin,KEY,"$140,844",$0.154101,"913,972 *","$4,189",-6.49%,-5.40%,-69.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
62,63,SCOT Scotcoin,SCOT,"$139,749",$0.000182,"768,001,495 *","$1,807",0.68%,-14.47%,4.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
63,64,DGC Digitalcoin,DGC,"$137,649",$0.008336,16512943,$910,0.32%,-4.11%,-30.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
64,65,XXX XxXcoin,XXX,"$135,035",$0.003704,"36,454,386 *","$2,380",3.33%,-18.52%,-24.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
65,66,SFR SaffronCoin,SFR,"$134,458",$0.009966,13491592,$663,0.74%,-10.73%,-41.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
