,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$139,201,741,039",$8223.68,16926937,"$6,639,188,480",0.49%,4.23%,-14.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$52,934,152,416",$538.64,98273042,"$2,685,495,808",0.67%,-1.69%,-25.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$25,752,735,324",$0.658777,"39,091,716,516 *","$923,605,824",0.33%,4.25%,-20.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BCH Bitcoin Cash,BCH,"$15,971,703,987",$938.12,17025313,"$435,069,984",0.94%,-1.00%,-17.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,LTC Litecoin,LTC,"$8,580,212,638",$154.07,55688756,"$595,955,136",0.43%,0.95%,-18.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NEO NEO,NEO,"$4,257,595,215",$65.50,"65,000,000 *","$249,145,824",1.38%,7.39%,-28.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,XLM  Stellar,XLM,"$4,078,459,534",$0.220473,"18,498,684,731 *","$91,400,488",0.59%,8.16%,-27.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,ADA  Cardano,ADA,"$4,048,641,446",$0.156155,25927070538,"$189,689,216",-0.64%,2.70%,-30.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,EOS EOS,EOS,"$3,424,564,644",$4.65,"736,535,741 *","$333,500,704",1.78%,0.49%,-24.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MIOTA  IOTA,MIOTA,"$3,407,668,206",$1.23,"2,779,530,283 *","$111,700,416",-0.23%,8.60%,-12.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
