,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$1,281,982,625",$115.00,11147675,Low Vol,-0.03%,-0.41%,-1.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$57,513,319",$3.27,17591130,Low Vol,0.17%,-2.61%,-9.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,NMC Namecoin,NMC,"$4,674,413",$0.846400,5522700,Low Vol,0.02%,0.61%,-26.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$4,585,556",$0.242650,18897820,Low Vol,-1.20%,-4.88%,-21.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NVC Novacoin,NVC,"$984,531",$3.52,279685,Low Vol,-0.10%,-0.28%,-4.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DVC Devcoin,DVC,"$983,448",$0.000221,4454020096,Low Vol,0.58%,3.67%,-8.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,TRC Terracoin,TRC,"$954,263",$0.380650,2506930,Low Vol,-1.02%,-5.49%,-33.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,FTC Feathercoin,FTC,"$820,221",$0.125350,6543450,Low Vol,-0.48%,-5.69%,-63.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,FRC Freicoin,FRC,"$748,242",$0.035959,20807988,Low Vol,0.02%,-20.35%,-59.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,CNC CHNCoin,CNC,"$489,370",$0.096600,5065946,Low Vol,2.83%,-11.26%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MNC Mincoin,MNC,"$247,204",$0.237015,1042987,Low Vol,-0.03%,8.04%,90.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BQC BBQCoin,BQC,"$156,410",$0.009200,17001138,Low Vol,-2.70%,-15.27%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,IXC Ixcoin,IXC,"$147,030",$0.011620,"12,653,618 *",Low Vol,-0.33%,-16.83%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,BTB BitBar,BTB,"$82,906",$28.86,2872,Low Vol,13.72%,35.30%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
