,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$6,499,541,848",$421.56,15417675,"$73,478,576",-0.01%,0.51%,0.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$705,565,907",$8.94,78954665,"$42,613,376",0.05%,-2.49%,-22.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$204,468,365",$0.005937,"34,439,870,367 *","$774,554",0.13%,-5.62%,-20.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$146,184,957",$3.23,45300726,"$1,417,489",-0.19%,0.17%,-0.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$41,637,211",$6.54,6365549,"$874,074",0.45%,-1.97%,-6.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$30,516,549",$0.067432,"452,552,412 *","$1,005,617",1.15%,-10.56%,-17.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$21,208,834",$0.000204,103863567043,"$254,353",0.17%,-2.10%,-7.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,BTS BitShares,BTS,"$12,932,507",$0.005068,"2,551,820,000 *","$464,190",0.47%,-9.83%,-14.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XMR Monero,XMR,"$12,669,217",$1.10,11561331,"$1,270,305",1.25%,-5.17%,-29.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XEM NEM,XEM,"$12,601,745",$0.001400,"8,999,999,999 *","$65,615",0.62%,-1.60%,3.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
