,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,488,111,053",$243.94,14298800,"$10,600,886",-0.09%,-0.39%,4.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$329,106,282",$0.010314,"31,908,551,587 *","$564,947",0.68%,-6.49%,26.52%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$121,255,277",$3.02,40119404,"$3,196,087",0.66%,-0.02%,50.72%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
3,4,DOGE Dogecoin,DOGE,"$20,882,626",$0.000209,99890370337,"$345,751",0.33%,-0.46%,25.29%,Add to Watchlist Remove from Watchlist  Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$19,410,448",$0.007727,"2,511,953,117 *","$66,206",-1.53%,-3.65%,12.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XLM Stellar,XLM,"$17,058,469",$0.003526,"4,837,354,256 *","$25,279",-2.85%,-4.09%,8.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$15,581,960",$2.84,5482231,"$42,407",-0.17%,-1.17%,1.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NXT Nxt,NXT,"$13,625,080",$0.013625,"999,997,096 *","$32,074",0.99%,-3.74%,15.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BANX Banx,BANX,"$9,648,845",$1.64,"5,894,665 *","$15,804",-0.11%,-0.41%,4.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,PPC Peercoin,PPC,"$8,857,457",$0.394915,22428765,"$63,627",-0.46%,-5.40%,21.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MAID MaidSafeCoin,MAID,"$8,112,630",$0.017926,"452,552,412 *","$11,126",-0.65%,-0.56%,7.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NMC Namecoin,NMC,"$5,681,492",$0.481466,11800400,"$16,963",-0.99%,-4.69%,43.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,BCN Bytecoin,BCN,"$5,086,827",$0.000029,173955598772,"$5,501",0.93%,2.81%,2.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$4,286,720",$0.523274,8192114,"$20,026",-1.03%,-2.23%,5.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
