,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$4,469,121,264",$310.87,14376300,"$56,405,016",-0.04%,5.90%,15.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$274,849,890",$0.008614,"31,908,551,587 *","$423,951",-0.23%,-0.07%,-14.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$215,380,569",$5.29,40735854,"$19,203,636",0.26%,20.97%,12.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,DASH Dash,DASH,"$22,803,395",$4.10,5566488,"$136,193",-1.35%,6.30%,32.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$21,133,429",$0.000211,100154241214,"$374,607",0.09%,5.39%,9.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,BTS BitShares,BTS,"$16,003,115",$0.006371,"2,511,953,117 *","$31,398",0.32%,3.08%,-0.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$15,476,466",$0.688259,22486407,"$567,877",1.15%,11.97%,24.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XLM Stellar,XLM,"$15,403,948",$0.003184,"4,837,356,606 *","$9,505",0.13%,2.54%,0.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NXT Nxt,NXT,"$14,658,584",$0.014659,"999,997,096 *","$105,968",0.51%,-1.43%,12.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BANX Banx,BANX,"$14,375,324",$2.09,"6,888,504 *","$10,362",0.02%,5.94%,15.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MAID MaidSafeCoin,MAID,"$12,924,880",$0.028560,"452,552,412 *","$9,669",-1.36%,1.55%,18.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NMC Namecoin,NMC,"$9,774,988",$0.817991,11950000,"$232,685",0.11%,15.01%,12.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,BCN Bytecoin,BCN,"$8,405,102",$0.000048,174446816576,"$5,440",-0.34%,10.52%,32.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$5,295,267",$0.628094,8430693,"$66,012",-1.92%,16.30%,21.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,XCP Counterparty,XCP,"$4,056,499",$1.54,"2,640,056 *",$752,0.04%,5.22%,19.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,START Startcoin,START,"$3,978,290",$0.144774,27479303,"$38,529",0.89%,6.23%,-3.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,BLK BlackCoin,BLK,"$3,414,823",$0.045558,"74,954,851 *","$43,009",0.13%,2.98%,-3.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,MONA MonaCoin,MONA,"$3,332,143",$0.157227,21193250,"$2,874",0.03%,0.05%,-9.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,YBC YbCoin,YBC,"$3,238,284",$1.08,"3,000,000 *","$77,502",-1.80%,1.36%,5.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,XPM Primecoin,XPM,"$2,266,339",$0.210136,10785085,"$66,745",1.62%,2.84%,-5.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,ETC Ethercoin,ETC,"$2,177,055",$2.18,"1,000,000 *","$2,880",0.02%,-6.93%,34.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,XDN DigitalNote,XDN,"$2,090,896",$0.000306,6842845161,"$5,944",1.97%,10.15%,23.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
