,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,333,660,699",$233.54,14274275,"$12,165,932",0.16%,0.51%,4.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$259,949,857",$0.008147,"31,908,551,587 *","$315,884",-0.17%,0.62%,3.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$79,943,066",$2.00,39914354,"$3,128,438",0.60%,7.82%,15.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BTS BitShares,BTS,"$17,506,962",$0.006969,"2,511,953,117 *","$70,684",0.94%,0.23%,0.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$16,626,608",$0.000167,99801450482,"$300,746",-0.47%,0.47%,9.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XLM Stellar,XLM,"$15,774,890",$0.003261,"4,837,354,256 *","$26,760",0.29%,0.72%,5.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$15,337,250",$2.81,5459413,"$87,100",-0.32%,0.30%,-0.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NXT Nxt,NXT,"$11,737,140",$0.011737,"999,997,096 *","$44,489",-0.06%,0.44%,6.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BANX Banx,BANX,"$9,189,366",$1.57,"5,863,754 *","$16,398",0.17%,0.51%,4.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$7,476,478",$0.016521,"452,552,412 *","$1,025",0.17%,-1.13%,4.87%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
